공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
수펫,0.0,0건,리뷰 4,서울 마포구 와우산로 169-1 2층,(지번) 동교동 182-5,연락처 없음,https://www.instagram.com/_soo.pet/
유리와,0.0,0건,리뷰 2,서울 양천구 은행정로4길 9 2층,(지번) 신정동 1019-16,연락처 없음,
이든아트,0.0,0건,리뷰 2,경기 안성시 비룡2길 25,(지번) 당왕동 540-6,연락처 없음,
에끌리아,5.0,1건,리뷰 1,인천 남동구 당좌로5번길 46 1층 102호,(지번) 구월동 1242-11,010-9844-1312,https://blog.naver.com/eccllia/
로사의뜰,0.0,0건,리뷰 1,경기 수원시 장안구 덕영대로497번길 14-14,(지번) 천천동 503-6,031-269-4733,
지혜진ART,0.0,0건,리뷰 1,경기 수원시 영통구 매봉로35번길 14,(지번) 매탄동 1205-6,032-564-3865,
엉스,0.0,0건,리뷰 4,경기 파주시 경의로 1066 야당중앙타워 7층 706호,(지번) 야당동 1066-3,070-7543-3708,https://blog.naver.com/ungs3708
금린컨츄리,0.0,0건,리뷰 7,인천 남동구 오봉로 12,(지번) 도림동 634-4,032-446-0636,
조이내추럴,0.0,0건,리뷰 50,경기 양주시 고읍남로191번길 69-33 1층,(지번) 광사동 680-13,010-7580-3180,https://blog.naver.com/nani3733
스윗뷰티,0.0,0건,리뷰 1,서울 강서구 마곡중앙2로 35,(지번) 마곡동 728-152,0507-1370-2017,
아람데코,0.0,0건,리뷰 1,경기 수원시 장안구 송정로167번길 53 1층,(지번) 조원동 761-1,010-7750-0364,https://blog.naver.com/ijoa0722
모다드렁,0.0,0건,리뷰 2,제주특별자치도 제주시 애월읍 유수암평화5길 20,(지번) 애월읍 유수암리 1042-29,010-7750-0364,https://www.instagram.com/modadeureong/
미블리아뜰리에,0.0,0건,리뷰 4,서울 강서구 마곡중앙로 76 3층 329호,(지번) 마곡동 773,연락처 없음,
예쁜옷이야기,0.0,0건,리뷰 1,경기 용인시 기흥구 연원로 51,(지번) 보정동 694,연락처 없음,https://www.instagram.com/prettyclothesstory
재쥬,0.0,0건,리뷰 2,경기 용인시 수지구 문인로31번길 3-2,(지번) 풍덕천동 670,010-8230-2247,https://jaejew.modoo.at/
봄씨테이블,0.0,0건,리뷰 48,강원 속초시 동해대로 4236 아남프라자 1809호,(지번) 교동 737-7,010-8230-2247,http://bomseetable.modoo.at/
나비팩토리,0.0,0건,리뷰 0,전남 목포시 마파지로 31-1 1층,(지번) 대성동 169-20,010-8230-2247,https://smartstore.naver.com/nabifactory
앤솝,0.0,0건,리뷰 7,인천 서구 청라라임로122번길 3-11,(지번) 청라동 119-8,연락처 없음,
파니플로우,0.0,0건,리뷰 2,경기 수원시 장안구 수일로219번길 2,(지번) 조원동 53-2,연락처 없음,https://blog.naver.com/paniflow
씻고바르는천연배움터,0.0,0건,리뷰 3,경기 양평군 옥천면 고읍로 194,(지번) 옥천면 옥천리 593-1,연락처 없음,https://blog.naver.com/backchats/
채운도자,0.0,0건,리뷰 1,경기 성남시 분당구 돌마로 80,(지번) 구미동 24-1,연락처 없음,
