공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
도자기작업실 꼼지락소소,0.0,0건,리뷰 3,대전 서구 관저남로25번길 23-47 101호,(지번) 관저동 1555-2,연락처 없음,https://blog.naver.com/sosohan_you
도르르도자공방,0.0,0건,리뷰 3,경기 수원시 팔달구 덕영대로735번길 66-2 1층,(지번) 화서동 246-2,031-246-4284,http://mimiplace.blog.me/
도예공방요호,0.0,0건,리뷰 1,서울 중구 퇴계로 159-6 하얀빌딩 3층,(지번) 충무로2가 51-18,010-9209-0906,http://blog.naver.com/studioyoho
김석빈도자,0.0,0건,리뷰 0,경기 이천시 백사면 원적로 639-143,(지번) 백사면 경사리 611,070-4180-7433,http://binn-c.com/
,D 이홍 도자기 화방,0.0,0건,리뷰 0,(지번) 백사면 경사리 611,070-4180-7433,
라온도예공방,5.0,1건,리뷰 1,서울 서대문구 독립문공원길 13 독립문극동아파트상가 지하1층,(지번) 현저동 200,연락처 없음,http://blog.naver.com/raon_ceramics
미소도예공방,5.0,1건,리뷰 5,인천 부평구 부평문화로 26,(지번) 부평동 341-186,연락처 없음,http://blog.naver.com/dptjdgh7272
따뜻도자기,0.0,0건,리뷰 12,서울 서초구 방배천로24길 31 1층,(지번) 방배동 951-9,연락처 없음,https://blog.naver.com/ddaddutceramic
마루도자기,0.0,0건,리뷰 0,광주 동구 경양로321번길 2-1,(지번) 산수동 371-21,062-527-7775,http://www.marudojagi.com/
젠스타일도예공방 빈도,0.0,0건,리뷰 5,광주 남구 금화로421번길 30 1층,(지번) 월산동 951-8,010-8685-1662,http://www.instagram.com/bindocera
샘터공방,0.0,0건,리뷰 2,서울 서대문구 응암로 77,(지번) 북가좌동 308-1,연락처 없음,https://blog.naver.com/eplle
미미공방,0.0,0건,리뷰 1,대전 서구 만년남로11번길 30,(지번) 만년동 220,연락처 없음,
도자기마을예작,5.0,1건,리뷰 3,경기 안산시 상록구 광덕산로 13 103호,(지번) 월피동 521-7,연락처 없음,http://blog.naver.com/phw2457
선공방,0.0,0건,리뷰 0,경기 안양시 만안구 만안로 35 1층,(지번) 안양동 533-6,연락처 없음,https://instagram.com/seongongbang
유원도자기,0.0,0건,리뷰 0,경북 경주시 동성로 133-2,(지번) 황오동 252-6,052-298-1207,
요요도예공방,0.0,0건,리뷰 3,서울 용산구 원효로 51,(지번) 원효로4가 179,010-9974-8549,https://blog.naver.com/yoyo_ceramic
꿈의공방,0.0,0건,리뷰 3,경기 안산시 단원구 광덕대로 130 폴리타운 1층 123호,(지번) 고잔동 775,031-486-0703,
이상원미술관 도자공방,0.0,0건,리뷰 2,강원 춘천시 사북면 화악지암길 99,(지번) 사북면 지암리 590,연락처 없음,
로운도예공방,5.0,1건,리뷰 1,경기 안양시 동안구 동편로183번길 67,(지번) 관양동 1694-7,031-426-1251,
,"D 모랑공방 미술,공예",0.0,0건,리뷰 2,(지번) 관양동 1694-7,031-426-1251,
셀라기독교서적(온천골도자기),0.0,0건,리뷰 0,경북 경산시 남산면 하남로 229-3,(지번) 남산면 사월리 398-21,053-851-0290,
도자기를빚다,0.0,0건,리뷰 0,경기 화성시 동탄순환대로3길 27-16 1층,(지번) 송동 714-6,010-5394-0994,http://blog.naver.com/biz_da
도자기에그리다,0.0,0건,리뷰 1,경기 평택시 고덕면 서동대로 2659 가평상가 2층,(지번) 고덕면 방축리 649-7,연락처 없음,https://blog.naver.com/soyabs
클레이앤 도예공방,0.0,0건,리뷰 0,강원 홍천군 북방면 두개비산로 197-3,(지번) 북방면 중화계리 159-8,010-6556-0002,http://m.blog.naver.com/PostList.nhn?blogId=windy8621
목공과도,0.0,0건,리뷰 0,세종특별자치시 마음로 272-9,(지번) 고운동 1375,연락처 없음,
그림과도자기,0.0,0건,리뷰 1,광주 서구 화정로 1,(지번) 쌍촌동 881,062-942-5456,
선림도자기,0.0,0건,리뷰 0,경북 김천시 대학로 99,(지번) 교동 742-1,054-432-5599,
도자기공작소,0.0,0건,리뷰 0,전남 화순군 화순읍 일심4길 2-2,(지번) 화순읍 일심리 764,010-6346-9073,
여주이천도자기,0.0,0건,리뷰 0,강원 동해시 동호3길 8,(지번) 발한동 509,연락처 없음,
릴리공방,0.0,0건,리뷰 4,충남 천안시 동남구 신부3길 16-1,(지번) 신부동 486-7,연락처 없음,http://blog.naver.com/handmadelily
도자기뜰,0.0,0건,리뷰 1,서울 구로구 고척로52길 48 고척대우아파트 상가동 108호,(지번) 고척동 296,010-4757-3792,https://blog.naver.com/buddlepine
시밀레도자기,0.0,0건,리뷰 0,부산 수영구 광서로 34,(지번) 광안동 716-3,051-754-1977,
인천도자기교육장,0.0,0건,리뷰 0,인천 부평구 부평대로167번길 54,(지번) 청천동 301-23,070-7398-7536,
한국도자기,0.0,0건,리뷰 0,서울 종로구 종로6가 382-1,(지번) 청천동 301-23,연락처 없음,
,"D 솟대공방 미술,공예",0.0,0건,리뷰 0,(지번) 청천동 301-23,연락처 없음,
따땃공방,0.0,0건,리뷰 3,경기 안양시 만안구 박달로 512,(지번) 박달동 68-8,연락처 없음,
오늘도자기,0.0,0건,리뷰 0,경기 수원시 권선구 당진로15번길 24 유천빌딩 1층,(지번) 당수동 260-6,연락처 없음,https://blog.naver.com/aa17780
나미공방,0.0,0건,리뷰 1,경기 안양시 동안구 동편로27번길 6-6,(지번) 관양동 1711-7,연락처 없음,
2702도자기공방,0.0,0건,리뷰 7,경기 김포시 김포한강1로 230 6층 607호,(지번) 운양동 1306-6,연락처 없음,http://www.twosevenotwo.com/
도자기시집가는날핸,0.0,0건,리뷰 0,경남 창원시 의창구 봉곡로123번길 26-1,(지번) 봉곡동 163-5,055-288-7307,
이상구,0.0,0건,리뷰 0,경기 파주시 파주읍 약수길 201-6,(지번) 파주읍 연풍리 319-52,연락처 없음,
흙과자유 도자기공예학,0.0,0건,리뷰 0,경기 용인시 처인구 삼가로 20,(지번) 삼가동 133-1,031-337-1162,
여주이천작품 도자기직매장,0.0,0건,리뷰 0,부산 금정구 중앙대로2035번길 16,(지번) 남산동 105-17,연락처 없음,
서창도자기,0.0,0건,리뷰 0,경기 평택시 매봉산3길 25,(지번) 비전동 817-10,연락처 없음,
이천도자기,0.0,0건,리뷰 0,경기 이천시 신둔면 둔터로 58,(지번) 신둔면 수남리 175-1,연락처 없음,
소담도자기,0.0,0건,리뷰 0,경기 평택시 평택5로 143,(지번) 비전동 825,연락처 없음,
이천도,0.0,0건,리뷰 0,경기 부천시 고강로92번길 41,(지번) 고강동 318-9,032-682-0474,
도자기,0.0,0건,리뷰 0,경기 남양주시 화도읍 북한강로 1373-1,(지번) 화도읍 금남리 511-108,031-591-1811,
도자기랑미술,0.0,0건,리뷰 0,경기 시흥시 비둘기공원7길 18,(지번) 대야동 562-1,031-315-5532,
,"D 박상준도예공방 미술,공예",0.0,0건,리뷰 1,(지번) 대야동 562-1,031-315-5532,
세라아트 도자기핸드페인팅,0.0,0건,리뷰 0,경기 수원시 영통구 봉영로1482번길 17-8,(지번) 영통동 985-4,031-203-3938,
오주현도자기인형,0.0,0건,리뷰 1,서울 종로구 인사동길 50-1,(지번) 관훈동 73-1,02-753-9993,
구민영도예공방,0.0,0건,리뷰 1,광주 남구 포충로 937,(지번) 양과동 893-2,연락처 없음,http://blog.naver.com/koomyhome
유앤미도예공방,0.0,0건,리뷰 1,인천 계양구 하느재로 8,(지번) 계산동 926-33,연락처 없음,
마르 도자기(MAR ceramic s,0.0,0건,리뷰 0,경기 수원시 영통구 청명로59번길 45-7,(지번) 영통동 1027-6,연락처 없음,
위드클레이도자기핸드페인팅학원,0.0,0건,리뷰 0,강원 강릉시 명륜로 7,(지번) 교동 182-18,033-641-5534,
MAGA도자기,0.0,0건,리뷰 0,인천 서구 완정로 13,(지번) 마전동 1016-8,032-568-7075,
신신도자기,5.0,1건,리뷰 1,서울 강북구 솔샘로 211-15,(지번) 미아동 839-156,02-579-3414,
강진도자기재료점,0.0,0건,리뷰 0,광주 광산구 본량입석길 229-8,(지번) 산수동 127-8,062-524-7978,
소성도자기,0.0,0건,리뷰 7,경기 성남시 분당구 발이봉남로7번길 6-1 1층,(지번) 수내동 94-5,062-524-7978,https://blog.naver.com/gkxm354
가마공방,0.0,0건,리뷰 1,경기 이천시 경충대로2993번길 35,(지번) 사음동 470-4,010-9179-8720,
도자기향기,0.0,0건,리뷰 1,충남 태안군 안면읍 여수해길 118-94,(지번) 안면읍 정당리 175-163,연락처 없음,
충주휴게소 마산방향 도자,0.0,0건,리뷰 0,충북 충주시 중앙탑면 용전리 산 56-20,,연락처 없음,
영아도자기,0.0,0건,리뷰 0,서울 영등포구 대방천로 255,(지번) 신길동 480,연락처 없음,
,"D 행복한도자기 미술,공예",0.0,0건,리뷰 0,(지번) 신길동 480,연락처 없음,
토토랑도예공,0.0,0건,리뷰 0,경기 부천시 상동로 75 한빛프라자 302호,(지번) 상동 544-10,연락처 없음,https://blog.naver.com/ahoon2
도자기랑,0.0,0건,리뷰 0,충북 제천시 신백로 34,(지번) 신백동 209-17,010-6433-2231,
토유공방,0.0,0건,리뷰 2,경기 안양시 동안구 시민대로 122 지하1층,(지번) 호계동 906-2,031-454-7372,https://toyou1.modoo.at/
소담,0.0,0건,리뷰 0,경북 영주시 영주로330번길 50,(지번) 하망동 420-11,054-631-8333,
그림담은도자기,0.0,0건,리뷰 0,충남 당진시 북문로2길 14,(지번) 읍내동 1498,연락처 없음,
달그락 핸드메이드 도,0.0,0건,리뷰 0,경기 여주시 주내로 603-13,(지번) 멱곡동 61-1,연락처 없음,
김지영도자기,0.0,0건,리뷰 0,경기 이천시 신둔면 도자예술로 46,(지번) 신둔면 고척리 595-10,연락처 없음,
느낌좋은도,0.0,0건,리뷰 0,경기 여주시 북내면 도예로 319,(지번) 북내면 신남리 184-3,031-885-1812,
수미술도,0.0,0건,리뷰 0,경기 부천시 옥산로 7,(지번) 중동 1116,032-3447-3330,
신광섭도자기,0.0,0건,리뷰 1,경기 이천시 백사면 원적로 671-6,(지번) 백사면 경사리 492,031-637-7024,http://www.shinkwangsub.com/
생활도자기풍경,0.0,0건,리뷰 0,경기 안양시 만안구 안양로384번길 66,(지번) 안양동 688-13,연락처 없음,
도자기동물나라,0.0,0건,리뷰 0,경북 경주시 양남면 하서중앙길 39-7,(지번) 양남면 하서리 594-1,연락처 없음,http://ceramicanimals.kr/
아트오뷰도자기판매장,0.0,0건,리뷰 0,충북 증평군 증평읍 중앙로 156,(지번) 증평읍 신동리 431,070-8232-0342,
moon도자기,0.0,0건,리뷰 0,경기 부천시 길주로363번길 23,(지번) 춘의동 144,연락처 없음,
,"D 예손도자기 미술,공예",0.0,0건,리뷰 0,(지번) 춘의동 144,연락처 없음,
이천,0.0,0건,리뷰 0,경기 이천시 신둔면 원적로159번길 149-12,(지번) 신둔면 지석리 338,연락처 없음,
다가온도자기,0.0,0건,리뷰 1,서울 동대문구 회기로 157 지하 1층,(지번) 회기동 45-60,연락처 없음,https://blog.naver.com/daga-on
이천도,0.0,0건,리뷰 0,경기 수원시 권선구 서부로 1534,(지번) 고색동 368-1,070-4709-3082,
고려도자기,0.0,0건,리뷰 0,서울 용산구 이태원로 164-1,(지번) 이태원동 72-32,연락처 없음,
주식회사 김성훈도,0.0,0건,리뷰 0,경기 이천시 신둔면 경충대로 3321,(지번) 신둔면 수광리 595-7,070-7573-7302,
엘라도자기,0.0,0건,리뷰 0,서울 마포구 백범로 152 파크자이아파트 상가 201동 19호,(지번) 공덕동 477,연락처 없음,
광유도자기,0.0,0건,리뷰 0,서울 동작구 장승배기로13길 36,(지번) 노량진동 314-30,02-812-7964,
여주민속도자기사업협동,0.0,0건,리뷰 0,경기 여주시 신륵사길 7,(지번) 천송동 297-4,031-885-3937,
주식회사도자기굽는마을,0.0,0건,리뷰 0,인천 연수구 송도동 9-31 송도웰카운티1단지아파트 212동 1층상가 11호,,연락처 없음,
순수도자기,0.0,0건,리뷰 0,경기 용인시 기흥구 동백중앙로54번길 25-129,(지번) 중동 96,연락처 없음,
서현도자기,0.0,0건,리뷰 0,전남 화순군 화순읍 일심4길 3-3,(지번) 화순읍 일심리 696,061-371-3001,
전다영도자기(DARAMI,0.0,0건,리뷰 0,경기 광명시 광덕산로 26,(지번) 하안동 863,연락처 없음,
도자기,0.0,0건,리뷰 0,강원 춘천시 요선동 19,(지번) 하안동 863,연락처 없음,
인사생활도자기,0.0,0건,리뷰 0,서울 종로구 인사동길 19-4,(지번) 인사동 172-2,02-734-6767,
,"D 솜도자기 미술,공예",0.0,0건,리뷰 0,(지번) 인사동 172-2,02-734-6767,https://blog.naver.com/somy33
다온is공방,1.0,1건,리뷰 1,서울 강동구 진황도로49길 41 이화빌딩 2층,(지번) 길동 229,02-474-0066,https://blog.naver.com/hce2004
마티스의노랑고양이도자,0.0,0건,리뷰 0,서울 강서구 강서로45길 118,(지번) 내발산동 712,연락처 없음,
사락공방,0.0,0건,리뷰 0,서울 성동구 성수일로12길 34 1층 101호,(지번) 성수동2가 289-211,연락처 없음,http://sarakbang.com/
키셋(kicet)도자기협동조합,0.0,0건,리뷰 0,경기 이천시 신둔면 경충대로 3321,(지번) 신둔면 수광리 595-7,연락처 없음,
김성훈도자기,0.0,0건,리뷰 0,경기 이천시 백사면 원적로 639-143,(지번) 백사면 경사리 611,070-7573-7302,http://blog.naver.com/huni9357
유림,0.0,0건,리뷰 0,경기 여주시 여양로 564,(지번) 오금동 401-1,031-883-9524,
부여도,0.0,0건,리뷰 0,경기 여주시 오학길 5,(지번) 오학동 137,031-881-4384,
도자기작업실도예지,0.0,0건,리뷰 0,경기 고양시 일산동구 일산로463번길 42-21,(지번) 정발산동 1155-2,0507-1327-0552,
윤영도자기,0.0,0건,리뷰 0,경기 성남시 분당구 판교로 723,(지번) 야탑동 148,연락처 없음,
선경도,0.0,0건,리뷰 0,경기 여주시 대신면 대신1로 96,(지번) 대신면 초현리 80-2,031-882-2269,
태연한도자기,0.0,0건,리뷰 0,서울 중랑구 사가정로71길 19 용마한신아파트상가 202호,(지번) 면목동 1077-1,연락처 없음,
고려도,0.0,0건,리뷰 0,경기 평택시 팽성읍 안정쇼핑로 34,(지번) 팽성읍 안정리 146-7,연락처 없음,
서현도자기,0.0,0건,리뷰 0,전남 화순군 화순읍 충의로 42,(지번) 화순읍 삼천리 696,연락처 없음,
주다예공방,0.0,0건,리뷰 1,경기 광명시 광명로865번안길 11-1,(지번) 광명동 208-1,연락처 없음,
,"D 랄랄라도자기스튜디오 미술,공예",0.0,0건,리뷰 0,(지번) 광명동 208-1,연락처 없음,https://blog.naver.com/lalalaclay
박지영도,0.0,0건,리뷰 0,경기 이천시 백사면 청백리로89번길 31,(지번) 백사면 모전리 520-16,연락처 없음,
미토도자,0.0,0건,리뷰 0,경기 안산시 상록구 광덕산로 23,(지번) 월피동 516-7,031-418-7148,
키셋(kicet)도자기협동,0.0,0건,리뷰 0,경기 이천시 신둔면 원적로 96-26,(지번) 신둔면 수광리 532-2,031-633-5620,
파란마음도예공방,5.0,1건,리뷰 0,제주특별자치도 제주시 애월읍 세비데미길 90,(지번) 애월읍 고성리 791-1,064-799-4278,
도자기캘리,0.0,0건,리뷰 0,인천 미추홀구 경원대로833번길 26,(지번) 주안동 300-14,연락처 없음,
용운도자기,0.0,0건,리뷰 0,전남 강진군 대구면 청자촌길 20-16,(지번) 대구면 사당리 323-16,연락처 없음,
하얀공방 도,5.0,3건,리뷰 17,충남 천안시 동남구 북면 운용3길 15-4,(지번) 북면 운용리 263,연락처 없음,https://blog.naver.com/beenee98
이연공방,5.0,1건,리뷰 1,서울 용산구 녹사평대로26가길 8,(지번) 이태원동 79-42,02-794-1214,
라움아틀리에,0.0,0건,리뷰 61,대구 중구 교동1길 5 1층,(지번) 용덕동 1-19,010-2829-6868,http://www.instagram.com/Raum_atelier
멜로우포터리,3.7,3건,리뷰 16,대구 중구 교동2길 37-13 2층,(지번) 완전동 5-41,010-7618-3393,https://www.instagram.com/mellow_pottery
메이크어포터리,0.0,0건,리뷰 18,대구 중구 국채보상로150길 76-12,(지번) 삼덕동3가 169-9,연락처 없음,https://www.instagram.com/make.a.pottery_official
오네마루,5.0,3건,리뷰 29,충북 옥천군 군북면 성왕로 1873-13,(지번) 군북면 소정리 47-4,043-731-1931,http://www.onemaru.co.kr/
윙스세라믹,0.0,0건,리뷰 2,대구 달서구 조암로 9 S테라스 빌딩,(지번) 월성동 1857,053-292-5678,http://blog.naver.com/pandy104
클레이팩토리,0.0,0건,리뷰 5,대구 중구 명륜로 147-16,(지번) 봉산동 185-10,053-632-0548,https://blog.naver.com/clayart94
,"D 도공소 미술,공예",0.0,0건,리뷰 9,(지번) 봉산동 185-10,053-632-0548,https://blog.naver.com/ehfthl0268/
눌세라믹,0.0,0건,리뷰 11,대전 서구 월평서로25번길 47 지하1층,(지번) 월평동 1311,042-471-4885,https://blog.naver.com/yobii_0624
사이에,0.0,0건,리뷰 2,대구 중구 북성로 102 1층,(지번) 북성로1가 74,042-471-4885,http://inbtwn.kr/
두가지,0.0,0건,리뷰 6,전북 전주시 완산구 전동성당길 26 1층,(지번) 경원동1가 115-5,042-471-4885,
도아도,2.0,1건,리뷰 19,대전 서구 둔산로206번길 34,(지번) 둔산동 1903,042-471-4885,https://doahstudio.modoo.at/
빛고을공예창작촌,0.0,0건,리뷰 7,광주 남구 포충로 937,(지번) 양과동 893-2,062-607-2329,http://www.gjcraft.or.kr/
이이요CeramicStudio,0.0,0건,리뷰 1,대구 수성구 청호로85안길 35,(지번) 범어동 65-54,연락처 없음,
오캄세라믹,0.0,0건,리뷰 1,부산 서구 흑교로109번길 12,(지번) 부용동1가 17-3,연락처 없음,http://blog.naver.com/nhh0468
하늘강 아뜰리,0.0,0건,리뷰 9,대전 대덕구 대청호수로1326번길 75,(지번) 이현동 196-2,010-9577-6276,http://hanulkang.kr/
달작,0.0,0건,리뷰 10,전북 전주시 완산구 서곡4길 45-13,(지번) 효자동3가 1470-2,연락처 없음,https://blog.naver.com/daljaksoi
토닮공예,0.0,0건,리뷰 4,대구 북구 성북로5길 10 1층,(지번) 침산동 479-33,연락처 없음,
나슬루 크래프트,0.0,0건,리뷰 10,울산 남구 삼산로125번길 8,(지번) 달동 628-4,연락처 없음,http://blog.naver.com/jungheesz
세라듀,4.3,6건,리뷰 28,서울 강남구 논현로 332 계유빌딩 지하 1층,(지번) 역삼동 776-21,02-558-9654,http://www.ceradu.com/
힐세라믹,0.0,0건,리뷰 12,부산 서구 꽃마을로163번길 34 예림빌라,(지번) 서대신동3가 7-57,051-244-3870,http://blog.naver.com/cksal321
아띠세라,4.5,2건,리뷰 10,부산 남구 유엔평화로 110-10 지하1층,(지번) 대연동 760-1,051-465-0001,
,"D 길상도예 미술,공예",0.0,0건,리뷰 5,(지번) 대연동 760-1,051-465-0001,http://cafe.naver.com/gilsangdoye
아르깡시엘,1.0,1건,리뷰 4,부산 부산진구 서전로37번길 28-7,(지번) 전포동 653-9,연락처 없음,
서랑도예,5.0,1건,리뷰 2,부산 기장군 기장읍 소정길 11,(지번) 기장읍 내리 204-1,051-722-8870,http://srang.co.kr/
자산도예,5.0,2건,리뷰 6,전북 전주시 완산구 황강서원2길 27,(지번) 효자동3가 1600-9,010-6438-6286,http://blog.naver.com/buran77
꼼지락소소,5.0,1건,리뷰 23,대전 서구 관저남로25번길 23-47 솔빌101호,(지번) 관저동 1555-2,010-6438-6286,https://blog.naver.com/sosohan_you
노은주포셀린아트,0.0,0건,리뷰 1,대구 중구 봉산문화길 91,(지번) 봉산동 128-10,연락처 없음,
동화담,2.3,3건,리뷰 12,서울 강남구 논현로36길 14 지하1층,(지번) 도곡동 413-3,02-577-6661,https://blog.naver.com/pi314ceramic1
그리고꿈꾸다,0.0,0건,리뷰 23,경기 수원시 장안구 금당로 61 상가 1층,(지번) 조원동 866-5,031-308-7147,https://drawdream.modoo.at/
도손도손 인계점,3.3,8건,리뷰 18,경기 수원시 팔달구 효원로307번길 39 정동빌딩 1층,(지번) 인계동 1122-7,031-223-7142,https://www.facebook.com/daycool1230
리브모아,0.0,0건,리뷰 6,서울 마포구 토정로25길 31,(지번) 대흥동 801-60,연락처 없음,
도예작업실크래프트프랙티스,5.0,1건,리뷰 4,서울 성동구 성수이로12길 6,(지번) 성수동2가 328-18,연락처 없음,
브라이트니스,0.0,0건,리뷰 1,경남 창원시 의창구 창이대로483번길 25-9,(지번) 사림동 14-5,연락처 없음,
도나트앤코,0.0,0건,리뷰 1,대전 서구 도산로 228 1층,(지번) 변동 12-10,010-2575-6300,http://blog.naver.com/cem6300/
도자앤아트,0.0,0건,리뷰 3,울산 중구 종가25길 1 1층,(지번) 장현동 158-9,010-6832-5555,https://dojanart.modoo.at/
한슬도예실,0.0,0건,리뷰 12,인천 부평구 주부토로172번길 42 1층,(지번) 갈산동 370-5,0507-1328-0808,https://www.instagram.com/hsoul_ceramicstudio/
,"D 밤골도예 미술,공예",5.0,1건,리뷰 9,(지번) 갈산동 370-5,0507-1328-0808,
이은영작업실,4.0,1건,리뷰 0,경북 경산시 강변서로51길 20,(지번) 정평동 230-30,연락처 없음,http://blog.naver.com/eeun2202
우물길정원,5.0,1건,리뷰 14,서울 종로구 북촌로11다길 41,(지번) 삼청동 35-97,연락처 없음,
안나도예공감,0.0,0건,리뷰 15,서울 광진구 자양로18길 56 3층,(지번) 구의동 243-6,연락처 없음,https://www.instagram.com/anna_pottery/
아토도예,0.0,0건,리뷰 4,대전 유성구 원신흥남로42번길 5-5,(지번) 원신흥동 541-11,042-825-3898,
세라믹스튜디오 길,0.0,0건,리뷰 28,인천 부평구 부평대로32번길 17 2층,(지번) 부평동 211-111,010-2680-0296,https://blog.naver.com/ceramicstudiogill
블루밍마치,0.0,0건,리뷰 6,광주 광산구 수완로11번안길 23,(지번) 수완동 1519,연락처 없음,
임동율도자기,0.0,0건,리뷰 4,경북 포항시 남구 오천읍 냉천로236번길 25,(지번) 오천읍 원리 1329,연락처 없음,https://blog.naver.com/dongyoul486
이상원미,4.2,17건,리뷰 133,강원 춘천시 사북면 화악지암길 99,(지번) 사북면 지암리 587,연락처 없음,http://www.lswmuseum.com/
일랑,0.0,0건,리뷰 2,서울 서초구 방배천로26길 25,(지번) 방배동 865-13,연락처 없음,http://blog.naver.com/ksandus
정희진도자기,0.0,0건,리뷰 1,경기 성남시 분당구 느티로51번길 8-3 1층,(지번) 정자동 84-16,연락처 없음,https://www.instagram.com/jungheejinceramic/
예끼마,0.0,0건,리뷰 35,경북 안동시 도산면 선성길 14,(지번) 도산면 서부리 174-6,연락처 없음,http://www.yeggistory.com/
토닮,0.0,0건,리뷰 0,대구 동구 동호로2길 6-2,(지번) 동호동 379-5,053-962-4385,
플로썸,0.0,0건,리뷰 3,서울 마포구 성미산로32길 20-5 1층,(지번) 연남동 239-34,연락처 없음,http://blog.naver.com/plossom_atelier
도자시간,0.0,0건,리뷰 6,경기 안산시 단원구 광덕4로 148 트윈타워 B동 109호,(지번) 고잔동 703-3,연락처 없음,http://blog.naver.com/ttt_clay
,"D 오픈더킨 미술,공예",0.0,0건,리뷰 2,(지번) 고잔동 703-3,연락처 없음,http://www.instagram.com/open_the_kiln
제이에스크래프트,5.0,1건,리뷰 6,서울 양천구 중앙로51길 72,(지번) 신월동 446-7,연락처 없음,
세이모어세라믹워크,0.0,0건,리뷰 14,경기 성남시 분당구 내정로113번길 17 지하1층,(지번) 정자동 70-5,031-719-3448,http://seymour.modoo.at/
브라운리틀띵,0.0,0건,리뷰 4,서울 광진구 자양로3길 6 1층,(지번) 자양동 677-23,031-719-3448,https://www.instagram.com/brown_little_thing
미은오리작업실,0.0,0건,리뷰 0,대전 중구 대종로452번길 24,(지번) 대흥동 122-1,연락처 없음,
산소울,5.0,1건,리뷰 2,강원 강릉시 임영로 192 1층,(지번) 교동 162-248,연락처 없음,https://blog.naver.com/soyulllll/
마마스핸즈 진주초전점,0.0,0건,리뷰 3,경남 진주시 초전남로 31,(지번) 초전동 681-4,055-762-9201,http://blog.naver.com/i8807i
세라믹스튜디오온기,0.0,0건,리뷰 2,충북 청주시 흥덕구 서현서로29번길 3,(지번) 가경동 1832,010-5461-9674,https://blog.naver.com/clayplaying
오마이디쉬,5.0,1건,리뷰 8,경기 성남시 수정구 위례서일로1길 3,(지번) 창곡동 558-6,070-4145-6155,http://ohmydish.co.kr/
꼭두도예 장미경,5.0,1건,리뷰 4,서울 성북구 성북로7길 44,(지번) 성북동1가 104-44,02-743-2087,
도락,0.0,0건,리뷰 1,경남 창원시 의창구 동읍 용정길46번길 41 1층,(지번) 동읍 용정리 20-7,02-743-2087,
르디쉬 세라믹스튜디오,5.0,1건,리뷰 3,경기 성남시 분당구 동판교로52번길 13-10,(지번) 백현동 593-4,연락처 없음,https://blog.naver.com/ledishstudio
혜랑채,0.0,0건,리뷰 1,제주특별자치도 제주시 구좌읍 평대2길 39-47,(지번) 구좌읍 평대리 1962-1,연락처 없음,
온도,5.0,1건,리뷰 1,서울 종로구 북촌로5나길 114,(지번) 삼청동 35-141,연락처 없음,http://www.ondostudio.net/
여름작업실,0.0,0건,리뷰 3,경남 김해시 관동로 49,(지번) 관동동 1074-2,연락처 없음,
,"D 아마도 미술,공예",0.0,0건,리뷰 1,(지번) 관동동 1074-2,연락처 없음,http://instagram.com/amado_studio
숨도자공방,0.0,0건,리뷰 5,부산 수영구 수영로540번길 18 2층,(지번) 광안동 169-1,연락처 없음,https://www.instagram.com/ssssum_ceramic/
네번의,0.0,0건,리뷰 5,부산 수영구 수영로522번길 39,(지번) 광안동 176-29,연락처 없음,
클레이&아트,3.0,2건,리뷰 3,서울 마포구 마포대로24길 17,(지번) 아현동 744-2,010-4133-3262,
세라워크 김포한강점,5.0,3건,리뷰 6,경기 김포시 김포한강8로174번길 28 1층 103호,(지번) 마산동 675-12,010-4133-3262,
더담다도예공방,0.0,0건,리뷰 3,충남 천안시 동남구 청수10길 4-102,(지번) 삼룡동 496,070-4042-8642,http://thedamda.ksphome.com/
김선교공예체험장,0.0,0건,리뷰 1,경북 청송군 주왕산면 주왕산로 573,(지번) 주왕산면 하의리 374-1,010-4738-7782,
라당도예도자기물레체험,5.0,3건,리뷰 4,경기 이천시 신둔면 도자예술로6번길 112,(지번) 신둔면 고척리 635,010-4738-7782,https://blog.naver.com/sun444012
부뚜막고양이,3.0,2건,리뷰 2,서울 종로구 창경궁로35길 17,(지번) 혜화동 70-1,02-3673-1175,
아담하우스,0.0,0건,리뷰 2,서울 은평구 갈현로 139 3층,(지번) 구산동 15-38,연락처 없음,https://blog.naver.com/adamhouse_
세라워크,0.0,0건,리뷰 1,충북 옥천군 군북면 이백6길 126-1,(지번) 군북면 이백리 35-1,연락처 없음,
단비의작업실,0.0,0건,리뷰 1,광주 서구 화운로100번길 23-10,(지번) 화정동 763-26,연락처 없음,
잇담,0.0,0건,리뷰 1,경기 용인시 수지구 광교호수로378번길 4-25 103호,(지번) 상현동 1158-14,010-2762-4483,https://www.instagram.com/it_dam/
테이크더포터리,0.0,0건,리뷰 8,대전 서구 원도안로179번길 23-16 1층 102호,(지번) 도안동 1322,010-2227-3093,https://www.takethepottery.com/
수품 스튜디오,0.0,0건,리뷰 3,경남 김해시 금관대로1190번길 62 1층,(지번) 외동 1247-1,010-2227-3093,http://blog.naver.com/supum_studio
,"D 에이치도씨 미술,공예",0.0,0건,리뷰 4,(지번) 외동 1247-1,010-2227-3093,https://blog.naver.com/eheanel77
메종드볼,0.0,0건,리뷰 1,경기 수원시 장안구 대평로52번길 66 1층,(지번) 정자동 29-6,070-7857-1001,http://xn--hy1bs7hlqcp5r.com/
