공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
다시방프로젝트,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 북촌12길 28,(지번) 조천읍 북촌리 740-16,064-901-2929,https://blog.naver.com/dasibangwork
태,0.0,0건,리뷰 0,제주특별자치도 제주시 노형로 222,(지번) 노형동 3209-1,064-748-2380,
현인,0.0,0건,리뷰 0,제주특별자치도 제주시 도령로 50 2층,(지번) 노형동 906-1,064-747-1500,http://www.hyuninngallery.com/
아꼬와,0.0,0건,리뷰 0,제주특별자치도 제주시 다랑곶2길 48-3 2층,(지번) 노형동 1040-6,064-747-1500,http://blog.naver.com/sh4654love
솝쿡,5.0,1건,리뷰 0,제주특별자치도 제주시 애월읍 평화로 2715 관광대 창업보육센터 본관 311호,(지번) 애월읍 광령리 2614-1,연락처 없음,
제주청계,0.0,0건,리뷰 0,제주특별자치도 서귀포시 안덕면 일주서로 1569,(지번) 안덕면 감산리 1469-1,연락처 없음,
모랑큼이랑,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 고내동길 19 301동,(지번) 애월읍 고내리 117,연락처 없음,http://blog.naver.com/qkrtnrma1
숲속나무공방갤러리,0.0,0건,리뷰 2,제주특별자치도 서귀포시 안덕면 중산간서로 1815,(지번) 안덕면 서광리 279,064-805-8184,
채선자니트,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 197,(지번) 이도1동 1259-9,064-722-3139,
소도리공방,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 애월로 116-1,(지번) 애월읍 애월리 1595-1,연락처 없음,
효돈,0.0,0건,리뷰 0,제주특별자치도 서귀포시 일주서로 295,(지번) 도순동 259,064-738-3348,
제주동백공방,0.0,0건,리뷰 1,제주특별자치도 서귀포시 성산읍 일출로 269,(지번) 성산읍 성산리 153-3,연락처 없음,
나무새작,5.0,1건,리뷰 0,제주특별자치도 서귀포시 대정읍 중산간서로 2876,(지번) 대정읍 무릉리 629-7,연락처 없음,
꿈꾸는혜윰과숨비곰새기,0.0,0건,리뷰 0,제주특별자치도 제주시 인다13길 40,(지번) 아라일동 6156-6,연락처 없음,
나무이,0.0,0건,리뷰 0,제주특별자치도 서귀포시 안덕면 서광리 274-2,,연락처 없음,
,"D 성읍점빵 미술,공예",0.0,0건,리뷰 0,,연락처 없음,
하울랑의선물,0.0,0건,리뷰 0,제주특별자치도 서귀포시 효돈로 142,(지번) 신효동 841,연락처 없음,
인예당공방,0.0,0건,리뷰 0,제주특별자치도 제주시 벌랑길 73-1,(지번) 삼양삼동 2616,064-702-3989,http://inyedang.com/
서울화랑,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로21길 12,(지번) 이도1동 1701-3,064-757-3414,
사랑뜨게방,0.0,0건,리뷰 0,제주특별자치도 제주시 동문로 47,(지번) 일도1동 1069-4,064-722-6323,
제주도예,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 선흘동2길 44-1,(지번) 조천읍 선흘리 1105-1,010-7174-0327,
아토공방,0.0,0건,리뷰 0,제주특별자치도 제주시 오복2길 35-2,(지번) 이도2동 1084-3,연락처 없음,
삼달,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 삼달로210번길 47,(지번) 성산읍 삼달리 784-3,연락처 없음,https://blog.naver.com/greentee8017
,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 구엄길 86,(지번) 애월읍 구엄리 1265,연락처 없음,
글씨놀이터,0.0,0건,리뷰 0,제주특별자치도 제주시 수정2길 21-1 그란치아 1층 102호,(지번) 외도일동 403-3,연락처 없음,
제주고장,0.0,0건,리뷰 1,제주특별자치도 서귀포시 중산간동로7913번길 7,(지번) 동홍동 1217-1,064-763-5519,http://blog.naver.com/jeju5519
반띵,0.0,0건,리뷰 1,제주특별자치도 제주시 무근성7길 11 리듬 2층,(지번) 삼도이동 1073,064-763-5519,http://blog.naver.com/banthingsilver
수북,0.0,0건,리뷰 0,제주특별자치도 서귀포시 신서로108번길 21-3,(지번) 강정동 118-4,연락처 없음,
지금내마음소프,0.0,0건,리뷰 2,제주특별자치도 서귀포시 이어도로 882,(지번) 법환동 1289-2,연락처 없음,https://blog.naver.com/dlaqhfk1206
안나의퀼트파티,0.0,0건,리뷰 0,제주특별자치도 제주시 태성로2길 30,(지번) 일도2동 89-9,연락처 없음,
,D 컨츄리가든 목공예,0.0,0건,리뷰 0,(지번) 일도2동 89-9,연락처 없음,
예림갤,0.0,0건,리뷰 0,제주특별자치도 제주시 노형7길 3-5,(지번) 노형동 3799-7,064-711-8857,
미니세라,0.0,0건,리뷰 2,제주특별자치도 제주시 아연로 438-18 1층,(지번) 오등동 688,010-3355-0467,http://blog.naver.com/minibicool
아트인네이쳐미술학원,5.0,1건,리뷰 0,제주특별자치도 제주시 중앙로 378,(지번) 이도2동 2018-4,064-702-6672,
오카리나제주공,0.0,0건,리뷰 0,제주특별자치도 제주시 정든로3길 4,(지번) 이도2동 430,064-796-8102,http://cafe.daum.net/hpiri
메이드바이핸즈목,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 조천리 3351 1층,(지번) 이도2동 430,010-6533-2470,http://blog.naver.com/alex365c
한라표구사,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로21길 18,(지번) 이도일동 1696-13,010-7495-8800,
인우드목공,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 중산간서로 2345,(지번) 대정읍 구억리 889-1,연락처 없음,http://cafe.naver.com/lnwood/20
수수공방,0.0,0건,리뷰 0,제주특별자치도 제주시 동화로1길 49-12,(지번) 화북일동 14-7,064-3456-7890,
자운당표구사,0.0,0건,리뷰 0,제주특별자치도 제주시 건주로4길 14-7,(지번) 도련일동 1963-12,064-756-8213,
갤러리,5.0,1건,리뷰 0,제주특별자치도 제주시 연북로 92,(지번) 연동 1374,064-748-8488,
오색공예,0.0,0건,리뷰 0,제주특별자치도 제주시 연삼로 498,(지번) 이도이동 416-3,연락처 없음,
사부작 테이블,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 명상로 185,(지번) 한림읍 상명리 742,연락처 없음,
그릇이야기 최작,5.0,1건,리뷰 0,제주특별자치도 제주시 관덕로6길 6,(지번) 삼도2동 60-2,064-722-5735,
한국화랑(한국갤,0.0,0건,리뷰 0,제주특별자치도 제주시 진군남2길 5-2,(지번) 노형동 1562-5,064-742-0012,
,"D 인디바농샵 미술,공예",0.0,0건,리뷰 0,(지번) 노형동 1562-5,064-742-0012,
동명수예점,0.0,0건,리뷰 0,제주특별자치도 서귀포시 중앙로 123,(지번) 서홍동 397-53,064-762-8195,
한국모던마크라메공예협회,0.0,0건,리뷰 0,제주특별자치도 제주시 진남로4길 30-14,(지번) 화북일동 1950-8,064-722-7362,
일상예술가의 집,0.0,0건,리뷰 0,제주특별자치도 제주시 구좌읍 세화12길 1 3층,(지번) 구좌읍 세화리 1366-3,연락처 없음,
모다드렁,0.0,0건,리뷰 2,제주특별자치도 제주시 애월읍 유수암평화5길 20,(지번) 애월읍 유수암리 1042-29,연락처 없음,https://www.instagram.com/modadeureong/
아코하루,3.0,2건,리뷰 1,제주특별자치도 제주시 매촌2길 80,(지번) 도련일동 1731-13,연락처 없음,
갤러,0.0,0건,리뷰 1,제주특별자치도 서귀포시 일주동로 8167-2,(지번) 하효동 753-1,064-733-0593,
그림있는집,0.0,0건,리뷰 0,제주특별자치도 제주시 서사로 81,(지번) 삼도2동 595-6,연락처 없음,
제주병풍사,0.0,0건,리뷰 0,제주특별자치도 제주시 오현길 43,(지번) 이도1동 1551-19,064-758-9752,
올랑올랑,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 중산간서로 5384,(지번) 애월읍 납읍리 2701-2,연락처 없음,
은답하라99.9,0.0,0건,리뷰 0,제주특별자치도 서귀포시 검은여로 191 BK 빌딩 1층,(지번) 토평동 1045-3,064-767-9909,http://blog.naver.com/silverring999
갤러리,0.0,0건,리뷰 2,제주특별자치도 제주시 중앙로25길 17,(지번) 이도1동 1695-10,연락처 없음,
디디공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 서문로38번길 34-1,(지번) 서귀동 331-8,연락처 없음,
안덕메이커스,5.0,1건,리뷰 0,제주특별자치도 서귀포시 안덕면 일주서로 1482,(지번) 안덕면 감산리 126-1,064-792-2481,
은공소,0.0,0건,리뷰 0,제주특별자치도 서귀포시 이어도로 936-1 1층,(지번) 법환동 326-4,064-792-2481,
하로클래스,0.0,0건,리뷰 0,제주특별자치도 서귀포시 색달로81번길 108 1층,(지번) 색달동 2074-2,연락처 없음,https://blog.naver.com/inonara
은하수예방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 중정로91번길 36,(지번) 서귀동 279-6,064-733-2364,
골목공방,0.0,0건,리뷰 1,제주특별자치도 제주시 고마로9길 2-6,(지번) 일도2동 329-7,064-702-7798,https://blog.naver.com/bwry
장안도예공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 문부로 30,(지번) 동홍동 410-15,064-733-0327,
하우스갤러,0.0,0건,리뷰 0,제주특별자치도 서귀포시 안덕면 서광사수동로 1,(지번) 안덕면 서광리 1856-5,연락처 없음,
더 갤러,0.0,0건,리뷰 0,제주특별자치도 제주시 한경면 저지14길 15,(지번) 한경면 저지리 2120-38,064-772-3912,
수마노,0.0,0건,리뷰 0,제주특별자치도 제주시 아란5길 18,(지번) 아라일동 6097-15,064-756-0567,
코시롱캔들,0.0,0건,리뷰 3,제주특별자치도 제주시 서사로 20 1층,(지번) 용담1동 159-1,연락처 없음,http://blog.naver.com/jkk8214
제주담다,0.0,0건,리뷰 2,제주특별자치도 제주시 애월읍 번대동2길 77,(지번) 애월읍 하귀2리 2301-3,연락처 없음,
플라플라,5.0,1건,리뷰 1,제주특별자치도 서귀포시 신서로122번길 67,(지번) 강정동 141-4,010-8376-3585,
워크룸나인,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 수시로10번길 17,(지번) 성산읍 수산리 669-1,연락처 없음,https://www.instagram.com/workroom_nine
제일표구사,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로21길 19,(지번) 이도1동 1698-1,064-758-9255,
민트블라썸,0.0,0건,리뷰 2,제주특별자치도 제주시 인다3길 20 1층,(지번) 아라일동 6112-10,064-758-9255,
오늘의정원,0.0,0건,리뷰 4,제주특별자치도 제주시 서문로 63-4,(지번) 용담일동 95-1,연락처 없음,http://jardindeldia.blog.me/
솝퍼리 제주점,0.0,0건,리뷰 3,제주특별자치도 제주시 삼성로18길 25 1층,(지번) 일도2동 163-10,연락처 없음,http://www.soapery.co.kr/
한지필방,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로8길 9,(지번) 삼도2동 22-2,064-722-7737,
담아봄(Damabom),0.0,0건,리뷰 0,제주특별자치도 서귀포시 효돈로 142,(지번) 신효동 841,연락처 없음,
아쉬,0.0,0건,리뷰 0,제주특별자치도 서귀포시 법환로 31,(지번) 법환동 1269,064-738-9363,
갖장이의작업실,5.0,1건,리뷰 0,제주특별자치도 서귀포시 남원읍 한신로 29-2,(지번) 남원읍 한남리 270-3,연락처 없음,
더솜라탄,0.0,0건,리뷰 0,제주특별자치도 제주시 노형1길 8-9,(지번) 노형동 3808-13,연락처 없음,
서,0.0,1건,리뷰 0,제주특별자치도 서귀포시 중앙로 110-1,(지번) 동홍동 1485-63,064-763-3024,
지소울,0.0,0건,리뷰 1,제주특별자치도 제주시 진남로10길 7 1층,(지번) 화북일동 1972-5,064-747-7205,http://jisoul.kr/
로사의프랑스자수,0.0,0건,리뷰 0,제주특별자치도 제주시 진군길 1-5,(지번) 노형동 730-3,064-745-0527,
모드락공작소,0.0,0건,리뷰 0,제주특별자치도 제주시 신설로9길 26 상가 1층 102호,(지번) 이도이동 1958-1,064-745-0527,https://smartstore.naver.com/modrak6999
뜨개생활,0.0,0건,리뷰 0,제주특별자치도 제주시 연사길 106-2,(지번) 오라이동 1970-1,연락처 없음,
소랑꽃,0.0,0건,리뷰 0,제주특별자치도 제주시 일주서로 7269 3층,(지번) 외도이동 2018-1,연락처 없음,
아트티,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 옹포7길 25-4,(지번) 한림읍 옹포리 419-1,070-7789-8923,
클레이,0.0,0건,리뷰 0,제주특별자치도 제주시 구좌읍 한동로6길 8,(지번) 구좌읍 한동리 1856-3,070-7789-8923,https://instagram.com/klei_jeju
종이공예,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 한림로 522,(지번) 한림읍 옹포리 217,064-796-8335,
소소한코,0.0,0건,리뷰 0,제주특별자치도 제주시 아란15길 17,(지번) 아라일동 6072-11,연락처 없음,
일루다,0.0,0건,리뷰 0,제주특별자치도 제주시 매촌4길 11 101호,(지번) 도련이동 462-3,010-9828-5245,https://blog.naver.com/minirau
탐라도,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 정월길 25-12,(지번) 한림읍 금능리 675,연락처 없음,
프랑스자수줄리아,0.0,0건,리뷰 0,제주특별자치도 제주시 아연로 588,(지번) 아라일동 6043-2,070-4117-4412,
갤러리민들,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 일주서로 5569,(지번) 한림읍 대림리 1461-1,연락처 없음,
라온제나제주,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 하귀9길 2 모닝시티 532호,(지번) 애월읍 하귀1리 117-1,010-8835-6445,http://instagram.com/raonjena_jeju
애월위빙,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 중산간서로 5649,(지번) 애월읍 상가리 1937-9,연락처 없음,http://aewolweaving.com/
은,0.0,0건,리뷰 0,제주특별자치도 서귀포시 동문로 51-2,(지번) 서귀동 258-21,064-762-5238,
화잠레더 성산포점,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 고성동서로 33,(지번) 성산읍 고성리 1141-2,064-762-5238,https://blog.naver.com/h4942636
자연쏘잉공방,0.0,0건,리뷰 0,제주특별자치도 제주시 동광로13길 19,(지번) 일도2동 339-8,연락처 없음,http://blog.naver.com/5829ji
갤러,0.0,0건,리뷰 0,제주특별자치도 서귀포시 동문로 25,(지번) 서귀동 335,연락처 없음,
가내수공예,0.0,0건,리뷰 0,제주특별자치도 서귀포시 516로 351,(지번) 토평동 1762-9,연락처 없음,
오소록 점방,0.0,0건,리뷰 0,제주특별자치도 제주시 도남로 59-2,(지번) 도남동 84-13,연락처 없음,
시인의공방,0.0,0건,리뷰 1,제주특별자치도 서귀포시 동홍중앙로7번길 10,(지번) 동홍동 407-8,064-733-2012,
으,5.0,1건,리뷰 0,제주특별자치도 제주시 오현길 42,(지번) 이도1동 1551-6,064-752-5070,
트멍공방,1.0,2건,리뷰 0,제주특별자치도 서귀포시 이중섭로 28,(지번) 서귀동 511,064-767-7676,
,"D 빌롱빌롱크래프트샵 미술,공예",5.0,1건,리뷰 0,(지번) 서귀동 511,064-767-7676,http://www.belongbelong.co.kr/
베라벨거,0.0,0건,리뷰 0,제주특별자치도 서귀포시 중앙로 70-1,(지번) 서귀동 290-5,연락처 없음,
핑크&클레이,0.0,0건,리뷰 0,제주특별자치도 제주시 선덕로4길 27,(지번) 연동 318,070-4024-4533,
설레어제주,0.0,0건,리뷰 0,제주특별자치도 제주시 월구길 34 1층,(지번) 오라삼동 2330-8,070-4024-4533,http://blog.naver.com/seolleeojeju
라탄아뜰리에,0.0,0건,리뷰 0,제주특별자치도 제주시 일주서로 7867 108호,(지번) 연동 1974,연락처 없음,
37평작업실,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 삼달리 2157-1,,연락처 없음,http://instagram.com/37PY_JEJU
란아뜰리에,0.0,0건,리뷰 0,제주특별자치도 제주시 우정로15길 12,(지번) 외도일동 560-2,064-743-9787,
현,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 206,(지번) 이도1동 1774-1,064-726-5459,
공방찻집89,0.0,0건,리뷰 0,제주특별자치도 서귀포시 남원읍 태위로 773-19,(지번) 남원읍 태흥리 1760-13,연락처 없음,http://blog.naver.com/uuskyuu
캔들&플라워,0.0,0건,리뷰 3,제주특별자치도 제주시 신대로22길 40,(지번) 연동 279-2,064-773-9993,
사단법인대안공간,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 27-1,(지번) 일도1동 1277-11,연락처 없음,
서하리,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 부룡수길 51-11 1층,(지번) 애월읍 신엄리 2922-2,연락처 없음,http://www.instagram.com/ahoeseel
핑크공예,0.0,0건,리뷰 0,제주특별자치도 제주시 1100로 3342 소강빌딩 3층,(지번) 노형동 919-7,연락처 없음,http://cafe.daum.net/pinkcrafts
늘솜캔들,0.0,0건,리뷰 0,제주특별자치도 제주시 천수로 92,(지번) 일도이동 46,010-2637-8311,
니하예술심리상담센타,0.0,0건,리뷰 0,제주특별자치도 제주시 아란2길 27,(지번) 아라일동 6048-2,연락처 없음,
갤러리 빅,0.0,0건,리뷰 0,제주특별자치도 제주시 노형9길 9-3,(지번) 노형동 3789-7,062-722-3742,
곱들락,0.0,0건,리뷰 1,제주특별자치도 제주시 월광로 121-18,(지번) 노형동 2692,연락처 없음,http://blog.naver.com/hand_green
펠트샵인형샵,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 93,(지번) 이도1동 1461,연락처 없음,
명아수예점,0.0,0건,리뷰 0,제주특별자치도 제주시 서광로 226,(지번) 삼도1동 572,064-753-2767,
국제,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 서삼중로 117,(지번) 대정읍 무릉리 3296,064-792-7957,
연재쌤아트갤러리,0.0,0건,리뷰 0,제주특별자치도 제주시 원노형로 10 1층,(지번) 노형동 909-15,064-745-1472,
리나(Rina)공방,0.0,0건,리뷰 0,제주특별자치도 제주시 구좌읍 선유로 215,(지번) 구좌읍 김녕리 5245,연락처 없음,
아산티마크라메,0.0,0건,리뷰 0,제주특별자치도 서귀포시 안덕면 화순임중로37번길 19,(지번) 안덕면 화순리 943,010-9800-9263,https://www.instagram.com/asantimacrame/
희로,0.0,0건,리뷰 0,제주특별자치도 서귀포시 호근서호로 153,(지번) 호근동 1840-1,연락처 없음,
하루,0.0,0건,리뷰 0,제주특별자치도 제주시 한경면 고조로 492-12,(지번) 한경면 조수리 1644,연락처 없음,
아꼬펠트,0.0,0건,리뷰 0,제주특별자치도 제주시 고산동산1길 8 1층,(지번) 이도이동 1033-2,연락처 없음,http://xn--v52bn3rwskr0a.xn--3e0b707e/
푸른섬,0.0,0건,리뷰 0,제주특별자치도 서귀포시 남원읍 남원체육관로 261,(지번) 남원읍 남원리 1285-13,연락처 없음,https://blog.naver.com/jejudrawing/
무지개뜨게방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 고성동서로56번길 14,(지번) 성산읍 고성리 1132-6,064-782-3657,
조수문,0.0,0건,리뷰 0,제주특별자치도 제주시 한경면 조수3길 7,(지번) 한경면 조수리 338-2,064-742-9843,
소리나무샘,0.0,0건,리뷰 0,제주특별자치도 서귀포시 남원읍 중산간동로 5998,(지번) 남원읍 수망리 26-5,연락처 없음,
,"D 부곡산방 미술,공예",0.0,0건,리뷰 0,(지번) 남원읍 수망리 26-5,연락처 없음,https://blog.naver.com/withmusic621
닥종이예술원,0.0,0건,리뷰 0,제주특별자치도 제주시 청귤로4길 4,(지번) 이도2동 381-3,064-758-2121,
금하칠보개발연구소,0.0,0건,리뷰 0,제주특별자치도 서귀포시 효돈로99번길 18,(지번) 신효동 729-2,064-767-2616,
타라스와티,0.0,0건,리뷰 0,제주특별자치도 제주시 구좌읍 구좌로 52,(지번) 구좌읍 세화리 1419-2,064-767-2616,https://www.instagram.com/macrame_jewel_taraswati
이제야낭만 공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 신고로22번길 39,(지번) 성산읍 고성리 208-7,연락처 없음,
꽃구름공방,5.0,1건,리뷰 0,제주특별자치도 제주시 애월읍 수산4길 11,(지번) 애월읍 수산리 895-1,연락처 없음,http://instagram.com/susan4_11_jeju
섭공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 이중섭로 26-1,(지번) 서귀동 511-3,연락처 없음,
이층작업실,4.0,1건,리뷰 0,제주특별자치도 서귀포시 태평로 417,(지번) 서귀동 551-4,연락처 없음,
핸온테이블,0.0,0건,리뷰 3,제주특별자치도 제주시 구좌읍 해맞이해안로 1142 2층,(지번) 구좌읍 평대리 2031-34,연락처 없음,
갤러,0.0,0건,리뷰 0,제주특별자치도 제주시 연북로 583,(지번) 이도이동 1986-13,연락처 없음,
솔,0.0,0건,리뷰 0,제주특별자치도 제주시 오현길 44,(지번) 이도1동 1551-8,연락처 없음,
작은쉼표,0.0,0건,리뷰 0,제주특별자치도 제주시 관덕로6길 20 1층,(지번) 삼도2동 140,064-755-5758,http://smallcomma.com/shop/main/index.php
공방들다 제주점,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 무릉중앙로24번길 12-7,(지번) 대정읍 무릉리 3304-5,010-2012-5575,http://www.deulda.com/
아라공방,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 451,(지번) 아라이동 1476-4,연락처 없음,
탐라도요,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 곽지1길 17,(지번) 애월읍 곽지리 2059-3,064-799-1617,
,"D 영은공방 미술,공예",0.0,0건,리뷰 0,(지번) 애월읍 곽지리 2059-3,064-799-1617,
새연공방,5.0,1건,리뷰 0,제주특별자치도 제주시 애월읍 신용로 200-5,(지번) 애월읍 신엄리 1939-2,연락처 없음,
캘리랑퀼트랑,5.0,1건,리뷰 0,제주특별자치도 제주시 태성로5길 39 1층,(지번) 일도이동 101-17,연락처 없음,
담소아트스튜디오,0.0,0건,리뷰 0,제주특별자치도 제주시 은남4길 22,(지번) 연동 293-119,연락처 없음,http://artstudiodamso.com/
봉춘표구사,0.0,0건,리뷰 0,제주특별자치도 제주시 오현길 40,(지번) 이도1동 1554-14,064-752-3156,
아뜰리에다은,0.0,0건,리뷰 0,제주특별자치도 제주시 원노형5길 7,(지번) 노형동 908-1,064-901-7535,
캔비향공방,0.0,0건,리뷰 0,제주특별자치도 제주시 구남동4길 36,(지번) 이도이동 2014-18,064-702-5051,
우가네작업실,0.0,0건,리뷰 0,제주특별자치도 제주시 오복3길 11 2층,(지번) 이도이동 1052-3,010-9963-3632,https://www.instagram.com/wooga_studio/
고정당화랑,0.0,0건,리뷰 0,제주특별자치도 제주시 서광로3길 11-1,(지번) 용담1동 2824-2,연락처 없음,
서홍공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 홍중로 130,(지번) 서홍동 274,연락처 없음,http://www.instagram.com/jejunangman
반지만들기 은답하라99.9,0.0,0건,리뷰 0,제주특별자치도 서귀포시 검은여로 191 BK빌딩 1층,(지번) 토평동 1045-3,연락처 없음,https://blog.naver.com/silverring999
라미엔느스튜디오,5.0,1건,리뷰 0,제주특별자치도 제주시 삼봉로 16 203호,(지번) 삼양이동 2181-45,연락처 없음,http://instagram.com/la_mienne_studio
서툰공작소,0.0,0건,리뷰 0,제주특별자치도 제주시 해안마을길 75,(지번) 해안동 1977-6,연락처 없음,
아트진,0.0,0건,리뷰 0,제주특별자치도 서귀포시 부두로 6 1층,(지번) 서귀동 575-1,연락처 없음,
이리목,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 신와로 158,(지번) 조천읍 신촌리 1350-4,연락처 없음,http://www.instagram.com/iri.woodstudio
너나들이,0.0,0건,리뷰 0,제주특별자치도 제주시 만덕로4길 25,(지번) 건입동 1135,064-759-9667,
참퀼트,0.0,0건,리뷰 0,제주특별자치도 서귀포시 동문로 24-1,(지번) 서귀동 279-29,연락처 없음,
꿈낭이공방,5.0,3건,리뷰 24,제주특별자치도 제주시 한경면 낙원로 92-48 1층,(지번) 한경면 조수리 2322,010-9543-0711,
김선혜닥종이문화원,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 중산간서로 4064,(지번) 한림읍 상명리 1037,070-7571-1072,http://cafe.daum.net/gapado0202
콩앤콩공방,0.0,0건,리뷰 0,제주특별자치도 제주시 도두3길 28,(지번) 도두일동 1809-1,연락처 없음,http://blog.daum.net/_blog/BlogTypeMain.do?blogid=0QiA1
고즈,0.0,0건,리뷰 0,제주특별자치도 제주시 연삼로 521,(지번) 일도2동 69-2,064-752-5645,
나무야,0.0,0건,리뷰 0,제주특별자치도 제주시 우정로7길 7,(지번) 외도일동 479-3,064-743-3919,
유빈공방,0.0,0건,리뷰 4,제주특별자치도 제주시 서사로 134,(지번) 삼도일동 534-17,010-9939-6212,https://blog.naver.com/yoobin1992
펠롱벨,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 북촌5길 29,(지번) 조천읍 북촌리 1348-1,연락처 없음,https://instagram.com/yeha.pellongbell?igshid=1vvwhizqiefzy
도도공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 안덕면 서광서문로 55-12,(지번) 안덕면 덕수리 214,010-4220-6846,https://blog.naver.com/duckiee/
갤러,0.0,0건,리뷰 0,제주특별자치도 제주시 서사로 43,(지번) 삼도2동 801-7,연락처 없음,
라떼르,0.0,0건,리뷰 0,제주특별자치도 제주시 서흘길 30,(지번) 삼양일동 1580,064-751-2714,
강부언,0.0,0건,리뷰 0,제주특별자치도 제주시 동문로 58,(지번) 일도2동 994-14,연락처 없음,
코리아보타니컬아트 제주지부,0.0,0건,리뷰 0,제주특별자치도 제주시 오복3길 26,(지번) 이도2동 1039-8,064-702-7708,http://cafe.daum.net/Botanical
섬.올레특산물전시장,0.0,0건,리뷰 0,제주특별자치도 제주시 선덕로 32,(지번) 연동 324-1,연락처 없음,
,"D 시올공방 미술,공예",0.0,0건,리뷰 0,(지번) 연동 324-1,연락처 없음,
자연온실,0.0,0건,리뷰 0,제주특별자치도 제주시 구좌읍 종달논길 54,(지번) 구좌읍 종달리 814-44,연락처 없음,https://www.instagram.com/natural.onsil/
상상쏘잉,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로14길 21 제주대학교 창업보육센터 202호,(지번) 삼도2동 154,064-900-9980,http://www.sssw.co.kr/
파란마음도예공방,5.0,1건,리뷰 0,제주특별자치도 제주시 애월읍 세비데미길 90,(지번) 애월읍 고성리 791-1,064-799-4278,
초록지붕앤,0.0,0건,리뷰 0,제주특별자치도 제주시 거로길 41-4 인성빌라,(지번) 화북이동 4983-3,연락처 없음,https://blog.naver.com/anncountry
공감89,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 신북로 220,(지번) 조천읍 조천리 2229-15,연락처 없음,
제주별작업실,0.0,0건,리뷰 1,제주특별자치도 제주시 애월읍 하귀동남3길 10,(지번) 애월읍 하귀1리 201-5,010-2588-1948,
아트스튜디오그리메,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 곽봉로 214-14,(지번) 애월읍 봉성리 3568-1,연락처 없음,http://blog.daum.net/seorahb
아트하우스,0.0,0건,리뷰 0,제주특별자치도 서귀포시 월드컵로 108,(지번) 강정동 418,064-738-9408,
벼리누리,0.0,0건,리뷰 0,제주특별자치도 제주시 신산로9길 30-9,(지번) 일도이동 317,연락처 없음,
문화예술기,0.0,0건,리뷰 0,제주특별자치도 제주시 신성로12길 21-2,(지번) 이도2동 1017,연락처 없음,
별하공방,0.0,0건,리뷰 0,제주특별자치도 제주시 연사3길 14,(지번) 오라이동 1477,연락처 없음,
솜씨공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 토평로 59,(지번) 토평동 1438-2,연락처 없음,
샛별공방,0.0,0건,리뷰 0,제주특별자치도 제주시 태성중2길 24-1,(지번) 일도이동 103,연락처 없음,
