공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
A헤펠레목,0.0,0건,리뷰 0,경기 용인시 기흥구 마북로 45,(지번) 마북동 317-21,연락처 없음,
헤펠레목공방 제주아,0.0,0건,리뷰 0,제주특별자치도 제주시 금천길 15-18,(지번) 아라이동 961-3,064-722-6851,http://blog.naver.com/navyjc
가구만들기나,5.0,1건,리뷰 0,전북 전주시 덕진구 송천중앙로 99,(지번) 송천동1가 387-1,063-276-8778,http://cafe.daum.net/cw8515
루시드DIY목,0.0,0건,리뷰 4,충북 청주시 상당구 남일면 효촌송정1길 6-7,(지번) 남일면 효촌리 27-7,연락처 없음,http://blog.naver.com/thdus9879
나무섬,0.0,0건,리뷰 0,울산 울주군 언양읍 남천로 158 1층,(지번) 언양읍 서부리 261-9,연락처 없음,
목,0.0,0건,리뷰 0,대구 달성군 유가읍 비슬로64길 34-8,(지번) 유가읍 유곡리 799,연락처 없음,http://www.shfactory.co.kr/
단디목,0.0,0건,리뷰 1,부산 동구 망양로 897 지하 1층,(지번) 범일동 1442-1,010-5162-5954,http://dandeewood.com/
커스토,0.0,0건,리뷰 1,경북 경산시 압량읍 대학로 498-4,(지번) 압량읍 부적리 62-4,연락처 없음,https://www.instagram.com/customood_/
대건,0.0,0건,리뷰 0,대구 동구 방촌동 75-2,(지번) 압량읍 부적리 62-4,연락처 없음,
민들레목,0.0,0건,리뷰 6,대전 서구 월평중로13번길 105 1층 102호,(지번) 월평동 1124,070-8246-5541,https://dandelionatelier.modoo.at/
우,0.0,0건,리뷰 3,서울 서대문구 증가로 31,(지번) 연희동 121-5,070-8246-5541,https://www.instagram.com/_woodlot_
,D 터치우드 목공예,0.0,0건,리뷰 1,(지번) 연희동 121-5,070-8246-5541,
백스가구,0.0,0건,리뷰 0,경북 경산시 솔숲길12길 3-1,(지번) 사동 362,010-8378-7936,
대전목공방미술창,0.0,0건,리뷰 0,대전 동구 태전로147번길 54,(지번) 삼성동 334-18,042-622-8408,https://blog.naver.com/rarara5704
남원제기공,0.0,0건,리뷰 0,전북 남원시 요천로 1371,(지번) 조산동 80-1,063-636-7575,
헤펠레목공방 구리덕,1.0,1건,리뷰 0,경기 남양주시 경강로294번길 23,(지번) 삼패동 316-4,연락처 없음,http://blog.naver.com/ohminhwan
카이만,0.0,0건,리뷰 1,경북 의성군 금성면 구련2길 58,(지번) 금성면 구련리 654,연락처 없음,http://www.intagram.com/caiman_woodworker_
마리목,0.0,0건,리뷰 0,부산 기장군 정관읍 정관중앙로 58 삼융프라자 111호,(지번) 정관읍 매학리 748-1,연락처 없음,http://maryhf.blog.me/
목공방,0.0,0건,리뷰 0,경기 남양주시 화도읍 녹촌로 87-48,(지번) 화도읍 녹촌리 116,010-4288-3148,http://www.instagram.com/studio_nok_turn
재미난목,0.0,0건,리뷰 5,서울 강동구 천호대로170길 98 지하 1층,(지번) 성내동 515-8,02-471-7819,https://harmony07.modoo.at/
나,5.0,1건,리뷰 0,대구 수성구 달구벌대로 2859,(지번) 연호동 22-11,연락처 없음,
나다,0.0,0건,리뷰 1,경기 수원시 영통구 매영로39번길 6,(지번) 매탄동 199-77,010-8922-4294,https://nadawood.modoo.at/
가나,0.0,0건,리뷰 0,전북 남원시 목공예길 9,(지번) 어현동 470-2,063-632-3748,
우드,0.0,0건,리뷰 0,부산 사상구 대동로 55 2층,(지번) 엄궁동 6-3,051-312-9571,https://blog.naver.com/soma0517
가구,0.0,0건,리뷰 2,서울 영등포구 여의대방로70길 7,(지번) 여의도동 53-2,010-9969-7474,
나무,0.0,0건,리뷰 0,대구 동구 신암남로 64,(지번) 신암동 204-9,010-3955-3568,
,D 우드앤캠핑카 목공예,5.0,1건,리뷰 0,(지번) 신암동 204-9,010-3955-3568,http://madesun.modoo.at/
DIY창동목,0.0,0건,리뷰 0,경남 창원시 마산합포구 오동서1길 11-1,(지번) 중성동 148,070-7393-8388,
꽃길목,0.0,0건,리뷰 0,세종특별자치시 마음로 78 스마트큐브2 306호,(지번) 고운동 1718,070-7393-8388,https://blog.naver.com/lhjju7777
토마토나무,0.0,0건,리뷰 0,울산 울주군 범서읍 평천길 93,(지번) 범서읍 천상리 604-2,052-246-5973,
해피조이,5.0,1건,리뷰 0,경기 광주시 오포읍 문현로 1-83,(지번) 오포읍 문형리 295-1,연락처 없음,
네모나라목공,0.0,0건,리뷰 0,제주특별자치도 제주시 백포남길 6,(지번) 이호이동 208-1,010-3540-4620,
이,5.0,1건,리뷰 10,서울 마포구 광성로6길 36 지층,(지번) 신수동 85-16,010-7728-6755,http://instagram.com/emokwon_studio
얼웨이즈,0.0,0건,리뷰 6,경기 성남시 분당구 미금로 43 정운빌딩 지하1층,(지번) 구미동 204-1,010-6382-5427,http://blog.naver.com/alwaysthere17
가구공방아르,0.0,0건,리뷰 0,경기 용인시 수지구 죽전로278번길 21-1 지하 1층,(지번) 죽전동 1393-3,031-889-3183,http://www.arture.co.kr/
안동목공,0.0,0건,리뷰 0,경북 안동시 서후면 명리옹기마길 4,(지번) 서후면 명리 400-2,연락처 없음,http://cafe.naver.com/andongzaengyi
묘한 나무의,4.0,2건,리뷰 2,서울 마포구 망원동 414-58 1층,(지번) 서후면 명리 400-2,연락처 없음,http://miohan.kr/
평창조경목,0.0,0건,리뷰 0,경북 칠곡군 동명면 봉암리 43-4,,연락처 없음,
라온목,0.0,0건,리뷰 0,경기 남양주시 화도읍 경춘로창벌2길 12-1 1층,(지번) 화도읍 창현리 732-3,연락처 없음,http://blog.naver.com/seoh09041
누리,0.0,0건,리뷰 3,부산 강서구 둔치강변길 13,(지번) 봉림동 758-87,010-9140-5532,https://blog.naver.com/bong12101004
단원,0.0,0건,리뷰 0,경남 진주시 명석면 광제산로26번길 7,(지번) 명석면 우수리 711-44,055-744-3441,
,D 큐브제작소 목공예,5.0,2건,리뷰 2,(지번) 명석면 우수리 711-44,055-744-3441,https://blog.naver.com/oramedyg/
파인드페,5.0,1건,리뷰 0,강원 원주시 소초면 치악로 2378-7,(지번) 소초면 흥양리 1772-1,010-3547-7288,https://smartstore.naver.com/findface
그냥좋,5.0,1건,리뷰 1,경기 과천시 자하동길 45,(지번) 중앙동 10,연락처 없음,
충북DIY가구협동,5.0,1건,리뷰 3,충북 청주시 청원구 내수읍 도원세교로 191 1층,(지번) 내수읍 덕암리 347-1,043-215-2646,http://cbdiy.qrsvc.com/
플로우드목,0.0,0건,리뷰 0,충북 청주시 흥덕구 직지대로753번길 13,(지번) 운천동 970,연락처 없음,
헤펠레목공방 나무N공방 인덕,0.0,0건,리뷰 0,경기 의왕시 이미로 40 인덕원IT밸리 D동 406호,(지번) 포일동 653,연락처 없음,http://blog.naver.com/ohminhwan
정,0.0,0건,리뷰 0,전북 남원시 요천로 1268,(지번) 조산동 465,연락처 없음,http://www.jilpoom.com/
웅석,0.0,0건,리뷰 0,경남 산청군 단성면 호암로 1325,(지번) 단성면 방목리 693,055-973-4118,http://www.craftwood.co.kr/
나무더,0.0,0건,리뷰 0,대구 동구 동호로9길 31,(지번) 신서동 554-8,010-9912-6292,
참나무,0.0,0건,리뷰 0,광주 남구 봉선1로37번길 2,(지번) 봉선동 1000-1,연락처 없음,
나무놀,0.0,0건,리뷰 0,대구 수성구 신매동 580,,연락처 없음,
반쪽이공방 해운,5.0,1건,리뷰 0,부산 해운대구 좌동로 152 신도시시장 312호,(지번) 좌동 1429-1,070-4253-5365,http://cafe.daum.net/banzzogihaewoon
나무가,0.0,0건,리뷰 0,울산 중구 북부순환도로 605 행운빌딩 4층,(지번) 복산동 339-2,연락처 없음,
창사랑목,0.0,0건,리뷰 1,서울 서대문구 가재울로6길 53-59 2층,(지번) 남가좌동 346-1,연락처 없음,https://changsarang.modoo.at/
헤펠레목공방 강,0.0,0건,리뷰 0,서울 강동구 강동대로53길 44,(지번) 성내동 443-17,연락처 없음,https://blog.naver.com/peak67
,D 오목수공방 목공예,0.0,0건,리뷰 1,(지번) 성내동 443-17,연락처 없음,
헤펠레목공방 금,0.0,0건,리뷰 0,부산 금정구 두실로 72,(지번) 남산동 999-16,010-3174-4519,https://blog.naver.com/lkfgjh
자작나무공방 용,0.0,0건,리뷰 0,경남 창원시 진해구 안골로 348,(지번) 용원동 1211-1,연락처 없음,
공방,1.0,1건,리뷰 0,부산 연제구 쌍미천로 120,(지번) 연산동 1120-12,연락처 없음,
짜맞춤전,0.0,0건,리뷰 0,인천 부평구 갈월서로 26 아주아파트 상가 지하,(지번) 갈산동 374,연락처 없음,
키다리목수아,5.0,1건,리뷰 8,대전 대덕구 석봉로58번안길 82 한밭아파트 상가동 1층 101호,(지번) 석봉동 313-1,0507-1312-7156,http://www.kidaryic.com/
목공방,0.0,0건,리뷰 0,서울 강남구 봉은사로78길 6 지하1층,(지번) 삼성동 117-2,010-8546-0789,http://rarestudio.co.kr/
열린목,0.0,0건,리뷰 0,서울 강서구 화곡로20길 37 지하1층,(지번) 화곡동 1084-1,연락처 없음,
키큰나무,0.0,0건,리뷰 0,경북 경산시 경산로15길 12,(지번) 옥곡동 811-1,연락처 없음,
헤펠레목공방 정,0.0,0건,리뷰 0,전북 정읍시 금붕동 250,(지번) 옥곡동 811-1,연락처 없음,
바,0.0,0건,리뷰 0,인천 남동구 장승로 45 지하,(지번) 만수동 1089-7,연락처 없음,http://blog.naver.com/sealove45
오,0.0,0건,리뷰 0,전북 전주시 덕진구 정언신로 57-1,(지번) 인후동1가 832-21,063-214-1500,
터치,0.0,0건,리뷰 0,대구 수성구 고산로 160-16,(지번) 매호동 1326-5,연락처 없음,
피노키오,0.0,0건,리뷰 0,대전 서구 관저동로 64-61 오케이빌딩 1층,(지번) 관저동 1400,042-541-8009,http://blog.naver.com/dud680
소년공방 아,0.0,0건,리뷰 0,충남 아산시 번영로43번길 20,(지번) 실옥동 181-98,041-545-7733,https://blog.naver.com/goronglong
,D 작은나무소리공방 목공예,0.0,0건,리뷰 0,(지번) 실옥동 181-98,041-545-7733,http://xn--910b55ou7av3mrth4na.webable.kr/
레드체어메,0.0,0건,리뷰 0,경기 광주시 오포읍 능평로30번길 10,(지번) 오포읍 능평리 458-4,연락처 없음,http://blog.naver.com/redsky_88
김수연원목공방갤,0.0,0건,리뷰 0,전북 군산시 미제3길 31-1,(지번) 미룡동 386-1,연락처 없음,
대림공,0.0,0건,리뷰 0,전북 남원시 인월면 천왕봉로 135-37,(지번) 인월면 상우리 355-7,063-636-2565,
아빠솜씨,0.0,0건,리뷰 0,경기 양주시 율정로247번길 79-27,(지번) 율정동 115,063-636-2565,https://blog.naver.com/zeregadis77
고전,5.0,1건,리뷰 0,경남 산청군 신안면 원지로 191-27,(지번) 신안면 하정리 249,055-973-8843,
우드스튜디오,5.0,1건,리뷰 0,경기 과천시 광창1로 21-35,(지번) 과천동 142-3,연락처 없음,
가,0.0,0건,리뷰 0,서울 광진구 구의로 73 지하1층,(지번) 구의동 229-2,연락처 없음,http://blog.naver.com/gakkuda87
진주만나,5.0,1건,리뷰 9,경남 진주시 내동면 신율리 478-2,(지번) 구의동 229-2,010-3254-5330,https://tektonstory.modoo.at/
예목수석,0.0,0건,리뷰 0,부산 수영구 수미로 29-2,(지번) 망미동 265-33,연락처 없음,https://blog.naver.com/tmdcjf3454
나무,0.0,0건,리뷰 3,경기 용인시 처인구 포곡읍 포곡로246번길 19 1층,(지번) 포곡읍 삼계리 545-1,연락처 없음,https://www.instagram.com/namu.sj/
애채나무,0.0,0건,리뷰 0,서울 동대문구 답십리로69길 49,(지번) 장안동 324-9,연락처 없음,
에이퍼,0.0,0건,리뷰 1,부산 기장군 기장읍 차성로322번길 17-5,(지번) 기장읍 동부리 126-8,연락처 없음,https://blog.naver.com/a_furniture_lab
곡산서각 공예연,0.0,0건,리뷰 0,경남 김해시 분성로172번길 30-6,(지번) 외동 384-4,055-333-4884,
윤목,0.0,0건,리뷰 0,대구 수성구 파동로 75-1,(지번) 파동 508-4,연락처 없음,
,D 라우드공방 목공예,0.0,0건,리뷰 0,(지번) 파동 508-4,연락처 없음,http://www.lawood.co.kr/
편백공,0.0,0건,리뷰 1,부산 사하구 옥천로 57,(지번) 감천동 16-350,연락처 없음,
금어당 목,0.0,0건,리뷰 1,전북 전주시 덕진구 장동 494-5,,연락처 없음,http://cafe.daum.net/neulsomkkon
프롬더오,0.0,0건,리뷰 2,대전 서구 변정3길 12 1층,(지번) 변동 46-30,연락처 없음,http://blog.naver.com/materiallism
나무,0.0,0건,리뷰 14,광주 광산구 목련로394번길 40-7 1층,(지번) 신가동 1008-11,연락처 없음,http://blog.naver.com/bos6079
도깨비방,0.0,0건,리뷰 1,충북 제천시 백운면 금봉로 142,(지번) 백운면 평동리 61,010-3881-0029,http://www.xn--9l0bq5h32fgrc8wdjxu.com/
헤펠레목,0.0,0건,리뷰 0,경기 남양주시 송산로339번길 41-14,(지번) 별내동 885,031-574-0622,
소,0.0,0건,리뷰 0,서울 강북구 4.19로13길 3,(지번) 수유동 563-15,010-6211-1969,https://cafe.naver.com/somokgan
신라 로구로목,0.0,0건,리뷰 0,부산 동래구 충렬대로272번길 47,(지번) 낙민동 215-9,연락처 없음,
파인트리 목공예,0.0,0건,리뷰 0,부산 강서구 명지오션시티4로 61,(지번) 명지동 3239-2,연락처 없음,
헤펠레목,0.0,0건,리뷰 0,경남 밀양시 용평로 207,(지번) 용평동 312-5,연락처 없음,
남원목기칠기상 제일공,0.0,0건,리뷰 0,경기 수원시 팔달구 수원천로255번길 6,(지번) 영동 8,031-244-7614,
나무사,0.0,0건,리뷰 0,경기 용인시 처인구 원삼면 원양로577번길 71 71호,(지번) 원삼면 좌항리 240-1,010-6298-1811,
헤펠레목공방 양,0.0,0건,리뷰 0,경남 양산시 동면 금오5길 8-31 1층,(지번) 동면 금산리 1443-7,055-366-2808,https://blog.naver.com/woohabba
손,0.0,0건,리뷰 0,경기 고양시 일산동구 강촌로26번길 7-21 지하1층,(지번) 백석동 1411-1,010-5214-0052,https://cafe.naver.com/sonmakeroom
,D 목공소녀 목공예,1.0,1건,리뷰 0,(지번) 백석동 1411-1,010-5214-0052,
라나의목,0.0,0건,리뷰 1,경기 광주시 오포읍 봉골길171번길 33,(지번) 오포읍 문형리 12-47,010-5135-2041,https://blog.naver.com/md756
별을먹은,0.0,0건,리뷰 0,경북 구미시 선산읍 선상서로 110,(지번) 선산읍 이문리 641-11,연락처 없음,
문일,0.0,0건,리뷰 2,서울 노원구 동일로198길 74,(지번) 공릉동 434-7,연락처 없음,
퀸즈가든공방 ,0.0,0건,리뷰 0,부산 기장군 정관읍 병산로 101,(지번) 정관읍 용수리 378-10,연락처 없음,https://queenzdiy.modoo.at/
DIY나무,0.0,0건,리뷰 0,대전 중구 대둔산로 279,(지번) 사정동 490-6,연락처 없음,
아임,0.0,0건,리뷰 0,서울 금천구 시흥대로 281,(지번) 시흥동 113-15,02-805-7244,
송하,5.0,1건,리뷰 0,충남 논산시 연산면 청동로1길 59-27,(지번) 연산면 청동리 259-39,연락처 없음,http://www.instagram.com/songhawoodcraft_official
라이브,0.0,0건,리뷰 0,인천 서구 봉수대로 206 포레스코 1동 2층,(지번) 가좌동 178-353,070-5180-5192,http://www.liveedge.kr/
,0.0,0건,리뷰 1,서울 강동구 성안로 106 1층 104호,(지번) 성내동 385-1,02-487-3939,https://www.instagram.com/mokseol/
아낌없이주는,5.0,1건,리뷰 0,전남 여수시 소호3길 41-1,(지번) 소호동 1198-4,010-2313-3131,
나무,0.0,0건,리뷰 0,경기 안양시 동안구 벌말로 126 오비즈타워 315호,(지번) 관양동 1802,031-450-3530,http://www.wooden.co.kr/
소명,0.0,0건,리뷰 0,서울 광진구 능동로4길 17,(지번) 자양동 553-376,02-2201-0791,
205디,5.0,1건,리뷰 2,경기 광명시 금오로794번길 40,(지번) 옥길동 18-30,010-8615-4768,https://blog.naver.com/20575
김선준,0.0,0건,리뷰 0,전남 광양시 광양읍 서평10길 35,(지번) 광양읍 구산리 770-12,연락처 없음,
,D 우든스트 목공예,5.0,1건,리뷰 1,(지번) 광양읍 구산리 770-12,연락처 없음,https://woodenst.modoo.at/
남원,0.0,0건,리뷰 0,경남 창원시 의창구 지귀로12번길 35,(지번) 봉곡동 41,055-265-5265,
유한공예로,0.0,0건,리뷰 0,경남 양산시 용주로 77-7,(지번) 용당동 981-1,055-386-8298,
제일,0.0,0건,리뷰 0,경기 성남시 중원구 제일로63번길 29,(지번) 성남동 3641,031-754-5780,
다,0.0,0건,리뷰 0,충북 괴산군 문광면 흑석2길 12,(지번) 문광면 흑석리 337,043-836-1040,http://dadoin.co.kr/
미성뿌리,5.0,1건,리뷰 1,충남 공주시 반포면 정광터1길 39,(지번) 반포면 봉곡리 306-1,041-857-5707,
컬러링토이하,0.0,0건,리뷰 0,부산 해운대구 좌동순환로 420,(지번) 중동 908,070-4961-6706,http://coloringtoyhouse.modoo.at/
천호진의생활목공D,0.0,0건,리뷰 0,광주 북구 대자로 14,(지번) 운암동 780-58,연락처 없음,
어울림DIY공,5.0,1건,리뷰 0,경기 안성시 금광면 구송동길 59-24,(지번) 금광면 내우리 78,031-677-9777,
동강누리협동,0.0,0건,리뷰 0,강원 영월군 영월읍 팔괴1농공단지길 33-15,(지번) 영월읍 팔괴리 1244-1,033-375-1300,https://www.facebook.com/gksrn2017/
꼬마,0.0,0건,리뷰 0,경북 포항시 북구 학전로 37 청운우방상가 105호,(지번) 학산동 6-2,054-248-0502,
카페 ,0.0,0건,리뷰 0,경기 김포시 풍무로96번길 11 한양프라자 B동 3층,(지번) 풍무동 405-2,연락처 없음,
라임나무,0.0,0건,리뷰 3,경기 화성시 동탄지성로 141 1층,(지번) 능동 1114-3,연락처 없음,http://blog.naver.com/raim2015
나무,0.0,0건,리뷰 0,경남 양산시 동면 금오12길 52,(지번) 동면 석산리 1463-16,연락처 없음,
백산목,5.0,1건,리뷰 0,전북 전주시 완산구 서학로 25,(지번) 동서학동 58,063-282-8280,
,D 강동목공예 목공예,0.0,0건,리뷰 0,(지번) 동서학동 58,063-282-8280,
우드머리목,0.0,0건,리뷰 0,경기 수원시 권선구 금호로246번길 18-5 1층,(지번) 탑동 761-7,063-282-8280,
슬로비목,0.0,0건,리뷰 0,인천 남동구 석산로 191 2층,(지번) 간석동 140-7,032-433-5175,https://blog.naver.com/taekwonjc
조은나무,0.0,0건,리뷰 0,경기 안산시 상록구 감골로 147,(지번) 사동 1338-6,010-3013-9571,
슈퍼,5.0,1건,리뷰 0,서울 중랑구 용마산로 615 1층,(지번) 신내동 418-3,010-3792-8323,https://blog.naver.com/hodduckjin
운,0.0,0건,리뷰 0,경기 용인시 처인구 모현읍 포은대로 245,(지번) 모현읍 매산리 15-1,031-768-1280,
느루,0.0,0건,리뷰 0,울산 남구 수암로64번길 3 1층,(지번) 신정동 810-1,031-768-1280,http://smartstore.naver.com/neuru_wood
모,0.0,0건,리뷰 0,대전 서구 계룡로629번길 30,(지번) 탄방동 80-9,연락처 없음,https://pf.kakao.com/_kJWWxb
아네스목,0.0,0건,리뷰 0,충남 아산시 염치읍 아산로671번길 198,(지번) 염치읍 서원리 193-1,041-548-5080,
뚜닥뚜닥 목,0.0,0건,리뷰 2,경기 안산시 상록구 용신로 306,(지번) 사동 1253,연락처 없음,
나무스,0.0,0건,리뷰 0,충남 금산군 남이면 금산로 753-22,(지번) 남이면 매곡리 302-2,041-926-9833,
우드스페,0.0,0건,리뷰 0,인천 서구 백범로934번길 30-15 2층,(지번) 가좌동 178-450,010-9972-8155,https://blog.naver.com/buildmons
공예창작지원,0.0,0건,리뷰 0,경남 진주시 명석면 광제산로 367,(지번) 명석면 관지리 767,연락처 없음,
지리산,0.0,0건,리뷰 0,경남 진주시 모덕로294번길 9,(지번) 하대동 116-4,055-755-0175,
지중해소,0.0,0건,리뷰 1,서울 은평구 수색로 271,(지번) 수색동 370-1,연락처 없음,http://blog.naver.com/kenny70
,D 안동미소도마 목공예,0.0,0건,리뷰 0,(지번) 수색동 370-1,연락처 없음,https://blog.naver.com/trj7379
조이우드,0.0,0건,리뷰 0,전북 전주시 완산구 중화산로 71 지하1층,(지번) 중화산동2가 406-15,연락처 없음,http://blog.naver.com/joiwoodworks/220458634751
보람 ,0.0,0건,리뷰 0,경기 양주시 어하고개로132번길 10,(지번) 삼숭동 56,031-821-4081,
창의야,5.0,1건,리뷰 0,충북 청주시 청원구 상리로29번길 19 1층,(지번) 율량동 76-7,043-288-6173,http://www.ideaplay.co.kr/
반김 cra,0.0,0건,리뷰 0,경기 파주시 돌곶이길 74-29,(지번) 서패동 191,031-944-5853,
목이,0.0,0건,리뷰 13,경기 고양시 덕양구 행신로 297,(지번) 행신동 232-3,연락처 없음,http://mogiwood.com/
아사달목,0.0,0건,리뷰 6,경기 평택시 중앙시장로8번길 10,(지번) 신장동 300-15,010-7477-4835,https://blog.naver.com/discast74
데일리오브,0.0,0건,리뷰 0,충남 아산시 탕정면 삼성로 425-16,(지번) 탕정면 동산리 103,070-4121-4104,http://blog.naver.com/prologue/PrologueList.nhn?blogId=jungshot
헤펠레목공방 전북혁,0.0,0건,리뷰 0,전북 전주시 덕진구 정여립로 872,(지번) 만성동 846-4,063-274-2274,
완산,0.0,0건,리뷰 0,전북 전주시 완산구 전주천동로 196,(지번) 다가동2가 120-3,063-283-8296,
나무향기,5.0,1건,리뷰 0,강원 원주시 단관초교길 30-7 1층,(지번) 관설동 1716-5,033-904-8478,http://www.facebook.com/k5avec
,0.0,0건,리뷰 3,서울 송파구 송파대로37길 108,(지번) 석촌동 240-16,연락처 없음,http://mythkim.com/
이끌림공방 2,0.0,0건,리뷰 0,경북 포항시 북구 법원로140번길 42,(지번) 장성동 1404-2,연락처 없음,https://blog.naver.com/chamjh1/
그로,0.0,0건,리뷰 0,충남 아산시 탕정면 삼성로 520-76,(지번) 탕정면 동산리 30-4,041-547-7060,http://www.grow-on.co.kr/
나무THWO,0.0,0건,리뷰 0,경남 사천시 중앙로 177,(지번) 벌리동 53-48,연락처 없음,
,D 튼튼가구만들기 목공예,0.0,0건,리뷰 0,(지번) 벌리동 53-48,연락처 없음,
쓰리캣메이,0.0,0건,리뷰 0,"서울 성동구 뚝섬로1가길 25 1,2층",(지번) 성수동1가 656-569,연락처 없음,http://instagram.com/threecatmakery
열달,0.0,0건,리뷰 0,경기 이천시 신둔면 도자예술로5번길 65,(지번) 신둔면 고척리 600-9,연락처 없음,
남원춘향,0.0,0건,리뷰 0,전북 남원시 목공예길 28,(지번) 어현동 470-8,063-632-6964,
동남,0.0,0건,리뷰 0,서울 강서구 국회대로7길 66,(지번) 화곡동 845-42,02-2692-4126,
가구공방,0.0,0건,리뷰 0,서울 서대문구 홍제내길 52 지층,(지번) 홍제동 361-49,연락처 없음,http://sungreenwood.com/
포스트웍스목,0.0,0건,리뷰 0,경기 고양시 일산서구 호수로838번길 7-4 지하 1층,(지번) 대화동 2292-6,070-8623-5013,https://blog.naver.com/postworks2017
해성나무,0.0,0건,리뷰 0,충북 영동군 영동읍 회동로 121,(지번) 영동읍 회동리 82-51,043-745-0808,
어반가,0.0,0건,리뷰 0,경기 수원시 영통구 센트럴파크로127번길 156,(지번) 이의동 1319-11,031-216-6521,http://www.urbangarage.co.kr/
A헤펠레목공방 판,0.0,0건,리뷰 0,경기 성남시 분당구 운중로233번길 17-6,(지번) 판교동 614-4,070-4012-4900,
락목,0.0,0건,리뷰 0,경북 영천시 대창면 금창로 679,(지번) 대창면 대창리 1076-192,010-6535-4026,
아띠나무공방앤,5.0,2건,리뷰 0,경기 김포시 양촌읍 대곶남로 741,(지번) 양촌읍 구래리 263-10,031-984-5557,http://blog.naver.com/yhylmy
원,0.0,0건,리뷰 0,경남 창원시 의창구 북면 천주로 417,(지번) 북면 외감리 149,055-299-2229,
송선목,0.0,0건,리뷰 0,전북 군산시 동령길 22-17,(지번) 장미동 2-55,010-2502-3488,
죽림옻칠공,5.0,2건,리뷰 0,전북 남원시 산책길 8,(지번) 조산동 106,063-626-6555,
,D 잔나무향 목공예,0.0,0건,리뷰 0,(지번) 조산동 106,063-626-6555,
윤,0.0,0건,리뷰 0,전남 순천시 금곡길 56,(지번) 금곡동 87-6,연락처 없음,
나무와뉴질,0.0,0건,리뷰 0,경기 의정부시 용민로237번길 18,(지번) 낙양동 705-11,031-841-9669,
퍼니DIY 진,0.0,0건,리뷰 0,경남 창원시 진해구 덕산로45번길 32,(지번) 자은동 901-9,연락처 없음,
,0.0,0건,리뷰 0,경남 진주시 집현면 진산로 1091-2,(지번) 집현면 대암리 492-2,055-757-2420,
목공방,0.0,0건,리뷰 0,부산 해운대구 좌동로 152 신도시시장상가 3층 312호,(지번) 좌동 1429-1,010-3560-0288,https://blog.naver.com/mang797
공감,4.0,1건,리뷰 0,경기 파주시 운정역길 35-68,(지번) 상지석동 735-5,031-947-5987,http://blog.naver.com/gonggamtree
가구와그림,0.0,0건,리뷰 1,광주 남구 군분로 44,(지번) 월산동 1042-29,062-385-5350,
소니목,0.0,0건,리뷰 2,경남 양산시 평산로 73,(지번) 평산동 488-2,010-8487-1178,
모,0.0,0건,리뷰 1,대전 유성구 유성대로654번길 125 대경빌딩 지하 1층,(지번) 구암동 609-6,042-824-5566,http://moment-s.co.kr/
제페토목,0.0,0건,리뷰 0,울산 중구 운곡안길 13,(지번) 다운동 520-9,052-2771-8276,
초,0.0,0건,리뷰 0,경기 광주시 오포읍 오포로 127-19,(지번) 오포읍 능평리 155-7,031-603-9989,
대한,0.0,0건,리뷰 0,부산 사상구 낙동대로1348번길 45,(지번) 삼락동 388-18,051-304-0203,
나무가있는,0.0,0건,리뷰 0,경남 김해시 대청계곡길 18 지하 1층,(지번) 대청동 875-6,051-304-0203,https://blog.naver.com/flynnher
헤펠레목공방 김,0.0,0건,리뷰 0,경남 김해시 금관대로1190번길 55-14,(지번) 외동 1217-2,055-905-9168,
,D 비니네나무 목공예,0.0,0건,리뷰 0,(지번) 외동 1217-2,055-905-9168,http://blog.naver.com/soonki710
JS목조형아카,0.0,0건,리뷰 0,서울 구로구 개봉로3길 56,(지번) 개봉동 357-30,02-2060-4913,
우리목,0.0,0건,리뷰 0,경기 김포시 양촌읍 황금로24번길 91-27,(지번) 양촌읍 대포리 71-16,연락처 없음,
비베,0.0,0건,리뷰 0,대전 서구 월평새뜸로4번길 79 1층,(지번) 월평동 1226,연락처 없음,https://www.instagram.com/vive__lento
DIY목공교육,0.0,0건,리뷰 0,서울 양천구 목동중앙남로3길 36,(지번) 목동 734-14,070-7372-7831,
헤펠레목공방 여,5.0,1건,리뷰 0,전남 여수시 화양면 소호로 208-37 1층,(지번) 화양면 용주리 211-1,061-691-2023,
만듦목,0.0,0건,리뷰 1,경남 거제시 동부면 산촌명진길 42-30,(지번) 동부면 산촌리 412-1,연락처 없음,https://blog.naver.com/artistevan/
나무수,0.0,0건,리뷰 3,경기 부천시 상일로145번길 34,(지번) 상동 424-10,070-8773-2963,https://namusoo.modoo.at/
목,0.0,0건,리뷰 0,경기 용인시 기흥구 지삼로 266,(지번) 지곡동 107,031-285-6898,
소울우드목,0.0,0건,리뷰 0,인천 남동구 만월북로 110 2층,(지번) 간석동 1-110,연락처 없음,
공작소 나무,0.0,0건,리뷰 0,충북 청주시 청원구 내수로 28 새활용시민센터 3층,(지번) 주성동 297-19,연락처 없음,
아트코,0.0,0건,리뷰 0,전남 광양시 영수길 83,(지번) 광영동 760-6,연락처 없음,
목공방 비버,0.0,0건,리뷰 0,경기 부천시 석천로184번길 16 2층,(지번) 중동 1158-2,070-8838-0440,https://cafe.naver.com/beaverwood
듀크목,0.0,0건,리뷰 0,울산 남구 번영로 36,(지번) 야음동 644-11,052-266-9566,
