공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
,"D 씨로네가죽공방 미술,공예",0.0,0건,리뷰 0,(지번) 원종동 246-16,010-8377-1178,
자주가죽공방,0.0,0건,리뷰 0,서울 마포구 동교로 255,(지번) 연남동 229-59,연락처 없음,
도깨비가죽공방,0.0,0건,리뷰 0,경기 파주시 와석순환로192번길 38,(지번) 동패동 1822-3,연락처 없음,
가죽공방 레토,0.0,0건,리뷰 1,서울 양천구 오목로50길 23 문창오피스텔 501호,(지번) 신정동 1006-1,연락처 없음,http://www.retto.co.kr/
가죽공방 땜므,0.0,0건,리뷰 0,전남 순천시 충효로 129-1,(지번) 조례동 1246-5,연락처 없음,http://www.instagram.com/ddaemme_/
가죽공방 만듦,0.0,0건,리뷰 8,경기 화성시 청계동 536 카림애비뉴 2층 2075호,,연락처 없음,http://blog.naver.com/mandeurm
마로니에가죽공방,0.0,0건,리뷰 0,서울 서초구 주흥길 64-17 1층,(지번) 반포동 718-1,연락처 없음,http://www.maronnier.co.kr/
늘처음처럼샘플실 가죽공방,0.0,0건,리뷰 0,서울 중랑구 면목로47길 41,(지번) 면목동 597-1,010-5204-1109,
오엔가죽공방,0.0,0건,리뷰 0,울산 중구 구루미8길 29,(지번) 다운동 598-1,연락처 없음,https://blog.naver.com/onleather
가죽공방 꼬또,0.0,0건,리뷰 1,서울 송파구 가락로 155 203호,(지번) 송파동 106-15,연락처 없음,http://blog.naver.com/easysilverv
에바다통가죽공방,0.0,0건,리뷰 0,경북 포항시 남구 양학천로76번길 16,(지번) 대도동 91-1,010-4430-5900,
가죽사랑공방,0.0,0건,리뷰 0,강원 강릉시 남구길30번길 14,(지번) 포남동 1160-5,033-645-0517,
씨로네가죽공방 연남점,0.0,0건,리뷰 1,서울 마포구 연희로1길 7,(지번) 동교동 147-31,연락처 없음,https://www.instagram.com/ciro.ne/
디아나가죽공방,0.0,0건,리뷰 0,서울 송파구 가락로18길 8 1층,(지번) 송파동 97-20,010-2652-7782,
서브젝트가죽공방,0.0,0건,리뷰 0,서울 동작구 상도로30길 71,(지번) 상도동 28-26,연락처 없음,http://www.subjectcraft.com/
,"D 아티끄에스가죽공방 영통점 미술,공예",0.0,0건,리뷰 1,(지번) 상도동 28-26,연락처 없음,http://www.artique-s.com/
미다스가죽공방,0.0,0건,리뷰 0,경기 김포시 김포대로761번길 12,(지번) 사우동 401-3,070-4686-2898,
도노가죽공방,0.0,0건,리뷰 0,경남 창원시 진해구 진해대로 957,(지번) 자은동 815-12,연락처 없음,
엄구스가죽공방,0.0,0건,리뷰 0,서울 동작구 동작대로39길 22,(지번) 동작동 333,010-7255-7848,
가죽공예 가죽공방,0.0,0건,리뷰 0,경기 고양시 일산동구 장백로 184 5층 507-1호,(지번) 장항동 895-1,연락처 없음,
클로토가죽공방,0.0,0건,리뷰 0,서울 동작구 동작대로 153-1,(지번) 사당동 79-13,연락처 없음,
나베가가죽공방,0.0,0건,리뷰 0,울산 동구 봉수로 140 1층,(지번) 화정동 162,연락처 없음,http://blog.naver.com/sumi1160
아트비가죽공방,0.0,0건,리뷰 0,경기 안양시 만안구 삼봉로 25 2층,(지번) 박달동 139-6,010-5227-4542,http://instagram.com/art.vi
가죽공방M214,0.0,0건,리뷰 0,서울 송파구 삼학사로18길 3 1층,(지번) 석촌동 2-14,연락처 없음,
부강가죽공방,0.0,0건,리뷰 0,세종특별자치시 부강면 부촌길 6,(지번) 부강면 부강리 520-1,연락처 없음,
보들가죽공방,0.0,0건,리뷰 1,경기 성남시 분당구 양현로94번길 7 대명프라자 2층 203호,(지번) 이매동 120-1,연락처 없음,http://blog.naver.com/aocbeng
LUCIR Leather works(루씨르,0.0,0건,리뷰 0,서울 중랑구 면목로 383,(지번) 면목동 504-2,연락처 없음,
엘라보로가죽공방,0.0,0건,리뷰 1,경기 수원시 팔달구 덕영대로 905 아이메카빌딩 5층,(지번) 매산로1가 11-12,연락처 없음,https://blog.naver.com/lravoro
팜트리가죽공방,0.0,0건,리뷰 0,전북 전주시 덕진구 인후동1가 1033,,연락처 없음,https://blog.naver.com/palm-atelier
온유가죽공방,0.0,0건,리뷰 0,경기 고양시 일산동구 노루목로 100,(지번) 장항동 881,연락처 없음,
,"D 아트앤레더 가죽공방 미술,공예",0.0,0건,리뷰 0,(지번) 장항동 881,연락처 없음,http://blog.naver.com/nojieun1104/
위드살롱아찌 가죽공방 신설동점,0.0,0건,리뷰 0,서울 종로구 종로66가길 28-7 1층,(지번) 숭인동 207-49,연락처 없음,http://www.withsalonazzi.com/
위드가죽공방,0.0,0건,리뷰 0,강원 강릉시 중앙시장2길 7,(지번) 성남동 106-11,010-2168-2922,
신쌤의 가죽공방,0.0,0건,리뷰 0,경기 화성시 남양읍 역골로50번길 5-3 1층,(지번) 남양읍 남양리 2025-5,010-2168-2922,http://blog.naver.com/coolsmile20
그린나래가죽공방,0.0,0건,리뷰 0,충남 홍성군 홍성읍 의사로43번길 21,(지번) 홍성읍 대교리 397-6,041-631-0000,
우리가죽공방,0.0,0건,리뷰 0,인천 남동구 백범로352번길 13,(지번) 간석동 99-8,연락처 없음,
폰틸레 가죽공방,0.0,0건,리뷰 0,서울 마포구 마포대로 143 마포공덕파크팰리스2 2층 221호,(지번) 공덕동 462,연락처 없음,
클래스가죽공방,0.0,0건,리뷰 2,서울 마포구 성미산로 48-1 대명빌딩 5층,(지번) 성산동 242-21,010-2523-4536,https://blog.naver.com/ththqq0612
가죽공방놀,0.0,0건,리뷰 0,전남 화순군 화순읍 충의로 125,(지번) 화순읍 광덕리 383,연락처 없음,
비앙코가죽공방,0.0,0건,리뷰 1,서울 영등포구 선유로51길 15,(지번) 양평동4가 151-3,연락처 없음,http://www.bian-co.co.kr/
누리가죽공방,0.0,0건,리뷰 0,서울 영등포구 당산로 180,(지번) 당산동4가 31-2,02-3446-3840,
비모어가죽공방,0.0,0건,리뷰 0,서울 금천구 범안로 1142 9층 901호,(지번) 가산동 714,010-9949-2161,https://bmoreleather.modoo.at/
자작가죽공방,0.0,0건,리뷰 0,경기 안산시 단원구 이삭2길 39,(지번) 고잔동 737-7,연락처 없음,
예랑가죽공방,0.0,0건,리뷰 0,충북 청주시 청원구 충청대로72번길 1 2층,(지번) 내덕동 431-1,043-294-8463,
오뜨가죽공방,0.0,0건,리뷰 2,서울 강서구 공항대로81길 15 k타워 301호,(지번) 염창동 282-7,010-9443-7807,http://blog.naver.com/inkyung78
,"D 음메 가죽공방 미술,공예",0.0,0건,리뷰 0,(지번) 염창동 282-7,010-9443-7807,http://www.instagram.com/umme_leather
디어도트가죽공방,0.0,0건,리뷰 3,강원 춘천시 지석로 67,(지번) 석사동 873,010-9764-7474,http://blog.naver.com/deardot/
늘솜가죽공방,0.0,0건,리뷰 0,경기 광주시 중앙로145번길 11 1층,(지번) 경안동 73-5,0507-1405-6335,http://www.neulsom.co.kr/
루아레더가죽공방,5.0,1건,리뷰 0,경기 고양시 일산동구 일산로 46 310-1호,(지번) 백석동 1308,010-9059-5214,https://blog.naver.com/wonstories
가죽공방네오,5.0,1건,리뷰 0,서울 광진구 뚝섬로32길 39,(지번) 자양동 64-12,연락처 없음,
에땅뀌르가죽공방,0.0,0건,리뷰 0,경기 군포시 산본로323번길 16-29 청송프라자 7층,(지번) 산본동 1136-1,010-4667-3989,http://blog.naver.com/fulrip4
폴리나가죽공방,0.0,0건,리뷰 3,인천 중구 하늘달빛로 88 채운에비뉴 6층 604호,(지번) 중산동 1875-5,010-8077-0524,https://blog.naver.com/younheeii
베아트리체가죽공방,0.0,0건,리뷰 0,서울 강서구 가로공원로84길 79 2층,(지번) 화곡동 352-40,연락처 없음,https://blog.naver.com/hyobaru/
메이미가죽공방,0.0,0건,리뷰 1,서울 종로구 평창12길 3 나라빌딩 3층,(지번) 평창동 220,02-396-8842,https://www.instagram.com/maymi_leather/
행복이네 가죽공방,0.0,0건,리뷰 0,인천 동구 송림로 지하 4,(지번) 금곡동 10,연락처 없음,
유즈가죽공방(YUZ Leather At,0.0,0건,리뷰 0,충남 서산시 고운로 61-15,(지번) 읍내동 813,연락처 없음,
위드살롱아찌 가죽공방,0.0,0건,리뷰 0,경기 성남시 중원구 사기막골로 148 중앙이노테크 B201,(지번) 상대원동 171,연락처 없음,http://withsalonazzi.com/
비아로마나 가죽공방,0.0,0건,리뷰 0,경기 성남시 분당구 백현로144번길 27 1층,(지번) 정자동 38-4,연락처 없음,https://www.instagram.com/viaromana_leather/
미리가죽공방,0.0,0건,리뷰 0,경기 파주시 탄현면 헤이리마을길 93-75 더스텝 B동 202호,(지번) 탄현면 법흥리 1652-37,연락처 없음,http://blog.naver.com/miri323
아를로가죽공방,5.0,1건,리뷰 0,경기 성남시 분당구 야탑로 102 뉴젠빌오피스텔 2층 204호,(지번) 야탑동 514-2,연락처 없음,http://arloleather.com/
,"D 꽃보다가죽공방 미술,공예",0.0,0건,리뷰 0,(지번) 야탑동 514-2,연락처 없음,http://boomtattoo.blog.me/
미자가죽공방,0.0,0건,리뷰 0,전남 목포시 삼향천로91번길 16-1,(지번) 옥암동 988-8,010-4334-9908,http://blog.naver.com/kimmiso2013
진가죽공방,0.0,0건,리뷰 0,강원 강릉시 율곡초교길47번길 9,(지번) 교동 1864-6,010-2168-2922,
가죽공방연지,0.0,0건,리뷰 0,서울 강남구 남부순환로 지하 2814 지하 2층 여성창업플라자 208호,(지번) 도곡동 339-2,0507-1456-8517,http://yenzy.co.kr/
가죽공방 곰,0.0,0건,리뷰 0,경기 성남시 분당구 성남대로 51 분당포스빌 596호,(지번) 구미동 156,010-9535-4536,http://gomgajuk.blog.me/
유빈가죽공방,0.0,0건,리뷰 0,경기 고양시 덕양구 능곡로 11,(지번) 토당동 347-7,010-8889-0490,
꼬매리가죽공방,0.0,0건,리뷰 3,인천 연수구 컨벤시아대로42번길 8 코오롱더프라우1단지 102동 107호,(지번) 송도동 15-12,연락처 없음,http://blog.naver.com/ggomerry/
가죽공방룩스,0.0,0건,리뷰 0,경기 성남시 분당구 미금로 251 청솔성원아파트 상가동 2층 204호,(지번) 금곡동 143,연락처 없음,https://blog.naver.com/luxeatelier
바이크레더가죽공방,0.0,0건,리뷰 1,전북 전주시 덕진구 백제대로 781 3층,(지번) 우아동3가 732-5,연락처 없음,https://blog.naver.com/bikeleather/
이지가죽공방,0.0,0건,리뷰 1,인천 연수구 능허대로79번길 30 럭키송도아파트 종합상가 2층 209호,(지번) 옥련동 626,010-2197-0268,http://blog.naver.com/izzy_atelier
티도그 가죽공방,0.0,0건,리뷰 0,서울 광진구 뚝섬로 694 1층,(지번) 자양동 681-5,연락처 없음,http://smartstore.naver.com/tdog-leather
아이언브릿지,0.0,0건,리뷰 0,경기 양주시 고읍남로39번길 143 1층,(지번) 광사동 690-4,연락처 없음,
유일무이 가죽공방,5.0,1건,리뷰 0,경기 시흥시 서울대학로278번길 34 307호,(지번) 정왕동 2526,070-7545-6102,https://blog.naver.com/yuni1150
토글가죽공방 인천연수점,0.0,0건,리뷰 0,인천 연수구 청능대로 210,(지번) 동춘동 926,070-4001-0420,https://blog.naver.com/toggleleathercraft
재미난가죽공방,0.0,0건,리뷰 0,인천 중구 차이나타운로52번길 15,(지번) 선린동 40-3,연락처 없음,
,"D 찬란가죽공방 미술,공예",0.0,0건,리뷰 0,(지번) 선린동 40-3,연락처 없음,
CLOTHO 가죽공방,0.0,0건,리뷰 0,서울 동작구 동작대로 153-1,(지번) 사당동 79-13,연락처 없음,
에이치팩토리 가죽공방,0.0,0건,리뷰 0,인천 계양구 계산새로 110 상가동 2층,(지번) 계산동 1084-2,연락처 없음,https://www.instagram.com/h_factory_leather/
비브르가죽공방,0.0,0건,리뷰 0,경기 고양시 덕양구 마상로154번길 2 유림빌딩 301호,(지번) 성사동 500-23,연락처 없음,
베아트리체가죽공방,0.0,0건,리뷰 1,경기 시흥시 은계번영길 19 디스퀘어큐브 502호,(지번) 은행동 646-8,연락처 없음,https://blog.naver.com/hjphappy79/
소소다움가죽공방,0.0,0건,리뷰 0,서울 강서구 허준로 175,(지번) 가양동 1485,연락처 없음,
소소한 가죽공방,0.0,0건,리뷰 0,경기 군포시 군포로471번길 32,(지번) 당동 792-17,연락처 없음,
놀이터가죽공방,0.0,0건,리뷰 0,경기 성남시 분당구 불정로386번길 10,(지번) 서현동 307,연락처 없음,
마노가죽공방,0.0,0건,리뷰 0,대구 중구 명덕로55길 11 1층,(지번) 대봉동 162-31,연락처 없음,https://maladin.blog.me/221594347321?Redirect=Log&from=postView
가죽공방 헤비츠 성수 팩토,5.0,1건,리뷰 13,서울 성동구 아차산로 15-8 1층,(지번) 성수동1가 656-1112,연락처 없음,https://hevitz.com/
가죽공방레더테이블,0.0,0건,리뷰 0,경북 경산시 강변서로53길 10-9,(지번) 정평동 247-26,연락처 없음,
지오가죽공방카,5.0,1건,리뷰 0,경남 창원시 성산구 가음로 89 지하1층,(지번) 남양동 39-17,연락처 없음,https://blog.naver.com/leather74
레이저가죽공방,0.0,0건,리뷰 0,부산 수영구 남천동로10번길 2,(지번) 남천동 18-16,070-7554-2436,http://starrazor.blog.me/
베아누스가죽공방,0.0,0건,리뷰 0,울산 남구 삼호로7번길 3 1층,(지번) 무거동 1440-12,연락처 없음,http://www.beanus-korea.com/
크리에잇 가죽공방,0.0,0건,리뷰 1,경기 남양주시 평내로29번안길 6-4,(지번) 평내동 577-2,연락처 없음,http://cree8.modoo.at/
,D 토글가죽공방 패션,5.0,1건,리뷰 0,(지번) 평내동 577-2,연락처 없음,https://blog.naver.com/toggle595
모모가죽공방,0.0,0건,리뷰 0,경남 거제시 연초면 거제북로 57,(지번) 연초면 죽토리 1238,070-4922-1261,
가죽공방,0.0,0건,리뷰 0,경기 평택시 중앙로 142,(지번) 합정동 757-1,연락처 없음,
골드테구가죽공방,0.0,0건,리뷰 0,서울 영등포구 도림로 432 1층,(지번) 문래동3가 58-77,02-2677-0674,
가죽공방진실,1.0,1건,리뷰 0,전북 전주시 완산구 전주객사4길 69 2층,(지번) 고사동 364-4,연락처 없음,
안나가죽공방,0.0,0건,리뷰 0,충북 충주시 남산4길 35,(지번) 교현동 1061,연락처 없음,
낫띵메터스 가,0.0,0건,리뷰 2,서울 강서구 마곡서로 175 M밸리4단지 상가 106호,(지번) 마곡동 315-6,연락처 없음,
레더빈 가죽공방,0.0,0건,리뷰 0,부산 수영구 장대골로7번길 18,(지번) 광안동 743-2,연락처 없음,
엘아트가죽공,0.0,0건,리뷰 0,광주 동구 중흥로 239,(지번) 계림동 578-10,062-415-0750,
숲속의가,5.0,1건,리뷰 0,광주 동구 예술길 20-5,(지번) 궁동 52-4,062-225-0609,
바이던가죽공방,0.0,0건,리뷰 2,서울 송파구 백제고분로34길 33 2층,(지번) 석촌동 228-9,062-225-0609,
로얄핸즈 가죽공방 전주점,0.0,0건,리뷰 0,전북 전주시 완산구 서곡1길 1-6,(지번) 효자동3가 1457-4,연락처 없음,
정희가죽공,0.0,0건,리뷰 0,광주 서구 금부로 115,(지번) 금호동 737-12,061-430-7900,
루쎄로가죽공방,0.0,0건,리뷰 0,경기 수원시 영통구 영통로112번길 30,(지번) 망포동 540-5,연락처 없음,
가죽공방파란달,0.0,0건,리뷰 0,경기 고양시 일산서구 일산로635번길 18 1층,(지번) 대화동 2108-10,연락처 없음,http://blog.naver.com/bluemoon-leather
,"D 한샘가죽공방 가죽,모피",0.0,1건,리뷰 0,(지번) 대화동 2108-10,연락처 없음,http://www.hsgajuk.com/
두각가죽공방(Dugak Atelier),0.0,0건,리뷰 0,경기 수원시 권선구 효원로 226,(지번) 권선동 1011-3,031-223-0612,
맹가미가죽공방 의정부점,0.0,0건,리뷰 0,경기 의정부시 시민로121번길 34-5,(지번) 의정부1동 178-7,031-840-7733,
성수동 가,0.0,0건,리뷰 0,서울 광진구 동일로2길 7,(지번) 자양동 206,연락처 없음,
가,0.0,0건,리뷰 0,서울 동작구 사당로16길 30,(지번) 사당동 274-24,02-523-5760,
H가죽공방,0.0,0건,리뷰 0,인천 미추홀구 구월남로 20,(지번) 주안동 1556-14,연락처 없음,
모모가죽공방,0.0,0건,리뷰 0,충남 당진시 백암로 166,(지번) 채운동 346-8,연락처 없음,
인디안가죽공,0.0,0건,리뷰 0,경기 평택시 중앙시장로12번길 2,(지번) 신장동 300-42,연락처 없음,
사스미가죽공방,0.0,0건,리뷰 0,경기 수원시 팔달구 경수대로 584,(지번) 인계동 939,연락처 없음,
훈민정음가죽공방,0.0,0건,리뷰 0,서울 용산구 청파로47길 26,(지번) 청파동2가 84-2,02-3273-7075,
별빛가죽공방,0.0,0건,리뷰 0,경기 용인시 처인구 명지로60번길 37-12,(지번) 역북동 773-3,연락처 없음,
라엘 소그나레 가죽공방,0.0,0건,리뷰 0,경기 부천시 호현로447번길 5-3,(지번) 소사본동 147-18,연락처 없음,
온 가죽공방,0.0,0건,리뷰 1,경기 광명시 범안로 1056,(지번) 하안동 53-1,연락처 없음,
아글라이아 가,0.0,0건,리뷰 1,서울 동작구 상도로 153 혜현빌딩 지하1층,(지번) 상도동 187-1,070-8803-8310,https://blog.naver.com/pencoguy
Leather n Design가죽공방,0.0,0건,리뷰 0,경기 화성시 동탄지성로 17,(지번) 반송동 93-1,070-8810-2156,
,D 가호수가죽공방 생활용품제조,0.0,0건,리뷰 0,(지번) 반송동 93-1,070-8810-2156,
도리바리 가,0.0,0건,리뷰 0,경기 광명시 광화로13번길 13-1,(지번) 광명동 374-173,02-7798-9026,
무어통가죽공방,0.0,0건,리뷰 0,강원 원주시 원일로 3,(지번) 명륜동 5-2,연락처 없음,
유빈가죽공방,0.0,0건,리뷰 0,경기 고양시 일산동구 백석로72번길 59-3,(지번) 백석동 1266-3,070-7726-8122,
진가죽,0.0,0건,리뷰 0,강원 강릉시 율곡초교길47번길 11 9호 1층,(지번) 교동 1860-11,연락처 없음,
마고트가죽공방,0.0,0건,리뷰 0,서울 서초구 잠원로 36,(지번) 잠원동 68,02-537-0828,
연희가죽공방,0.0,0건,리뷰 0,서울 강남구 강남대로146길 28,(지번) 논현동 22,02-518-0490,
얏찌가죽공방,0.0,0건,리뷰 0,경기 구리시 안골로56번길 30,(지번) 교문동 5-2,연락처 없음,http://blog.naver.com/yahtzeeblog
맹가미가죽공방,0.0,0건,리뷰 0,인천 중구 우현로35번길 21-2,(지번) 신생동 2-4,연락처 없음,
프로마쥬 가죽공방,0.0,0건,리뷰 0,경기 구리시 장자대로1번길 38,(지번) 교문동 803-10,연락처 없음,
까죽이남악가죽공방,0.0,0건,리뷰 0,전남 무안군 삼향읍 남악3로82번길 41,(지번) 삼향읍 남악리 2139,연락처 없음,
아바드가죽공방 ,5.0,2건,리뷰 2,경기 군포시 고산로 679 미성프라자 3층,(지번) 산본동 1061-3,연락처 없음,https://blog.naver.com/avade77/
지나베가죽공방,0.0,0건,리뷰 2,서울 구로구 새말로 97 신도림테크노마트 지하1층,(지번) 구로동 3-25,연락처 없음,http://storefarm.naver.com/zvc
하토르 가죽공방,0.0,0건,리뷰 0,경기 남양주시 진접읍 해밀예당1로190번길 20,(지번) 진접읍 금곡리 1036-1,031-528-6263,
옐로가,0.0,0건,리뷰 0,서울 관악구 봉천로7길 19 4층,(지번) 봉천동 702-91,연락처 없음,http://blog.naver.com/yoonzz3
,D 크레아레가죽공방 취미,0.0,0건,리뷰 0,(지번) 봉천동 702-91,연락처 없음,
가죽공방비브르사비 ,0.0,0건,리뷰 0,서울 서초구 동산로6길 38,(지번) 양재동 341-2,연락처 없음,
DAVIDA가죽공방,0.0,0건,리뷰 0,경기 하남시 수리남로5번길 34,(지번) 덕풍동 372-118,031-794-9154,
마틴 가죽공,0.0,0건,리뷰 0,경기 고양시 일산동구 중앙로 1130,(지번) 마두동 806,031-908-4285,
탑가,0.0,0건,리뷰 0,인천 서구 석남로109번길 13,(지번) 석남동 575-36,032-572-5773,
파더스 가죽 공방,0.0,0건,리뷰 0,경기 이천시 갈산로 42,(지번) 증포동 94-3,연락처 없음,
카우가,0.0,0건,리뷰 0,경기 화성시 남양읍 역골중앙로41번길 50 선경빌 1층,(지번) 남양읍 남양리 2033-6,연락처 없음,http://blog.naver.com/yghie
하늘가죽공,0.0,0건,리뷰 0,인천 강화군 강화읍 강화대로 430,(지번) 강화읍 관청리 523-3,070-7013-4545,
소소다움가죽공방 주,0.0,0건,리뷰 0,서울 강서구 마곡중앙2로 5,(지번) 마곡동 728-222,연락처 없음,
오얏꽃가죽공방,0.0,0건,리뷰 0,경기 동두천시 못골로49번길 104,(지번) 생연동 401-4,연락처 없음,
가죽공방 앤셜리,0.0,0건,리뷰 0,인천 연수구 청능대로 109,(지번) 연수동 599-5,연락처 없음,http://blog.naver.com/djlovehy
맹가미가죽공방 2호점,0.0,0건,리뷰 0,경기 의정부시 태평로 101,(지번) 의정부동 151-10,연락처 없음,
바름공방,0.0,0건,리뷰 13,대구 중구 교동1길 22 1층,(지번) 교동 59,연락처 없음,https://blog.naver.com/skyyks111/
로터스가죽이야기,0.0,0건,리뷰 0,대구 달서구 월배로24길 13,(지번) 진천동 241,연락처 없음,
성우가죽공예,0.0,0건,리뷰 0,대구 중구 명덕로55길 25,(지번) 대봉동 152-24,연락처 없음,
,"D 송예진가죽공예학원 미술,공예",0.0,0건,리뷰 15,(지번) 대봉동 152-24,연락처 없음,http://avecmoreau.com/
이비그가죽공방,5.0,2건,리뷰 104,서울 금천구 시흥대로153길 72 1층,(지번) 가산동 151-9,연락처 없음,https://blog.naver.com/evighet8
가죽공예 마디샤,0.0,0건,리뷰 1,대구 동구 율하동로20길 52 2층,(지번) 신기동 563-2,053-857-9690,http://blog.daum.net/craftmadisa
바이두룸가죽공예학원,0.0,0건,리뷰 0,부산 수영구 광일로 49 비치그린아파트 109동 상가 210호,(지번) 광안동 503-1,010-5457-8396,https://blog.naver.com/yasii79/
휴테스튜디오 공방,5.0,1건,리뷰 1,부산 기장군 정관읍 구연방곡로 30,(지번) 정관읍 방곡리 432-1,010-5457-8396,http://www.instagram.com/hutte_studio
레더볼사가죽공예학원,0.0,0건,리뷰 0,경남 창원시 성산구 마디미서로 26 한독빌딩 4층 403호,(지번) 상남동 15-2,010-8999-7488,https://blog.naver.com/leatherbolsa/
가죽이야기 구미옥계점,0.0,0건,리뷰 0,경북 구미시 옥계신당로1길 2-1,(지번) 옥계동 1023,010-8335-5625,
달빛가죽,0.0,0건,리뷰 0,전남 여수시 여서동6길 27-2,(지번) 여서동 394-4,010-7401-2061,
해들누리가죽공예,0.0,0건,리뷰 1,전남 광양시 광양읍 서평로 46,(지번) 광양읍 구산리 836-9,061-761-8368,
사나래가죽작업실,0.0,0건,리뷰 0,전북 군산시 동지곡길 7,(지번) 지곡동 513-1,010-9164-1308,
이레가죽공작소,5.0,4건,리뷰 4,대전 유성구 지족로 92 아파트상가 104호,(지번) 지족동 1052,010-9164-1308,
현공방,0.0,0건,리뷰 0,전북 전주시 덕진구 쪽구름3길 27,(지번) 여의동2가 652-15,010-5011-5716,http://jshyun5716.blog.me/
빛가죽,0.0,0건,리뷰 0,울산 중구 화진3길 35-6 1층,(지번) 태화동 34-13,연락처 없음,http://bittleather.com/
가죽의집,0.0,0건,리뷰 113,경북 안동시 송하1길 110-24 1층,(지번) 송현동 533-7,010-5910-5926,http://blog.daum.net/chezcuir
소소한가죽공예오늘,0.0,0건,리뷰 0,전북 전주시 완산구 경기전길 57,(지번) 풍남동3가 88-12,연락처 없음,
,"D 아고스티노가죽학교 미술,공예",0.0,0건,리뷰 1,(지번) 풍남동3가 88-12,연락처 없음,http://www.leatherschool.co.kr/
공공공방,0.0,0건,리뷰 1,서울 서대문구 연희로27길 104-7 지층,(지번) 연희동 92-11,연락처 없음,http://ooobang.modoo.at/
아르비가죽공방소,0.0,0건,리뷰 0,서울 양천구 목동중앙남로14가길 50,(지번) 목동 318-311,연락처 없음,
오리네가죽놀이터,0.0,0건,리뷰 0,충북 청주시 청원구 새터로23번길 42-1,(지번) 우암동 366-4,010-4618-9723,
한국가죽공예아카데미,5.0,1건,리뷰 0,서울 도봉구 노해로60길 33 지하1층,(지번) 쌍문동 88-63,010-4618-9723,https://blog.naver.com/rnrdudwn
예인공방,0.0,0건,리뷰 9,광주 광산구 신창로 20 2층,(지번) 신창동 1108-3,010-8000-9986,http://blog.naver.com/jshs99
시월공방,0.0,0건,리뷰 3,인천 미추홀구 인하로309번길 15,(지번) 주안동 1493-3,연락처 없음,
달토공방,0.0,0건,리뷰 1,경기 용인시 기흥구 금화로 9,(지번) 상갈동 482-3,연락처 없음,
가죽이야기,0.0,0건,리뷰 0,부산 남구 진남로 196,(지번) 문현동 97-16,010-3274-0812,
루미너스가죽공예학원,0.0,0건,리뷰 0,서울 송파구 백제고분로33길 23 2층,(지번) 석촌동 6-6,010-7447-5505,http://blog.naver.com/luminoushands
빈틈가죽작업실,0.0,0건,리뷰 1,전북 전주시 덕진구 송천로 112-1,(지번) 송천동1가 837-11,연락처 없음,
쟁이공방,0.0,0건,리뷰 0,경남 진주시 솔밭로 141,(지번) 상대동 288-11,010-3854-5309,
와이공방,0.0,0건,리뷰 0,경기 수원시 장안구 송원로59번길 15 옥경빌딩 1층 105호,(지번) 송죽동 501-13,010-7221-8186,http://www.wai-atelier.com/
자비에가죽학원,0.0,0건,리뷰 0,광주 서구 화운로125번길 1 2층,(지번) 화정동 755-1,062-374-1793,http://blog.naver.com/xavier_jin
송대익가죽공예,0.0,0건,리뷰 0,울산 중구 구교로 44,(지번) 학산동 2-2,010-2364-1472,
,"D 엠에스가죽스토리 미술,공예",0.0,0건,리뷰 0,(지번) 학산동 2-2,010-2364-1472,https://blog.naver.com/storyleather
가죽놀이터SMG,0.0,0건,리뷰 1,경기 이천시 백사면 청백리로79번길 34-34,(지번) 백사면 모전리 47-47,연락처 없음,https://blog.naver.com/hjkim8984
가죽공예디딤손,0.0,0건,리뷰 0,경기 안산시 상록구 건건로 121,(지번) 건건동 536-3,010-5910-8545,
오색애공방,0.0,0건,리뷰 5,부산 해운대구 윗반송로51번길 84-37 2층,(지번) 반송동 70-20,010-5910-8545,http://blog.daum.net/behind7
가죽공예마켓,0.0,0건,리뷰 0,인천 미추홀구 석정로279번길 11,(지번) 도화동 104,연락처 없음,
나무와가죽,0.0,0건,리뷰 0,서울 은평구 연서로 298 1층,(지번) 불광동 426-4,02-3143-0553,
리소가죽공예학원,0.0,0건,리뷰 1,경기 김포시 김포한강1로 240 라비드퐁네프 3층,(지번) 운양동 1340-4,031-996-3393,http://liso.co.kr/
가죽공방탄,0.0,0건,리뷰 3,서울 강남구 도산대로1길 10,(지번) 신사동 512-21,010-9618-0053,https://www.instagram.com/leatherstudio_tan/
가죽 그리고 이야기,0.0,0건,리뷰 0,경남 산청군 단성면 석대로 157-2,(지번) 단성면 입석리 265,연락처 없음,http://bbono1.cafe24.com/
이태원가죽집,0.0,0건,리뷰 1,서울 용산구 녹사평대로26길 80,(지번) 이태원동 22-22,연락처 없음,
소소다움가죽공예작업실,0.0,0건,리뷰 0,서울 강서구 마곡중앙2로 5 메트로비즈타워 614호,(지번) 마곡동 728-232,연락처 없음,
가죽의 향기,0.0,0건,리뷰 0,충북 충주시 중앙탑면 원앙9길 10,(지번) 중앙탑면 용전리 686,연락처 없음,
가죽공작소공감,0.0,0건,리뷰 0,경기 남양주시 와부읍 도심길 17-1,(지번) 와부읍 도곡리 1032-1,연락처 없음,
가죽공예 최지현샵,0.0,0건,리뷰 0,강원 동해시 대동로 291,(지번) 송정동 389-1,033-522-0027,
공허군 가죽놀다,5.0,1건,리뷰 0,서울 동대문구 회기로16길 11,(지번) 회기동 103-213,010-5795-7777,https://www.instagram.com/L_homme_vide/
