공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
도자기작업실 공일이삼,0.0,0건,리뷰 0,대구 동구 율하동로10길 18-1 1층,(지번) 율하동 1516,010-5554-6418,https://www.instagram.com/0123_pottery
더,0.0,0건,리뷰 0,대구 수성구 국채보상로209길 48,(지번) 만촌동 655-26,연락처 없음,
태광스틸스크랩,0.0,0건,리뷰 0,대구 달서구 성서동로 23,(지번) 월암동 925-7,053-592-5213,
윤드림,0.0,0건,리뷰 0,대구 중구 서성로 44,(지번) 서성로2가 13-5,연락처 없음,
한양액자,5.0,1건,리뷰 0,대구 중구 태평로51길 5-9,(지번) 동인동1가 377-2,053-428-1216,
,"D 덕산공방 미술,공예",0.0,0건,리뷰 0,(지번) 동인동1가 377-2,053-428-1216,
유진뜨개방,0.0,0건,리뷰 0,대구 북구 칠성남로 12,(지번) 고성동1가 152-7,053-353-6647,
현아트액자,5.0,1건,리뷰 0,대구 북구 중앙대로 512,(지번) 칠성동2가 333-7,053-351-7039,
보문사경,0.0,0건,리뷰 0,대구 중구 명덕로55길 11,(지번) 대봉동 162-31,연락처 없음,
류태열사진,5.0,1건,리뷰 1,대구 중구 서성로 34-1,(지번) 남성로 5,010-5546-2517,https://blog.naver.com/rty0102
크라메,3.0,1건,리뷰 0,대구 남구 현충로 208 크라메빌딩,(지번) 대명동 1921-11,053-623-2408,http://crama.dmax.kr/
마틸다포슬린,0.0,0건,리뷰 0,대구 수성구 동원로2길 4 1층,(지번) 만촌동 1033-12,053-287-6026,http://blog.naver.com/matilda_s
주기밍,0.0,0건,리뷰 2,대구 수성구 무학로35길 102-4 에펠빌 1층,(지번) 지산동 1018-7,010-9569-3305,https://smartstore.naver.com/jugiming
색실공작소,0.0,0건,리뷰 0,대구 북구 동암로38길 9-38 1층,(지번) 구암동 779-3,010-7653-7234,https://blog.naver.com/npoodle
공방갤러리나비,0.0,0건,리뷰 0,대구 서구 국채보상로 421,(지번) 비산동 151-21,연락처 없음,
딜쿠샤캔들,0.0,0건,리뷰 3,대구 북구 침산로22길 31,(지번) 침산동 105-73,연락처 없음,http://storefarm.naver.com/boriya/
대구안혜윤포슬린아틀리에,0.0,0건,리뷰 0,대구 수성구 달구벌대로492길 48,(지번) 범어동 138-2,010-4524-5699,http://blog.naver.com/jungdam_susung
문풍지한지공,0.0,0건,리뷰 0,대구 중구 달구벌대로 지하 2160 메트로프라자 F236,(지번) 봉산동 127-1,010-4524-5699,https://moonpoongji.modoo.at/
예림뜨개방,0.0,0건,리뷰 0,대구 달서구 장기로 242,(지번) 감삼동 521,053-553-1603,
배가,0.0,0건,리뷰 0,대구 남구 용두길 25,(지번) 봉덕동 1206-2,연락처 없음,http://baegasangja.co.kr/
,D 환갤러리 화랑,0.0,0건,리뷰 0,(지번) 봉덕동 1206-2,연락처 없음,
도서관옆공방,0.0,0건,리뷰 0,대구 서구 국채보상로49길 9,(지번) 평리동 1090-9,053-522-2644,
마벨블랑,5.0,1건,리뷰 2,대구 남구 명덕로64길 43-4 상가19,(지번) 이천동 203-5,053-295-8900,http://www.mabelblanc.com/
비케이갤러리,5.0,2건,리뷰 0,대구 남구 명덕로 204,(지번) 대명동 2032-5,053-476-8484,http://blog.naver.com/jpsjmk
편지,0.0,0건,리뷰 0,대구 달서구 진천로9길 88,(지번) 진천동 683-13,연락처 없음,
벨루어,0.0,0건,리뷰 4,대구 서구 달서로5길 26 1층,(지번) 내당동 918-15,0507-1439-8883,https://www.instagram.com/craft.velour/
샨티캐,5.0,1건,리뷰 2,대구 중구 동덕로8길 26-17,(지번) 대봉동 31-74,연락처 없음,
이레생활도자기,0.0,0건,리뷰 0,대구 달서구 새동네로 81-11,(지번) 용산동 427-4,연락처 없음,https://www.facebook.com/erae.ceramic.art/
올댓,0.0,0건,리뷰 0,대구 동구 반야월북로 339-6 1층,(지번) 괴전동 117-49,연락처 없음,http://m.blog.naver.com/crom5449
갤러리중앙,0.0,0건,리뷰 0,대구 중구 봉산문화길 69,(지번) 봉산동 110,053-425-0809,
헤펠레목공방 대구화,0.0,0건,리뷰 0,대구 달성군 화원읍 비슬로479길 6-5,(지번) 화원읍 설화리 800,053-634-3361,
소나무,0.0,0건,리뷰 0,대구 중구 봉산문화길 14,(지번) 봉산동 218-8,053-423-1186,
꽃비가죽공방,0.0,0건,리뷰 0,대구 수성구 고산로4길 92-3,(지번) 신매동 603-2,053-423-1186,
영진수예,0.0,0건,리뷰 0,대구 서구 달서로4길 37,(지번) 내당동 976-10,053-571-1969,
행복목,0.0,0건,리뷰 0,대구 북구 동암로38길 19-33,(지번) 구암동 779-6,연락처 없음,
,0.0,0건,리뷰 0,대구 동구 팔공산로 886,(지번) 신무동 649-1,연락처 없음,
다연도예,0.0,0건,리뷰 0,대구 달성군 화원읍 성암로2길 26,(지번) 화원읍 본리리 125-6,053-639-2713,
성림뜨개방,0.0,0건,리뷰 0,대구 달서구 서당로 57,(지번) 신당동 1731,053-581-7415,
송즈퀼트,0.0,0건,리뷰 0,대구 수성구 청수로35길 131,(지번) 황금동 410,053-768-9088,
달구벌공,0.0,0건,리뷰 0,대구 동구 공항로33길 11,(지번) 불로동 832-8,053-985-0290,
열린기획,0.0,0건,리뷰 0,대구 달성군 다사읍 서재로 65,(지번) 다사읍 서재리 420,053-585-5817,
행복뜨개공방,0.0,0건,리뷰 0,대구 동구 아양로39길 40,(지번) 신암동 61-11,연락처 없음,
three small pocket,0.0,0건,리뷰 6,대구 수성구 교학로4길 22,(지번) 만촌동 858-7,연락처 없음,https://m.blog.naver.com/yyyoungni?suggestAddBuddy=true
윈느아뜰리에,0.0,0건,리뷰 2,대구 북구 동변로23길 5 1층 102호,(지번) 동변동 664-1,연락처 없음,https://blog.naver.com/uneatelier/
갤러,0.0,0건,리뷰 0,대구 중구 봉산문화길 34,(지번) 봉산동 223-27,연락처 없음,http://www.gallerysoheon.com/
진진목,0.0,0건,리뷰 1,대구 서구 통학로15길 21 1층,(지번) 평리동 1199-13,010-8865-1477,https://blog.naver.com/jinjintree/
네모속풍경,0.0,0건,리뷰 0,대구 중구 국채보상로 710-1,(지번) 동인동4가 314,053-425-7887,
옥이공방,0.0,0건,리뷰 0,대구 달서구 상화로21길 30,(지번) 진천동 326,연락처 없음,
앨리스앤,5.0,1건,리뷰 5,대구 수성구 달구벌대로650길 97-2 1층,(지번) 욱수동 227-17,연락처 없음,http://blog.naver.com/alicenjj
우드,0.0,0건,리뷰 0,대구 남구 성당로 250,(지번) 대명3동 2296-19,053-634-0645,http://cafe.daum.net/dwoodschool
토담도,0.0,0건,리뷰 0,대구 수성구 무학로35길 28,(지번) 지산1동 1030-2,연락처 없음,
려은한지공예,0.0,0건,리뷰 0,대구 중구 동성로12길 51,(지번) 문화동 10-33,연락처 없음,
충남공예사 제1,0.0,0건,리뷰 0,대구 북구 칠성시장로 107,(지번) 칠성동2가 400-74,053-424-2998,
수아재,0.0,0건,리뷰 0,대구 북구 성북로5길 20-17,(지번) 침산동 508-24,070-4100-3800,
대,0.0,0건,리뷰 0,대구 중구 서성로2가 13-4,,연락처 없음,
제이아로마,0.0,0건,리뷰 3,대구 중구 태평로 198 2층,(지번) 태평로1가 19-5,053-752-0988,https://blog.naver.com/2005you
캔들팩토리,0.0,0건,리뷰 0,대구 북구 칠성로 63-1,(지번) 칠성동2가 350-11,053-358-8245,http://candle-factory.co.kr/
태광아크릴,1.0,1건,리뷰 0,대구 동구 공항로 271,(지번) 지저동 789-3,053-358-8245,http://www.acryl-shop.net/
데일리,0.0,0건,리뷰 0,대구 달성군 옥포읍 옥계길 24,(지번) 옥포읍 본리리 850-6,연락처 없음,https://blog.naver.com/dailywood
신일옹,0.0,0건,리뷰 0,대구 중구 태평로1가 23-15,(지번) 옥포읍 본리리 850-6,연락처 없음,
캐서린가죽공방,0.0,0건,리뷰 0,대구 동구 팔공로51길 21 B-16호,(지번) 봉무동 1542-2,연락처 없음,https://blog.naver.com/hlove517/
이안창의센터,0.0,0건,리뷰 0,대구 서구 국채보상로50길 50-36,(지번) 평리동 1318-24,053-557-0446,
청,5.0,1건,리뷰 0,대구 달성군 현풍읍 현풍서로 13,(지번) 현풍읍 원교리 1115,053-614-9477,http://blog.daum.net/ds5vbx
호산나성물공방,0.0,0건,리뷰 0,대구 중구 서성로 31 1층,(지번) 계산동1가 56-2,연락처 없음,
오름공방,0.0,0건,리뷰 0,대구 북구 침산로 194-2,(지번) 침산동 531-7,연락처 없음,
,"D 샤르망캔들 미술,공예",0.0,0건,리뷰 6,(지번) 침산동 531-7,연락처 없음,http://c-candle.com/
상상나무작,0.0,0건,리뷰 1,대구 중구 봉산문화1길 32,(지번) 봉산동 172-21,연락처 없음,http://blog.naver.com/klosc
그루,0.0,0건,리뷰 0,대구 중구 중앙대로67길 32,(지번) 남산동 632-19,053-421-6959,
대구액자,0.0,0건,리뷰 0,대구 중구 명륜로 60,(지번) 남산동 614-24,053-257-0636,
황실유럽자수,0.0,0건,리뷰 0,대구 서구 국채보상로50길 65,(지번) 평리동 1228-1,053-571-0877,
오잉(OHING),0.0,0건,리뷰 0,대구 중구 봉산문화2길 42-8,(지번) 봉산동 136-56,연락처 없음,
대구도예재료상사,0.0,0건,리뷰 0,대구 서구 와룡로70길 72,(지번) 중리동 1137-3,053-555-6552,
더쿠스튜디오,0.0,0건,리뷰 0,대구 달서구 상화북로 28 행복빌 1층,(지번) 진천동 809-16,010-9365-8816,https://es-la.facebook.com/thecoostudio.kr/
연,0.0,0건,리뷰 0,대구 중구 이천로 229-12,(지번) 봉산동 221-5,053-423-3202,
속닥속닥도자기공방,0.0,0건,리뷰 0,대구 북구 동암로38길 9,(지번) 구암동 775-6,연락처 없음,
아델레제이,0.0,0건,리뷰 11,대구 중구 공평로 79 3층,(지번) 동문동 10-4,053-253-4892,http://blog.naver.com/adelej_candle
동백꽃상점,0.0,0건,리뷰 1,대구 북구 침산남로37길 24,(지번) 침산동 123-2,연락처 없음,https://blog.naver.com/akaitsubaki
마이문,5.0,1건,리뷰 0,대구 달성군 논공읍 달성군청로 50 가온마루 3층,(지번) 논공읍 금포리 1354,연락처 없음,http://instagram.com/my_moon_candle
해피손뜨게방,0.0,0건,리뷰 0,대구 북구 팔거천동로4길 41-1,(지번) 구암동 692-15,053-324-2540,
포레스트공방,0.0,0건,리뷰 0,대구 달서구 야외음악당로47길 92,(지번) 두류동 137-9,010-4533-8880,http://blog.naver.com/jsh_1101
,"D 진영모사 수예,자수",0.0,0건,리뷰 0,(지번) 두류동 137-9,010-4533-8880,
행복한미싱,0.0,0건,리뷰 0,대구 수성구 신매로16길 16-11,(지번) 신매동 576-9,053-793-2525,
대진표구화방 재료백화점,0.0,0건,리뷰 0,대구 중구 명륜로 104,(지번) 남산동 735-17,053-423-2626,
오니,0.0,0건,리뷰 0,대구 중구 남산로2길 48 1층,(지번) 남산동 2119-10,연락처 없음,https://blog.naver.com/oneyoney
뽀미네,0.0,0건,리뷰 0,대구 달성군 가창면 헐티로3길 6-1,(지번) 가창면 정대리 716,053-291-8447,http://blog.naver.com/jiye972000
동구공예전시장,0.0,0건,리뷰 0,대구 동구 팔공로30길 7-2,(지번) 불로동 477-1,053-981-1917,
나비레진,0.0,0건,리뷰 5,대구 서구 북비산로57길 20 2층,(지번) 비산동 790-101,연락처 없음,https://blog.naver.com/naviresin
삼원종합액자,0.0,0건,리뷰 0,대구 남구 대봉로19길 28-2,(지번) 이천동 517-33,053-476-8959,
성우가죽공예,0.0,0건,리뷰 0,대구 중구 명덕로55길 25,(지번) 대봉동 152-24,연락처 없음,
손가네 목,0.0,0건,리뷰 0,대구 달성군 화원읍 성천로 39,(지번) 화원읍 성산리 705-1,연락처 없음,
021갤러리,0.0,0건,리뷰 1,대구 수성구 수성로25길 5,(지번) 상동 84,053-763-0217,
퀼트가게,0.0,0건,리뷰 0,대구 중구 큰장로28길 28 4지구 1층 501호,(지번) 대신동 115-377,053-256-6061,http://www.quiltgage.com/
삼성산업,0.0,0건,리뷰 0,대구 달성군 논공읍 논공로 396-17,(지번) 논공읍 본리리 103-40,053-616-2511,
바비뜨개방,0.0,0건,리뷰 0,대구 남구 대명로20길 66-1,(지번) 대명동 1038-4,연락처 없음,
갤러,0.0,0건,리뷰 0,대구 수성구 지범로22길 20,(지번) 지산동 1272-3,연락처 없음,
뚝딱마녀,0.0,0건,리뷰 0,대구 달서구 달구벌대로301길 97 1층,(지번) 용산동 954-15,070-7583-9703,
디자인부띠끄쏭지,0.0,0건,리뷰 0,대구 동구 동부로30길 81,(지번) 신천동 346-15,연락처 없음,
토닮공예,0.0,0건,리뷰 4,대구 북구 성북로5길 10 1층,(지번) 침산동 479-33,연락처 없음,
쓰임팩,0.0,0건,리뷰 0,대구 달서구 달구벌대로 1734,(지번) 두류동 487-7,010-5005-2213,http://blog.naver.com/jinizoara
인형마루,0.0,0건,리뷰 0,대구 달서구 새동네로13길 21,(지번) 용산동 421-26,연락처 없음,
오감액자,0.0,0건,리뷰 0,대구 중구 동덕로 23-1 1층,(지번) 대봉동 123-18,0507-554-7040,http://dg59am.modoo.at/
글쟁이POP출력소,0.0,0건,리뷰 9,대구 북구 침산남로31길 18,(지번) 침산동 134-7,010-6697-7763,https://www.instagram.com/writer_bling/
OD목,0.0,0건,리뷰 1,대구 수성구 달구벌대로456길 6-5,(지번) 수성동1가 93-6,연락처 없음,https://blog.naver.com/dkcl9656/
뜨개사랑방,0.0,0건,리뷰 0,대구 북구 태전로7길 10-17,(지번) 태전동 256-1,053-321-9013,
예다움공방,0.0,0건,리뷰 1,대구 동구 경대로 46-1 2층,(지번) 신암동 705-40,053-321-9013,
비케이갤러리,0.0,0건,리뷰 0,대구 중구 동덕로30길 63-12,(지번) 동인동4가 242,010-4520-9961,
늘솜문화센터,0.0,0건,리뷰 0,대구 중구 서성로 58 서일빌딩 5층,(지번) 서성로1가 103-5,053-642-9380,http://cafe.daum.net/onoffing
앤공방,0.0,0건,리뷰 0,대구 수성구 수성로70길 35-4,(지번) 수성동2가 46-1,053-745-0389,
온누리공예공방,0.0,0건,리뷰 0,대구 수성구 무학로27길 54,(지번) 지산동 1003-6,연락처 없음,
요요작업실,0.0,0건,리뷰 0,대구 북구 동암로37길 20,(지번) 국우동 1089-1,053-262-1983,http://blog.naver.com/prologue/PrologueList.nhn?blogId=shinjy201&parentCategoryNo=17
,D 신미화랑 화랑,0.0,0건,리뷰 0,(지번) 국우동 1089-1,053-262-1983,
두루미,0.0,0건,리뷰 0,대구 수성구 천을로 180 동서1차상가,(지번) 매호동 1040,053-791-6448,http://www.durum.co.kr/
성,0.0,0건,리뷰 0,대구 남구 이천로 136-1,(지번) 이천동 408-10,053-474-1353,
동아유리거울,0.0,0건,리뷰 0,대구 남구 관문시장1길 23,(지번) 대명11동 1185-4,연락처 없음,
터치,0.0,0건,리뷰 0,대구 수성구 화랑로 102 3층,(지번) 만촌동 1328-13,010-9869-3366,https://blog.naver.com/yuesee
이음도예공,0.0,0건,리뷰 0,대구 수성구 범안로3길 37,(지번) 범물동 1339-6,연락처 없음,
헤이나 아틀리에,0.0,0건,리뷰 0,대구 북구 대학로23길 25-4 1층,(지번) 산격동 1331-9,053-965-8209,http://heyna.co.kr/
송하요,0.0,0건,리뷰 0,대구 달서구 송현로 12,(지번) 송현동 1950-6,연락처 없음,
진아트 아크릴액자,5.0,1건,리뷰 0,대구 수성구 희망로19길 28,(지번) 중동 536-1,연락처 없음,
스타일손뜨개,5.0,1건,리뷰 1,대구 수성구 신매로16길 37,(지번) 신매동 572-9,053-794-2645,http://blog.naver.com/kmo9536
껀수캘리,0.0,0건,리뷰 2,대구 달서구 상화북로 222,(지번) 상인동 1547-2,연락처 없음,https://blog.naver.com/jung6326/
성지갤,0.0,0건,리뷰 0,대구 수성구 시지로14길 63,(지번) 시지동 494-9,연락처 없음,
토모이야기,0.0,0건,리뷰 0,대구 달성군 다사읍 대실역북로4길 12 101호,(지번) 다사읍 매곡리 1527-2,070-7804-8162,http://www.tomotrade.co.kr/
모모공방,0.0,0건,리뷰 1,대구 달서구 와룡로41길 20 1층,(지번) 죽전동 266-9,070-7804-8162,http://blog.naver.com/momosangjeom/
수현한지공예,0.0,0건,리뷰 0,대구 남구 성당시장길 9,(지번) 대명동 3042-41,연락처 없음,
앤공작소,0.0,0건,리뷰 0,대구 북구 학정동로 42-9,(지번) 학정동 972-1,연락처 없음,
태성로타리연마,0.0,0건,리뷰 0,대구 달서구 성서공단로51길 48,(지번) 장동 386-8,053-581-3764,
업사이클링공예학원,0.0,0건,리뷰 0,대구 중구 중앙대로 459-1,(지번) 북성로1가 81-6,070-8261-6816,http://blog.naver.com/upcyclingart
세컨글로우,0.0,0건,리뷰 2,대구 남구 명덕로20길 129-1,(지번) 대명동 2143-11,연락처 없음,https://blog.naver.com/seulgi9329
리베르테 도자기공방,5.0,1건,리뷰 0,대구 동구 큰고개로 23 라동 상가 202호,(지번) 신암동 622,연락처 없음,
춘추표구화랑,0.0,0건,리뷰 0,대구 남구 명덕로18길 12,(지번) 대명3동 2533-2,053-622-3180,
제이레더가죽공방,0.0,0건,리뷰 0,대구 북구 대천로18길 2 서인빌딩 3층,(지번) 동천동 933-3,연락처 없음,http://jleathercraft.kr/
바늘한땀샵,0.0,0건,리뷰 0,대구 북구 검단로 64 복현보성타운상가 1층,(지번) 복현동 539-106,010-8013-3654,https://www.instagram.com/hyo_soon_lee/
신세계자개공예,0.0,0건,리뷰 0,대구 중구 종로 34,(지번) 종로2가 31,053-256-5755,
나래뜨게방,0.0,0건,리뷰 0,대구 달서구 당산로21안길 19,(지번) 감삼동 206-1,연락처 없음,
상미뜨게연구방,0.0,0건,리뷰 0,대구 서구 국채보상로38길 48,(지번) 중리동 79-11,053-523-8244,
스윗지다,0.0,0건,리뷰 8,대구 동구 공항로 150 1층,(지번) 불로동 959,010-5685-0853,https://blog.naver.com/sweetzida/
하늘비요,0.0,0건,리뷰 0,대구 수성구 국채보상로 965-1,(지번) 만촌동 423-6,053-941-3945,
글그림캘리그라피,0.0,0건,리뷰 0,대구 수성구 달구벌대로652길 54,(지번) 욱수동 259-1,연락처 없음,
대우,0.0,0건,리뷰 0,대구 중구 명륜로23길 81,(지번) 남산1동 913-5,053-422-1333,
,D 라운갤러리 화랑,0.0,0건,리뷰 0,(지번) 남산1동 913-5,053-422-1333,
형제,0.0,0건,리뷰 0,대구 동구 팔공로28길 49-4,(지번) 도동 28,070-4027-1752,
물보라천연비누,0.0,0건,리뷰 0,대구 서구 북비산로 203,(지번) 평리동 526-9,053-582-4868,
에코테마파크 대구숲 ,0.0,0건,리뷰 1,대구 달성군 가창면 가창로 1003,(지번) 가창면 용계리 535-1,연락처 없음,http://www.daeguforest.com/
경도테크,0.0,0건,리뷰 0,대구 달서구 성서서로55길 21,(지번) 신당동 386-3,053-585-1204,
정아트크리스탈액자,5.0,1건,리뷰 0,대구 북구 대동로1길 13,(지번) 산격동 1236-6,053-939-2184,
JS스토리,0.0,0건,리뷰 0,대구 달서구 와룡로28길 39,(지번) 감삼동 286-28,연락처 없음,
갤러리 시은칸,0.0,0건,리뷰 0,대구 동구 효동로6길 46,(지번) 효목동 981,연락처 없음,
욜로소잉카페,0.0,0건,리뷰 0,대구 수성구 들안로28길 21 1층,(지번) 황금동 818-10,053-267-3620,http://blog.naver.com/lej6402
권영교캘리그라피,0.0,0건,리뷰 0,"대구 남구 양지로12길 13 1, 2층",(지번) 대명동 2150-4,010-2510-8633,http://kwoncalli.com/
옛날골동품 판매전,0.0,0건,리뷰 0,대구 중구 국채보상로 556,(지번) 종로1가 41-53,연락처 없음,
도예공방다락,0.0,0건,리뷰 0,대구 북구 대천로17길 9-8,(지번) 동천동 926-3,연락처 없음,
동,0.0,0건,리뷰 0,대구 남구 명덕로22길 7,(지번) 대명3동 2130-4,연락처 없음,
도자기에그림을담다,0.0,0건,리뷰 0,대구 달성군 옥포읍 명곡로 588,(지번) 옥포읍 반송리 342,010-9222-0017,
십자수마을 대구반야월,0.0,0건,리뷰 0,대구 동구 율하동로 101,(지번) 율하동 947,연락처 없음,
,"D 예쁜손뜨개방 수예,자수",0.0,0건,리뷰 0,(지번) 율하동 947,연락처 없음,
홈앤캔들공방,0.0,0건,리뷰 0,대구 남구 명덕로14길 21,(지번) 대명동 2563-22,연락처 없음,
레젬메,0.0,0건,리뷰 0,대구 중구 교동4길 34,(지번) 완전동 5-21,연락처 없음,
마녀공작소,0.0,0건,리뷰 0,대구 남구 대명남로 110 1층,(지번) 대명동 608-16,053-201-1101,https://blog.naver.com/witchcoop
나이,0.0,0건,리뷰 0,대구 수성구 상화로 1,(지번) 상동 196-16,연락처 없음,
손인아도예공방,0.0,0건,리뷰 0,대구 수성구 용학로35길 35,(지번) 지산동 1251-8,연락처 없음,
태경금속,0.0,0건,리뷰 0,대구 북구 팔달북로8길 77,(지번) 노원동3가 211-1,053-355-1943,
스튜디오앙스,0.0,0건,리뷰 2,대구 달서구 진천로8길 22-15 1층,(지번) 진천동 251-42,연락처 없음,http://blog.naver.com/avec1214
로맨틱무드,0.0,0건,리뷰 6,대구 달서구 감삼남길 167 1층,(지번) 감삼동 124-18,연락처 없음,http://www.instagram.com/_romantic.mood
가죽공예 마디샤,0.0,0건,리뷰 1,대구 동구 율하동로20길 52 2층,(지번) 신기동 563-2,053-857-9690,http://blog.daum.net/craftmadisa
서성기획,0.0,0건,리뷰 0,대구 서구 서대구로63길 41,(지번) 비산동 1681-2,053-422-2822,
델라다린,0.0,0건,리뷰 0,대구 달서구 상인서로 76 상인영남화성타운 107동 지하5호,(지번) 상인동 1517,연락처 없음,http://blog.naver.com/bobo4861
36.5캔들공방,0.0,0건,리뷰 0,대구 수성구 범어로20길 75,(지번) 범어동 212-17,053-383-3924,
나무,0.0,0건,리뷰 0,대구 달서구 당산로 114-1,(지번) 성당동 695-103,053-249-2858,
다이앤스토리,0.0,0건,리뷰 0,대구 남구 현충로15길 9-1,(지번) 대명동 682-2,연락처 없음,http://blog.naver.com/joyyk11
,D 민속품옛고을 골동품,0.0,0건,리뷰 0,(지번) 대명동 682-2,연락처 없음,
락 이,5.0,1건,리뷰 0,대구 남구 이천로32길 22-1,(지번) 이천동 388-34,연락처 없음,
그린표구사,0.0,0건,리뷰 0,대구 달서구 월배로93길 99,(지번) 송현동 101-7,053-651-6333,
비누공방마이아로마,0.0,0건,리뷰 0,대구 수성구 명덕로 488,(지번) 범어동 774-84,053-762-9893,
도자기 하나,5.0,1건,리뷰 0,대구 수성구 만촌로 55 2층,(지번) 만촌동 962-10,연락처 없음,https://www.instagram.com/dojagihana
대구십자수,0.0,0건,리뷰 0,대구 북구 관음중앙로 126,(지번) 관음동 1275-8,연락처 없음,
퀼트빌리지 2호점,0.0,0건,리뷰 0,대구 달서구 상화북로 218,(지번) 상인동 1547-5,연락처 없음,
깨롱이네,0.0,0건,리뷰 12,대구 달서구 대명천로11길 12 1층,(지번) 성당동 264-1,010-7310-3589,https://m.blog.naver.com/kkaelongine
,0.0,0건,리뷰 0,대구 남구 명덕로36길 22,(지번) 대명동 1809-17,연락처 없음,http://comic-shop.co.kr/
나린블랑,0.0,0건,리뷰 0,대구 달서구 계대동문로3안길 28,(지번) 신당동 1700,053-243-2451,
거목아트,5.0,1건,리뷰 0,대구 수성구 지범로48길 6,(지번) 범물동 461-1,053-751-9242,
죽림화랑표구사,0.0,0건,리뷰 0,대구 중구 봉산문화길 21 1층,(지번) 봉산동 220-25,053-751-9242,
제이아트블라썸,0.0,0건,리뷰 1,대구 수성구 신매로8길 8-5,(지번) 신매동 584-2,053-794-2342,http://blog.naver.com/blossom2881
황실유럽자수 평리점,5.0,1건,리뷰 0,대구 서구 문화로49길 31,(지번) 평리동 675-15,053-553-4645,
예지공방,0.0,0건,리뷰 0,대구 동구 방천로5길 9,(지번) 불로동 1008-1,053-951-6160,
,D 갤러리경 화랑,0.0,0건,리뷰 0,(지번) 불로동 1008-1,053-951-6160,
로터스가죽이야기,0.0,0건,리뷰 0,대구 달서구 월배로24길 13,(지번) 진천동 241,연락처 없음,
달구벌,0.0,0건,리뷰 0,대구 중구 이천로 195,(지번) 대봉동 729-19,010-5158-6240,
루미너스아뜰리에,0.0,0건,리뷰 0,대구 동구 방촌로15길 2-2,(지번) 방촌동 988-77,053-982-9757,https://blog.naver.com/angel584482
방물장수,0.0,0건,리뷰 1,대구 중구 태평로 176-7,(지번) 태평로1가 6-5,010-9105-4585,https://www.instagram.com/bangmuljangsu.hun
한,0.0,0건,리뷰 0,대구 북구 칠곡중앙대로77길 24,(지번) 태전동 1064-17,053-322-8069,
뉴벼룩,0.0,0건,리뷰 0,대구 서구 북비산로72길 30,(지번) 비산동 504-35,연락처 없음,
해피79 하우스,0.0,0건,리뷰 0,대구 달성군 화원읍 비슬로516길 25,(지번) 화원읍 천내리 436-5,연락처 없음,
로지센티,0.0,0건,리뷰 2,대구 달서구 두류6길 9 보성맨션 301동 106호,(지번) 두류동 1244-2,0507-2375-8022,https://blog.naver.com/psy91822
이지얀,0.0,0건,리뷰 1,대구 중구 달구벌대로443길 16-15 2층,(지번) 삼덕동3가 332,연락처 없음,https://blog.naver.com/chocoashoo
노을,0.0,0건,리뷰 0,대구 북구 동암로37길 20,(지번) 국우동 1089-1,010-9803-1983,http://blog.naver.com/cho803
선,0.0,0건,리뷰 0,대구 서구 큰장로 109-14,(지번) 내당동 1026-12,053-285-1821,
미스고공방,0.0,0건,리뷰 0,대구 북구 학남로1길 1-20,(지번) 학정동 944-11,010-5093-4891,https://blog.naver.com/rhrnakrhc123
란뜨개공방,0.0,0건,리뷰 0,대구 북구 복현로 24,(지번) 복현동 360-3,연락처 없음,
갤러,0.0,0건,리뷰 0,대구 중구 명덕로 139-4,(지번) 남산3동 2119-39,053-253-3805,
,"D 착한재봉틀 미술,공예",0.0,0건,리뷰 0,(지번) 남산3동 2119-39,053-253-3805,
디아망플라워,0.0,0건,리뷰 0,대구 수성구 달구벌대로 3233 효성백년가약청아파트 402동 1층 12호,(지번) 신매동 280,연락처 없음,http://blog.naver.com/diamant_flower
민속,0.0,0건,리뷰 0,대구 중구 명덕로 139,(지번) 남산3동 2119-23,연락처 없음,
수수한 가죽공방,0.0,0건,리뷰 0,대구 북구 구암로21길 6 상가동 3층 303호,(지번) 읍내동 1366-3,연락처 없음,
아트클럽,0.0,0건,리뷰 2,대구 중구 공평로8길 14-7,(지번) 삼덕동2가 138-2,연락처 없음,https://www.facebook.com/SunPP/?fref=ts
문송,0.0,0건,리뷰 0,대구 남구 명덕로 274,(지번) 이천동 160-7,053-474-3050,
라이브공방,0.0,0건,리뷰 0,대구 남구 현충로6길 9-10,(지번) 대명동 493-16,연락처 없음,http://blog.naver.com/wlgp1438/
정인스페이스 도예공방,0.0,0건,리뷰 0,대구 북구 동암로37길 3-15,(지번) 국우동 1100-2,연락처 없음,
서라벌,0.0,0건,리뷰 0,대구 중구 봉산문화2길 42-14,(지번) 봉산동 136-46,053-423-1046,
예나,0.0,0건,리뷰 0,대구 수성구 무열로8길 10-25,(지번) 만촌동 712-3,연락처 없음,
메를랑,0.0,0건,리뷰 5,대구 달서구 월배로65안길 15 2층,(지번) 송현동 1916-21,연락처 없음,https://blog.naver.com/jungsoo0523
한성목,0.0,0건,리뷰 0,대구 동구 팔공로28길 73-11,(지번) 도동 43,053-984-7118,
메종안느,0.0,0건,리뷰 4,대구 수성구 달구벌대로458길 37,(지번) 수성동1가 117-9,010-9572-1101,http://blog.naver.com/aim1101/
한기숙,0.0,0건,리뷰 0,대구 중구 국채보상로 683,(지번) 동인동2가 144-3,연락처 없음,
뜨개공방,0.0,0건,리뷰 0,대구 남구 대명로 38,(지번) 대명동 1111-1,053-561-0708,
