공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
홍익화,0.0,0건,리뷰 0,대전 유성구 도안대로 553-2 2층,(지번) 봉명동 559-13,042-826-5320,https://blog.naver.com/nohart
미래액자,0.0,0건,리뷰 0,대전 동구 계족로443번길 38-12,(지번) 용전동 174-1,042-673-2815,
온날,0.0,0건,리뷰 0,대전 유성구 유성대로713번길 211-26,(지번) 구암동 410-11,010-9484-2787,http://www.onal.kr/
램토퍼,0.0,0건,리뷰 5,대전 서구 계룡로320번길 70,(지번) 갈마동 328-2,010-9484-2787,https://ramtp.modoo.at/
라보르공방,0.0,0건,리뷰 0,대전 서구 한밭대로608번길 1 101호,(지번) 월평동 617,010-9484-2787,https://www.instagram.com/labor_gongbang
그린후레임,0.0,0건,리뷰 0,대전 서구 도솔로 222,(지번) 변동 71-15,042-633-1500,
바늘과실타래 대전서구점,0.0,0건,리뷰 0,대전 서구 계룡로349번길 36,(지번) 월평동 709,042-485-4062,
장인,0.0,0건,리뷰 0,대전 유성구 유성대로671번길 70,(지번) 구암동 92-3,042-822-1734,
디어,0.0,0건,리뷰 0,대전 동구 옛신탄진로75번길 62,(지번) 홍도동 125-20,010-6766-2453,
나무를그,0.0,0건,리뷰 0,대전 서구 도솔로 185,(지번) 도마동 17-38,연락처 없음,
둔산액자,1.0,2건,리뷰 0,대전 서구 둔산남로 192 1층,(지번) 탄방동 1270,연락처 없음,http://www.unigallery.co.kr/
보드레공방,0.0,0건,리뷰 2,대전 유성구 신성남로95번길 64,(지번) 신성동 142-14,연락처 없음,
인사동만물,0.0,0건,리뷰 0,대전 동구 대전로813번길 22,(지번) 중동 21-11,연락처 없음,
몬스터팩토리,0.0,0건,리뷰 0,대전 유성구 노은동로75번길 89 1층,(지번) 노은동 549-3,연락처 없음,http://monsterlaser.co.kr/
,0.0,0건,리뷰 0,대전 서구 월평로34번길 32,(지번) 월평동 1049,연락처 없음,
사월공방,0.0,0건,리뷰 0,대전 중구 보문로 309 1층,(지번) 선화동 361,042-347-0419,http://www.aprilceramic.com/
하나공예,5.0,3건,리뷰 2,대전 동구 대전로839번길 45,(지번) 중동 8,042-256-2748,
알루엔,0.0,0건,리뷰 0,대전 대덕구 벚꽃길 116,(지번) 상서동 295-8,042-622-2018,
치즈스튜디오,0.0,0건,리뷰 1,대전 대덕구 오정동 210-1 한남대 창업존 59동 104호,(지번) 상서동 295-8,042-622-2018,https://blog.naver.com/0819super/
,0.0,0건,리뷰 0,대전 중구 대흥로 92,(지번) 대흥동 516-2,010-5455-9905,
컴패니언 가죽공방,0.0,0건,리뷰 0,대전 중구 보문로67번길 31 1층,(지번) 부사동 152-6,010-5455-9905,https://instagram.com/companion_chan
자작나무,0.0,0건,리뷰 0,대전 서구 원도안로179번길 7-8,(지번) 도안동 1267,042-222-2187,
홍,0.0,0건,리뷰 0,대전 중구 중앙로16번길 33,(지번) 문화1동 1-190,042-222-0270,
제이엔젤스,0.0,0건,리뷰 0,대전 중구 선화로 152 3층,(지번) 은행동 19-15,연락처 없음,https://jangels.modoo.at/
완두콩물들다,0.0,0건,리뷰 1,대전 동구 천개동로 33-6,(지번) 추동 451,042-273-1030,https://naturedyeing.modoo.at/
더크래프트,0.0,0건,리뷰 0,대전 유성구 유성대로811번길 18,(지번) 장대동 306-11,연락처 없음,
팔레오아저씨의생활목,0.0,0건,리뷰 0,대전 대덕구 계족로598번길 7-16,(지번) 법동 205-7,연락처 없음,
서로마을,0.0,0건,리뷰 0,대전 유성구 봉명서로 17-9,(지번) 봉명동 1052-4,연락처 없음,http://blog.naver.com/s1004ddd
한밭,0.0,0건,리뷰 0,대전 중구 보문로262번길 23,(지번) 대흥동 489-4,042-255-8240,
,"D 에이엠티 미술,공예",0.0,0건,리뷰 0,(지번) 대흥동 489-4,042-255-8240,
유성아트,0.0,0건,리뷰 0,대전 유성구 도안대로 587 2층,(지번) 봉명동 554-17,042-823-0251,
지니아크릴페인팅,0.0,0건,리뷰 0,대전 서구 관저중로95번길 99,(지번) 관저동 1110,연락처 없음,
아뜰리에A,0.0,0건,리뷰 0,대전 서구 구봉산북로7번길 14-10 5층,(지번) 관저동 1965-4,연락처 없음,https://blog.naver.com/ahahah3954
아트룩,0.0,0건,리뷰 0,대전 대덕구 동서대로 1809,(지번) 송촌동 564-1,010-2643-0100,http://artlook.co.kr/
영아트,0.0,0건,리뷰 0,대전 중구 태평로93번길 10,(지번) 태평동 379-7,010-2438-9386,
오후,0.0,0건,리뷰 0,대전 서구 둔산남로189번길 9 1층,(지번) 둔산동 1983,연락처 없음,http://blog.naver.com/totoco82
종로커플링마을 대전점,5.0,1건,리뷰 0,대전 중구 중앙로170번길 8 2층,(지번) 은행동 45-11,042-222-5747,
소잉아카데미 유성점,0.0,0건,리뷰 0,대전 유성구 계룡로 84 레자미3차 2층,(지번) 봉명동 447-6,042-222-5747,https://dsewing.modoo.at/
디갤,0.0,0건,리뷰 0,대전 동구 대전로 845,(지번) 정동 9-1,042-222-2600,
한국재료,0.0,0건,리뷰 0,대전 중구 중교로 36,(지번) 대흥동 452-68,042-254-2123,
오,0.0,0건,리뷰 0,대전 서구 둔산중로78번길 36 청우빌딩 B101호,(지번) 둔산동 1393,042-254-2123,http://cafe.daum.net/owongallery
디엠공방,0.0,0건,리뷰 0,대전 유성구 월드컵대로307번길 5,(지번) 구암동 614-4,042-863-8598,
평송공예,0.0,0건,리뷰 0,대전 동구 산내로 429-1,(지번) 하소동 104-1,042-273-2214,
무지개뜨개방,0.0,0건,리뷰 0,대전 동구 홍도로9번길 36-9 1층 101호,(지번) 홍도동 69-2,042-672-3947,
,"D 아트홀릭미술공방 미술,공예",5.0,1건,리뷰 0,(지번) 홍도동 69-2,042-672-3947,https://blog.naver.com/artholic01
소매공예품,0.0,0건,리뷰 0,대전 중구 중앙로 지하 145,(지번) 은행동 216,연락처 없음,
송강생활도예,0.0,0건,리뷰 0,대전 유성구 와룡로 29,(지번) 송강동 208-2,042-935-2345,
영아트플라워,0.0,0건,리뷰 0,대전 동구 산내로 1310,(지번) 낭월동 166-1,042-274-2527,
다인목,0.0,0건,리뷰 0,대전 중구 어덕마을로 41,(지번) 목동 66-7,연락처 없음,
대전공예학원,0.0,0건,리뷰 0,대전 동구 동서대로 1689 서관 5층,(지번) 용전동 63-3,070-4133-7859,
롯데갤러리 ,0.0,0건,리뷰 7,대전 서구 계룡로 598 9층,(지번) 괴정동 423-1,042-601-2828,
물듦,0.0,0건,리뷰 0,대전 유성구 유성대로680번길 110,(지번) 구암동 544-14,연락처 없음,
라르고공방,0.0,0건,리뷰 1,대전 서구 가수원로 103-9 승일빌리지 1층,(지번) 가수원동 655-21,연락처 없음,http://storefarm.naver.com/largostudio
다인예실,0.0,0건,리뷰 0,대전 유성구 원신흥남로42번길 6-15,(지번) 원신흥동 546-9,010-5171-4679,
핑크몬스터,0.0,0건,리뷰 0,대전 동구 가오동 658 은어송1단지 상가 2층,(지번) 원신흥동 546-9,010-5171-4679,http://www.instagram.com/ppinkmonster
dtc,0.0,0건,리뷰 1,"대전 동구 동서대로 1689 대전복합터미널 1, 2층",(지번) 용전동 63-3,042-620-0512,http://djbusterminal.co.kr/index.php?module=Board&action=SiteBoard&iBrdNo=3&sMode=SELECT_FORM
연연공방,0.0,0건,리뷰 2,대전 유성구 대학로 90 누드캐슬빌딩 2층,(지번) 궁동 482-1,연락처 없음,http://yeonyeon.modoo.at/
노블유,0.0,0건,리뷰 1,대전 중구 계백로1618번길 59,(지번) 유천동 175-30,연락처 없음,https://blog.naver.com/dbwndud218
어나더포레스트,0.0,0건,리뷰 1,대전 중구 중앙로112번길 37 2층 201호,(지번) 대흥동 473,연락처 없음,https://smartstore.naver.com/anotherforest
,"D 후니여니공방 미술,공예",0.0,0건,리뷰 1,(지번) 대흥동 473,연락처 없음,
하이우드 호남영업소,0.0,0건,리뷰 0,대전 동구 산서로 1557,(지번) 대별동 48-1,042-273-9903,
에이스공방,0.0,0건,리뷰 0,대전 중구 목척8길 22,(지번) 은행동 10-7,042-254-1550,
황실유럽자수,0.0,0건,리뷰 0,대전 서구 갈마로147번길 45-10,(지번) 갈마동 1342,연락처 없음,
옥,0.0,0건,리뷰 0,대전 중구 보문로260번길 10 2층,(지번) 대흥동 469-1,070-8125-4502,
심플소잉NCC 대전노은점,0.0,0건,리뷰 0,대전 유성구 은구비남로 13 SK허브 105호,(지번) 지족동 894-5,070-7776-5337,http://blog.naver.com/choroc5
모은공방,0.0,0건,리뷰 2,대전 유성구 문지로 6,(지번) 도룡동 383-27,070-8286-8376,
운,0.0,0건,리뷰 0,대전 대덕구 신탄진로 244,(지번) 와동 364-11,042-621-5151,
,0.0,0건,리뷰 0,대전 동구 충정로 137 2층,(지번) 자양동 188-11,042-321-3139,
향기공방,0.0,0건,리뷰 0,대전 대덕구 신탄진로790번길 6,(지번) 신탄진동 154-20,042-932-2309,
오보예엘사칠,0.0,0건,리뷰 0,대전 동구 충정로 54,(지번) 가양동 150-19,010-8706-4067,https://l47.modoo.at/
로데르포미,0.0,0건,리뷰 0,대전 유성구 노은서로210번길 32 열매마을4단지 상가동 204호,(지번) 지족동 858,010-8706-4067,https://blog.naver.com/qhaldjssl1
실타레,0.0,0건,리뷰 0,대전 중구 계백로1584번길 28,(지번) 유천동 304-11,042-586-6566,
종합실뜨개방,0.0,0건,리뷰 0,대전 중구 태평로 35,(지번) 태평동 551,042-536-0338,
주희네공방,0.0,0건,리뷰 0,대전 동구 계족로 200,(지번) 대동 174-1,042-627-8267,
,D 월정전통목공예연구실 목공예,0.0,0건,리뷰 0,(지번) 대동 174-1,042-285-4918,
민,0.0,0건,리뷰 0,대전 동구 대전로 894,(지번) 삼성동 295-21,연락처 없음,
포토앤,0.0,0건,리뷰 0,대전 중구 선화서로 57,(지번) 선화동 409-1,042-252-3623,
온빚도예공방,0.0,0건,리뷰 0,대전 유성구 구즉로52번길 9,(지번) 송강동 182-12,연락처 없음,
더좋은날,5.0,1건,리뷰 3,대전 유성구 구즉로54번길 22,(지번) 송강동 182-7,연락처 없음,
백,0.0,0건,리뷰 0,대전 중구 보문로260번길 26,(지번) 대흥동 476-3,연락처 없음,
아랑주 중앙점,0.0,0건,리뷰 0,대전 동구 중앙로200번길 99,(지번) 원동 42-1,042-256-8268,
필쏘굿,0.0,0건,리뷰 0,대전 유성구 대학로 59 샹그릴라플러스빌 15층,(지번) 봉명동 604-2,070-8829-6042,http://blog.naver.com/wjdfls34
서울컴퓨터자수,0.0,0건,리뷰 0,대전 동구 중교로 118,(지번) 원동 60-15,042-254-5555,http://www.seouljasu.com/
땡글공방,0.0,0건,리뷰 0,대전 대덕구 계족로608번길 17-14,(지번) 법동 200-12,010-4828-1744,
고향미술품골동품전,0.0,0건,리뷰 0,대전 유성구 현충원로 401,(지번) 구암동 429,042-523-3221,
고,0.0,0건,리뷰 0,대전 대덕구 오정로75번길 94,(지번) 오정동 305-5,042-253-1525,
한지갤러리학원,0.0,0건,리뷰 0,대전 중구 중앙로13번길 45,(지번) 용두동 20-11,042-488-1558,
남원공예사,4.0,1건,리뷰 0,대전 서구 계백로 1465,(지번) 도마동 135-5,042-532-6838,
태수갤,0.0,0건,리뷰 0,대전 중구 대종로 654,(지번) 중촌동 117-14,042-622-4147,http://blog.naver.com/pss030400
,"D 사글세작업실 미술,공예",0.0,0건,리뷰 1,(지번) 중촌동 117-14,042-622-4147,https://blog.naver.com/smgsl
스튜디오테이블,0.0,0건,리뷰 1,대전 유성구 장대로71번길 15 1층,(지번) 장대동 271-27,연락처 없음,https://blog.naver.com/soyoungng
프리언뜨,0.0,0건,리뷰 0,대전 동구 중심4길 22,(지번) 판암동 567-6,010-6428-8076,http://priantt.com/
영프레임,0.0,0건,리뷰 0,대전 중구 중촌로24번길 47,(지번) 중촌동 101-14,042-256-3184,
황실유럽자수 테크노밸리점,0.0,0건,리뷰 0,대전 유성구 관들2길 48,(지번) 관평동 1092,연락처 없음,
마지목,0.0,0건,리뷰 0,대전 유성구 월드컵대로245번길 15,(지번) 구암동 629-4,010-3369-3462,
한샘표구사,0.0,0건,리뷰 0,대전 중구 대흥동 508-100,(지번) 구암동 629-4,연락처 없음,
아트앤하트,0.0,0건,리뷰 0,대전 중구 계룡로918번길 28,(지번) 문화동 1-104,연락처 없음,
동진디에스엠,0.0,0건,리뷰 0,대전 동구 석천로 47-21,(지번) 낭월동 813,042-272-0689,
진잠손뜨게방,0.0,0건,리뷰 0,대전 유성구 진잠로74번길 47,(지번) 원내동 309-13,연락처 없음,
바느질여행,0.0,0건,리뷰 0,대전 동구 용운로 80,(지번) 용운동 460,연락처 없음,
봄봄소잉,0.0,0건,리뷰 0,대전 대덕구 송촌북로 26,(지번) 송촌동 451-12,연락처 없음,
중앙 공예사,0.0,0건,리뷰 0,대전 동구 태전로 21-1,(지번) 중동 9-8,042-252-5280,
바느질산책,0.0,0건,리뷰 0,대전 대덕구 덕암북로 37,(지번) 석봉동 314-1,042-931-5402,
공방스텝스,0.0,0건,리뷰 0,대전 유성구 은구비서로24번길 46,(지번) 지족동 916-9,연락처 없음,
,"D 코드컴퍼니 미술,공예",0.0,0건,리뷰 0,(지번) 지족동 916-9,연락처 없음,http://www.kimeunsun.com/
보광액자공장,0.0,0건,리뷰 0,대전 중구 보문로 174-1,(지번) 대흥동 109-18,042-226-8859,
우드,0.0,0건,리뷰 0,대전 서구 유등로43번길 14-25,(지번) 복수동 692,연락처 없음,
도도공방,0.0,0건,리뷰 0,대전 유성구 원신흥남로42번길 59,(지번) 원신흥동 550-7,042-825-2122,https://www.facebook.com/DODO2279/
퀼트뷰,0.0,0건,리뷰 0,대전 유성구 원신흥남로42번길 51,(지번) 원신흥동 550-5,042-535-6574,
,0.0,0건,리뷰 0,대전 중구 대전천서로 469,(지번) 은행동 18-21,연락처 없음,
비앤아뜰리에,0.0,0건,리뷰 0,대전 동구 은어송로77번길 45,(지번) 가오동 510,042-274-3001,
진스타일퀼트,0.0,0건,리뷰 0,대전 서구 문정로 77,(지번) 탄방동 746,042-486-2492,
서울,0.0,0건,리뷰 0,대전 동구 대전로 730,(지번) 원동 96-35,042-282-7272,
피오니아트공방,0.0,0건,리뷰 0,대전 대덕구 비래동로15번길 56,(지번) 비래동 121-20,연락처 없음,
디이레,0.0,0건,리뷰 0,대전 유성구 반석동로40번길 78-9,(지번) 반석동 653-5,연락처 없음,
소나무,0.0,0건,리뷰 0,대전 중구 동서대로 1435-1,(지번) 중촌동 398-8,연락처 없음,
술독,0.0,0건,리뷰 0,대전 동구 대성길 19,(지번) 가양동 580-25,연락처 없음,
플랜아이,0.0,0건,리뷰 0,대전 동구 옥천로180번길 23,(지번) 판암동 202,연락처 없음,
물감세상,0.0,0건,리뷰 0,대전 동구 가양동 30-9,(지번) 판암동 202,연락처 없음,
,"D 메이드인하루 미술,공예",0.0,0건,리뷰 1,(지번) 판암동 202,연락처 없음,https://blog.naver.com/fsfsing
다솔뜨개방,0.0,0건,리뷰 0,대전 서구 벌곡로1353번길 31,(지번) 가수원동 773-8,042-544-6979,
대명기공,0.0,0건,리뷰 0,대전 대덕구 한남로114번길 67,(지번) 오정동 433-7,042-626-2510,
안나공방,0.0,0건,리뷰 0,대전 서구 정림로 55,(지번) 정림동 584,042-585-0696,
아이솝,0.0,0건,리뷰 0,대전 서구 계룡로562번길 33,(지번) 괴정동 43-13,042-320-4789,http://blog.naver.com/pakdea0204
작은아씨들,0.0,0건,리뷰 0,대전 동구 우암로 215,(지번) 가양동 531-14,연락처 없음,
순간아뜰리에,0.0,0건,리뷰 0,대전 서구 관저중로64번길 63 블루상가 109호,(지번) 관저동 1517,연락처 없음,http://www.soongan2s.com/
대전공방옷장,0.0,0건,리뷰 0,대전 대덕구 계족산로25번길 31 103호,(지번) 중리동 102-7,042-635-2979,
아름다운공예사랑 대전본부,0.0,0건,리뷰 0,대전 대덕구 계족로608번길 11,(지번) 법2동 201-8,042-633-3773,
도예공방Zakup,0.0,0건,리뷰 0,대전 유성구 원신흥남로41번길 64 1층,(지번) 원신흥동 569-5,연락처 없음,http://blog.naver.com/zakupstudio
구심 ENG,0.0,0건,리뷰 0,대전 유성구 테크노8로 38,(지번) 용산동 553-1,042-934-2662,
이끌,0.0,0건,리뷰 0,대전 대덕구 홍도로73번길 65 1층 상가,(지번) 오정동 201-5,0507-1483-1265,http://instagram.com/eccl_woodstudio
조인공작소,0.0,0건,리뷰 0,대전 유성구 어은로 57 220호,(지번) 어은동 99,연락처 없음,
천안골동품,0.0,0건,리뷰 0,대전 동구 계족로368번길 136-38,(지번) 가양동 438-29,연락처 없음,
아띠공예,0.0,0건,리뷰 0,대전 유성구 어은로58번길 14,(지번) 어은동 111-1,042-867-3916,
,D 중국고도자연구소 골동품,0.0,0건,리뷰 0,(지번) 어은동 111-1,042-867-3916,
현공방,0.0,0건,리뷰 0,대전 대덕구 계족로586번길 17,(지번) 중리동 100-14,042-622-2223,
세움모둠미술재료,0.0,0건,리뷰 0,대전 동구 계족로 124 5층,(지번) 대동 199-6,042-334-6519,http://stand-group-palette.com/
바늘땀이야기,0.0,0건,리뷰 0,대전 동구 신기로 99 4층,(지번) 가오동 489,042-272-4520,http://blog.naver.com/doll9421
꽃향기공방,0.0,0건,리뷰 0,대전 대덕구 중리남로8번길 101,(지번) 중리동 135-8,연락처 없음,
장원갤,0.0,0건,리뷰 0,대전 동구 대전천북로 8,(지번) 삼성동 307-3,010-4438-0200,
바늘콕,0.0,0건,리뷰 0,대전 유성구 송강로 15,(지번) 송강동 200-1,070-8860-1360,
스윗알리썸,0.0,0건,리뷰 0,대전 유성구 원신흥남로12번길 41-21,(지번) 원신흥동 553-4,010-8805-2301,http://blog.naver.com/aqua0320
향기나루공방,0.0,0건,리뷰 0,대전 동구 계족로140번길 46,(지번) 대동 198-27,연락처 없음,http://jamjam3.blog.me/
규방명인관,0.0,0건,리뷰 0,대전 중구 중앙로109번길 7,(지번) 선화동 286-6,042-226-1357,http://kjwgongbang.itrocks.kr/
영광수예,0.0,0건,리뷰 1,대전 중구 계룡로881번길 9-14,(지번) 용두동 17-1,연락처 없음,
새벽화실,0.0,0건,리뷰 0,대전 유성구 원신흥남로11번길 6-21 1층,(지번) 원신흥동 574-2,연락처 없음,https://www.instagram.com/saebyeok.art
서울아트,0.0,0건,리뷰 0,대전 중구 중앙로16번길 18,(지번) 문화동 1-130,연락처 없음,
이십일그램,0.0,0건,리뷰 0,대전 서구 월평새뜸로20번길 48 105호,(지번) 월평동 1351,070-8237-0091,
안빵마실,0.0,0건,리뷰 1,대전 유성구 원신흥남로42번길 28-10,(지번) 원신흥동 548-4,연락처 없음,http://blog.naver.com/ryongsame
,D 보문산방 골동품,5.0,1건,리뷰 0,(지번) 원신흥동 548-4,연락처 없음,
열린뜨개교실,0.0,0건,리뷰 0,대전 중구 중교로 8-1,(지번) 대흥동 508-10,연락처 없음,
모퉁이공방,0.0,0건,리뷰 0,대전 유성구 지족로349번길 40-13,(지번) 지족동 981-5,연락처 없음,
따오기디자인,0.0,0건,리뷰 1,대전 서구 원도안로241번길 14-18 1층,(지번) 도안동 1029,010-4420-1011,https://blog.naver.com/sunupkho
사글세작업실,0.0,0건,리뷰 2,대전 서구 도안북로93번길 20-23,(지번) 도안동 868,연락처 없음,http://blog.naver.com/smgsl
멜리플루어스,0.0,0건,리뷰 2,대전 서구 월평동로26번길 9 1층,(지번) 갈마동 723,042-623-7151,https://www.instagram.com/mellifluous_candle/
백제,0.0,0건,리뷰 0,대전 동구 대전로 845,(지번) 정동 9-1,042-255-1727,
삼익화랑,0.0,0건,리뷰 0,대전 중구 계백로 1640,(지번) 유천동 127-8,042-583-2517,
제시카수예,0.0,0건,리뷰 0,대전 동구 중앙로194번길 61,(지번) 원동 60-2,042-257-6133,
초글,0.0,0건,리뷰 1,대전 유성구 관들5길 15-29 1층,(지번) 관평동 1207,연락처 없음,https://blog.naver.com/cho-gl
경북수예,0.0,0건,리뷰 0,대전 동구 중앙로200번길 99,(지번) 원동 42-1,042-252-0648,
도예공방작업,0.0,0건,리뷰 0,대전 유성구 원신흥남로41번길 64,(지번) 원신흥동 569-5,연락처 없음,
길정본나전공예원,0.0,0건,리뷰 0,대전 동구 솔랑시울길 12,(지번) 삼성동 100-22,042-477-7793,
천,0.0,0건,리뷰 0,대전 동구 대전로 946,(지번) 삼성동 304-28,042-634-2983,
얀하우스 대전엑슬루타워점,0.0,0건,리뷰 0,대전 대덕구 대덕대로 1555 금강엑슬루타워 상가 211호,(지번) 석봉동 770,연락처 없음,http://blog.naver.com/jealc9
,D SM갤러리 화랑,0.0,0건,리뷰 0,(지번) 석봉동 770,연락처 없음,
잇츠소잉,0.0,0건,리뷰 0,대전 중구 중앙로13번길 32 2층,(지번) 용두동 16-3,070-4415-8255,http://xn--9l4bj3iha068d.com/
경천공방,0.0,0건,리뷰 0,대전 서구 괴곡길 558,(지번) 괴곡동 107,연락처 없음,
디자인드림,0.0,0건,리뷰 0,대전 중구 보문산로 406,(지번) 대사동 627-27,연락처 없음,
,5.0,1건,리뷰 0,대전 서구 둔산남로179번길 17,(지번) 둔산동 1935,연락처 없음,
김근영 화실,0.0,0건,리뷰 0,대전 서구 갈마로117번길 60,(지번) 갈마동 405-21,연락처 없음,
갤러리,5.0,1건,리뷰 0,대전 서구 대덕대로 366 해가든센트럴파크 105호,(지번) 만년동 282,042-483-5337,
그녀들의다락방,0.0,0건,리뷰 0,대전 서구 복수동로 48 1층,(지번) 복수동 486,042-581-0515,http://blog.naver.com/hyehwa119
세라믹스토리,0.0,0건,리뷰 0,대전 유성구 지족로349번길 12,(지번) 지족동 979-5,연락처 없음,
정원미술관,0.0,0건,리뷰 0,대전 대덕구 우암동로18번길 13,(지번) 비래동 134-12,042-272-8385,http://jw-art.com/
잇츠소잉,0.0,0건,리뷰 0,대전 동구 대전로 463 2층,(지번) 가오동 387-14,연락처 없음,
초언니들,0.0,0건,리뷰 2,대전 유성구 대덕대로556번길 87 아트쉐어하우스 102호,(지번) 도룡동 395-21,010-4740-0082,https://smartstore.naver.com/candlesister_store
코아,0.0,0건,리뷰 0,대전 서구 정림로77번길 25,(지번) 정림동 572,042-472-4736,
플라워공방,0.0,0건,리뷰 0,대전 중구 계룡로869번길 33,(지번) 용두동 26-20,연락처 없음,
빛담은공방,0.0,0건,리뷰 0,대전 동구 계족로489번길 22-2,(지번) 용전동 42-21,연락처 없음,
,"D 미르공방 미술,공예",0.0,0건,리뷰 0,(지번) 용전동 42-21,연락처 없음,
상아컴퓨터자수,0.0,0건,리뷰 0,대전 대덕구 오정로100번길 68,(지번) 오정동 82-2,042-636-9165,
대,0.0,0건,리뷰 0,대전 동구 대전로 942,(지번) 삼성동 304-19,연락처 없음,
아트샵21,0.0,0건,리뷰 0,대전 중구 테미로 50-1 2층,(지번) 대흥동 519-7,연락처 없음,http://facebook.com/artshop21
레노마홈,0.0,0건,리뷰 0,대전 서구 계룡로 598,(지번) 괴정동 423-1,042-601-2080,
만,0.0,0건,리뷰 0,대전 동구 미화7길 18,(지번) 소제동 산 28-1,042-621-3369,
온담아트,5.0,1건,리뷰 0,대전 유성구 유성대로668번길 64,(지번) 구암동 606-1,042-621-3369,http://www.on-dam.com/
드림하이테크,0.0,0건,리뷰 0,대전 대덕구 문평서로 52,(지번) 문평동 48-30,042-933-7742,
개미,0.0,0건,리뷰 0,대전 중구 당디로 87-2,(지번) 산성동 136-35,010-5636-2996,
껀스초크아트,0.0,0건,리뷰 0,대전 대덕구 비래서로9번길 56 1층,(지번) 비래동 120-18,042-383-4730,http://www.gguns.co.kr/
홍석,0.0,0건,리뷰 0,대전 유성구 전민로6번길 93 지하,(지번) 전민동 305-7,042-862-1109,
아띠스튜디오,0.0,0건,리뷰 0,대전 유성구 원신흥로55번길 6-35 1층,(지번) 원신흥동 504-6,042-581-3332,http://blog.naver.com/atti_candle
수상한꽃집,0.0,0건,리뷰 0,대전 중구 중앙로13번길 37,(지번) 용두동 20-18,연락처 없음,
128스,0.0,0건,리뷰 1,대전 중구 중앙로112번길 46 2층,(지번) 대흥동 465-1,연락처 없음,http://www.artspace128.com/
청솔수예점,0.0,0건,리뷰 0,대전 서구 도마5길 12,(지번) 도마동 130-1,연락처 없음,
퀼트마을,0.0,0건,리뷰 0,대전 동구 중앙로200번길 85,(지번) 원동 40-1,042-222-2202,
원동수예,0.0,0건,리뷰 0,대전 동구 중교로 125,(지번) 원동 56-5,연락처 없음,
한맥,0.0,0건,리뷰 0,대전 중구 중촌로28번길 15,(지번) 중촌동 99-16,010-5454-2087,
한양표구사,0.0,0건,리뷰 0,대전 중구 보문로 245,(지번) 대흥동 508-31,042-254-4769,
상명자수,0.0,0건,리뷰 0,대전 서구 유등로 303,(지번) 도마1동 86-21,042-525-5174,
경희화,0.0,0건,리뷰 0,대전 동구 계족로362번길 4,(지번) 성남동 166-101,042-628-8803,
나,0.0,0건,리뷰 0,대전 중구 대둔산로408번길 23,(지번) 산성동 283-19,연락처 없음,http://www.namuen.com/
아름다운공예사랑 용전점,0.0,0건,리뷰 0,대전 동구 계족로483번길 47,(지번) 용전동 149-11,042-627-6254,
선,0.0,0건,리뷰 0,대전 동구 대전로906번길 98,(지번) 삼성동 302-25,연락처 없음,
제니블러썸,0.0,0건,리뷰 0,대전 유성구 원신흥남로42번길 11-27,(지번) 원신흥동 539-5,연락처 없음,
한국예술공예개발원,5.0,1건,리뷰 0,대전 유성구 온천북로33번길 22-15 탄암빌딩 3층,(지번) 봉명동 649-5,연락처 없음,http://www.kacdi.net/
향기공방,0.0,0건,리뷰 13,대전 서구 대덕대로185번길 14 4층 401호,(지번) 둔산동 1048,연락처 없음,https://blog.naver.com/limji9106100
마이퀼트,5.0,1건,리뷰 0,대전 유성구 노은서로112번길 66,(지번) 노은동 496-1,042-482-3939,
청사뜨개방,0.0,0건,리뷰 0,대전 동구 동광장로 39-1,(지번) 신안동 230-17,연락처 없음,
분홍이팝엔캘리아트,0.0,0건,리뷰 0,대전 중구 태평로44번길 38,(지번) 유천동 317-56,010-3422-9875,
,"D 네임레더팩토리 4호점 미술,공예",0.0,0건,리뷰 0,(지번) 유천동 317-56,010-3422-9875,
얀하우스 전민점,0.0,0건,리뷰 0,대전 유성구 전민로10번길 46,(지번) 전민동 327-19,010-7240-7270,
JB핸드,0.0,0건,리뷰 0,대전 유성구 계룡로60번길 45,(지번) 봉명동 464-15,연락처 없음,
그리미공방,0.0,0건,리뷰 1,대전 서구 도산로 266,(지번) 가장동 39-14,연락처 없음,
규방퀼트,0.0,0건,리뷰 0,대전 동구 중앙로200번길 70,(지번) 원동 85-1,연락처 없음,
아라수공방,0.0,0건,리뷰 0,대전 유성구 은구비서로24번길 14,(지번) 지족동 918-5,연락처 없음,
퀼트빌리지,0.0,0건,리뷰 0,대전 중구 동서대로1421번길 25,(지번) 중촌동 410-2,042-223-6179,
캔들마을,0.0,0건,리뷰 0,대전 중구 중앙로170번길 8,(지번) 은행동 45-11,연락처 없음,
꽃길사랑공방,0.0,0건,리뷰 0,대전 동구 역전1길 135,(지번) 정동 3-21,연락처 없음,
성,5.0,1건,리뷰 0,대전 대덕구 대화로 160 17동119호,(지번) 대화동 289-1,042-627-3635,http://www.xn--p39au51bhweowa.com/
퀼트훼미리,0.0,0건,리뷰 0,대전 동구 중앙로200번길 73,(지번) 원동 38-1,042-471-0722,
삼부수예점,0.0,0건,리뷰 0,대전 중구 태평로 71,(지번) 태평2동 395-1,042-525-7539,
능가비공방,0.0,0건,리뷰 1,대전 유성구 월드컵대로316번길 33,(지번) 상대동 456-2,042-825-9836,https://blog.naver.com/jollyms
