공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
그림공방,0.0,0건,리뷰 3,부산 연제구 과정로265번길 4 3층,(지번) 연산동 1051-10,연락처 없음,http://blog.daum.net/glimgongbang
지현아트룸,5.0,1건,리뷰 3,부산 남구 유엔로 217,(지번) 대연동 564-9,010-8991-1987,https://blog.naver.com/kateseok
단디목,0.0,0건,리뷰 1,부산 동구 망양로 897 지하 1층,(지번) 범일동 1442-1,010-5162-5954,http://dandeewood.com/
파인앤유,0.0,0건,리뷰 3,부산 사하구 제석로 38 1층,(지번) 당리동 316-33,010-5162-5954,http://www.instagram.com/_finenyou
윤그림글씨,0.0,0건,리뷰 1,부산 금정구 서부곡로16번길 8-1 1층,(지번) 부곡동 296-62,연락처 없음,http://blog.naver.com/ttupopo
반지마을 해운대점,0.0,3건,리뷰 0,부산 해운대구 우동2로 20 3층,(지번) 우동 149-10,051-741-7383,http://banjimaeul.com/default/
스팡스,0.0,0건,리뷰 1,부산 중구 중구로23번길 20-2,(지번) 부평동1가 31-2,051-988-7615,https://blog.naver.com/jumdin
수기스미술,5.0,1건,리뷰 12,부산 부산진구 서전로10번길 32 동명빌딩 3층,(지번) 부전동 156-30,051-988-7615,http://www.artsoogiss.com/
옻칠공간 게니,0.0,0건,리뷰 6,부산 수영구 광안해변로255번길 59 2층,(지번) 민락동 167-6,연락처 없음,http://geni.pe.kr/
박용대,0.0,0건,리뷰 0,부산 동래구 여고로127번길 68,(지번) 사직동 143-10,연락처 없음,
51도스튜디오,5.0,1건,리뷰 1,부산 금정구 기찰로 51,(지번) 부곡동 227-20,연락처 없음,https://blog.naver.com/51studio
미니조아,0.0,0건,리뷰 1,부산 남구 수영로298번길 39-15,(지번) 대연동 62-13,연락처 없음,
보라매화랑,0.0,0건,리뷰 0,부산 부산진구 새싹로 127,(지번) 부암동 23-16,051-804-8773,
,0.0,0건,리뷰 0,부산 해운대구 반여로155번나길 50,(지번) 반여동 968,연락처 없음,
보문당필방,0.0,0건,리뷰 0,부산 금정구 금정로 199-1,(지번) 구서동 468-28,051-803-1939,
해옥 유럽풍십자수마트,5.0,1건,리뷰 0,부산 영도구 꿈나무길 289,(지번) 신선동3가 127-16,051-413-8889,
우드,0.0,0건,리뷰 0,부산 사상구 대동로 55 2층,(지번) 엄궁동 6-3,051-312-9571,https://blog.naver.com/soma0517
동백공방,0.0,0건,리뷰 7,부산 부산진구 전포대로246번길 23 2층,(지번) 전포동 197-23,051-312-9571,https://www.instagram.com/dongbeakshop/
몽케이크,0.0,0건,리뷰 0,부산 동래구 아시아드대로 203-1 2층,(지번) 온천동 1266-6,연락처 없음,http://xn--jj0b82p71ejsdpxhxlct65b.com/
동일메이킹,0.0,0건,리뷰 0,부산 동구 자성공원로 28-1 3층,(지번) 범일동 829-7,051-634-4414,http://www.dongilmaking.com/
마리목,0.0,0건,리뷰 0,부산 기장군 정관읍 정관중앙로 58 삼융프라자 111호,(지번) 정관읍 매학리 748-1,연락처 없음,http://maryhf.blog.me/
화가들의집,0.0,0건,리뷰 0,부산 북구 만덕3로 28-1,(지번) 만덕동 908-2,연락처 없음,
소윤아뜰리에,0.0,0건,리뷰 1,부산 서구 대영로 47 2층,(지번) 서대신동2가 123-2,010-3582-5557,http://blog.naver.com/taven1/
빈인브로,0.0,0건,리뷰 0,부산 중구 중구로53번길 3,(지번) 부평동1가 11-2,연락처 없음,https://www.instagram.com/bininbro/
예림컴퓨터자수,5.0,2건,리뷰 0,부산 중구 중구로 141 2층,(지번) 동광동5가 12-41,051-441-5024,http://xn--or3bi2d44a81ljkkcldnwi.com/
갤러,0.0,0건,리뷰 1,부산 중구 대청로 123,(지번) 대청동1가 38-5,연락처 없음,
,0.0,0건,리뷰 0,부산 중구 대영로242번길 9,(지번) 영주동 609-18,051-466-0030,
,D 갤러리604 화랑,0.0,0건,리뷰 0,(지번) 영주동 609-18,051-466-0030,http://www.g604.com/
퀸즈라탄,0.0,0건,리뷰 2,부산 연제구 중앙대로1039번길 4 수호빌딩 2층 201호,(지번) 연산동 2063-15,051-466-0030,https://blog.naver.com/kjinjjang
한일뜨개방,0.0,0건,리뷰 0,부산 수영구 과정로41번길 53-1,(지번) 망미동 446-6,010-5013-4731,
,0.0,0건,리뷰 0,부산 중구 광복동2가 1-2,,연락처 없음,
신일액자,0.0,0건,리뷰 0,부산 금정구 금정로 78,(지번) 장전동 416-34,051-515-0043,http://051-515-0043.okqr.co.kr/
사계절 뜨개방,0.0,0건,리뷰 0,부산 동래구 명안로77번길 25,(지번) 명장동 64-15,051-531-5809,
갤러리펀몽,5.0,1건,리뷰 5,부산 사하구 옥천로 80-1 2층,(지번) 감천동 13-528,010-2563-0050,https://www.instagram.com/gallery_funmong/
희세라믹,0.0,0건,리뷰 0,부산 부산진구 동천로 38-1 2층,(지번) 전포동 885-5,연락처 없음,https://blog.naver.com/hyii_ceramic
꿈꾸는공방,0.0,0건,리뷰 0,부산 기장군 정관읍 가동2길 4 1층,(지번) 정관읍 용수리 1284-13,051-727-0872,
키니캔들,0.0,0건,리뷰 0,부산 수영구 광남로48번길 27 2층,(지번) 남천동 5-7,051-521-2161,http://kynycandle.com/
부산뜨개방,5.0,2건,리뷰 0,부산 남구 수영로 304 대승타워 2층 212호,(지번) 대연동 72-23,051-626-0379,http://cafe.daum.net/artshop1
남천문구,0.0,0건,리뷰 0,부산 수영구 수영로 460,(지번) 남천동 29-17,051-628-5477,
한울문,0.0,0건,리뷰 0,부산 해운대구 운봉길 49,(지번) 반송동 650-3,연락처 없음,
사계절뜨개방,0.0,0건,리뷰 0,부산 동래구 명장로22번길 92,(지번) 명장동 67-60,연락처 없음,
마벨러스가죽공방,0.0,0건,리뷰 0,부산 수영구 연수로357번길 21,(지번) 수영동 465-6,010-9785-1203,https://www.instagram.com/marvellous_office/
,D 누리공방 목공예,0.0,0건,리뷰 3,(지번) 수영동 465-6,010-9785-1203,https://blog.naver.com/bong12101004
까멜리아핸즈,5.0,1건,리뷰 0,부산 부산진구 중앙대로 968 1층,(지번) 양정동 270-7,070-7565-3121,
신세계고,0.0,0건,리뷰 0,부산 부산진구 전포동 874-10,(지번) 양정동 270-7,연락처 없음,
우현민,0.0,0건,리뷰 3,부산 해운대구 해운대로 601 에이치스위트 B동 상가 2층,(지번) 우동 524-5,연락처 없음,https://blog.naver.com/choimgmg
일성아트액자,0.0,0건,리뷰 0,부산 남구 남동천로 4,(지번) 문현동 810-16,051-636-3666,
대한액자공예,0.0,0건,리뷰 0,부산 금정구 금강로 412,(지번) 구서동 462-8,051-514-2600,http://www.ok114.co.kr/0515142600
라보떼케이크,0.0,0건,리뷰 3,부산 부산진구 백양순환로 21,(지번) 당감동 665-7,연락처 없음,
반쪽이공방 해운,5.0,1건,리뷰 0,부산 해운대구 좌동로 152 신도시시장 312호,(지번) 좌동 1429-1,070-4253-5365,http://cafe.daum.net/banzzogihaewoon
반쪽이공방,0.0,0건,리뷰 0,부산 북구 효열로235번길 55,(지번) 금곡동 66-2,051-365-3660,
마,0.0,0건,리뷰 0,부산 사상구 백양대로700번길 140 미술관 235호,(지번) 괘법동 1-23,051-999-5155,
도자기공방DAS,0.0,0건,리뷰 3,부산 동래구 금강로61번길 78,(지번) 온천동 319,연락처 없음,
예담 액자공장,0.0,0건,리뷰 0,부산 사상구 사상로223번길 40,(지번) 괘법동 521-4,연락처 없음,
데이타스티치,5.0,1건,리뷰 0,부산 부산진구 가야대로 661-1,(지번) 가야동 29-2,051-636-2375,http://www.datastitch.co.kr/
유월꽃보자기,0.0,0건,리뷰 7,부산 해운대구 우동1로 62-1 1층,(지번) 우동 397-113,010-4579-4526,https://blog.naver.com/uwol-ha/
콩쥐팥쥐뜨개방,0.0,0건,리뷰 0,부산 해운대구 재송1로60번길 45,(지번) 재송동 1090-17,051-784-5471,
,"D 열린앤드갤러리 액자,표구",0.0,0건,리뷰 0,(지번) 재송동 1090-17,051-784-5471,
라라별찌캔들공방,0.0,0건,리뷰 10,부산 부산진구 전포대로176번길 27,(지번) 전포동 356-16,051-784-5471,https://lalabyulzzi.modoo.at/
센트블룸,0.0,0건,리뷰 2,부산 동래구 연안로 71,(지번) 안락동 1240,010-4763-7547,https://www.instagram.com/scentbloom_/
소림화랑표구사,5.0,1건,리뷰 1,부산 남구 유엔평화로38번길 41,(지번) 대연동 1003-15,051-621-6033,
바느질하는 고양이,0.0,0건,리뷰 1,부산 서구 구덕로333번길 7,(지번) 서대신동3가 387-15,연락처 없음,http://sewingcat.net/
사월캘리그라피,0.0,0건,리뷰 0,부산 수영구 수미로26번길 48,(지번) 수영동 379,연락처 없음,
태경절곡,0.0,0건,리뷰 0,부산 부산진구 성지로153번길 82,(지번) 초읍동 275-9,051-817-9900,
경성액자,0.0,0건,리뷰 1,부산 수영구 수영로 403,(지번) 남천동 74-41,051-628-5761,
보석십자수수재샵 수영점,0.0,0건,리뷰 0,부산 수영구 연수로 262,(지번) 망미동 824-3,010-4861-2284,
공방,1.0,1건,리뷰 0,부산 연제구 쌍미천로 120,(지번) 연산동 1120-12,연락처 없음,
부산광역시경찰청 총알경찰차,0.0,0건,리뷰 0,부산 남구 수영로 350,(지번) 대연동 38-1,연락처 없음,
관민화랑,0.0,0건,리뷰 0,부산 금정구 금강로 290,(지번) 장전동 389-40,051-582-2883,
라탄공방느루,0.0,0건,리뷰 5,부산 사상구 새벽로 218,(지번) 괘법동 558-7,010-6249-4399,https://blog.naver.com/rattan_neuru
갤러리장,0.0,0건,리뷰 0,부산 부산진구 전포대로246번길 40,(지번) 전포동 203-1,연락처 없음,
예올체험학교,0.0,0건,리뷰 0,부산 기장군 철마면 마지2길 5-16,(지번) 철마면 연구리 677-2,051-722-5328,
,"D 도예공방 미술,공예",0.0,0건,리뷰 0,(지번) 철마면 연구리 677-2,051-722-5328,
이솔공방,0.0,0건,리뷰 1,부산 수영구 연수로369번길 7,(지번) 수영동 462-6,051-915-0135,http://blog.naver.com/yisol0135/
스쿱일러스트스튜디오,0.0,0건,리뷰 0,부산 부산진구 동성로15번길 37,(지번) 전포동 363-56,연락처 없음,http://blog.naver.com/0_nina_0
나비온공방,0.0,0건,리뷰 3,부산 강서구 명지국제2로28번길 23 네오웨스턴스퀘어 2동 315호,(지번) 명지동 3432-1,연락처 없음,
영,0.0,0건,리뷰 0,부산 강서구 낙동북로 38,(지번) 강동동 86-14,051-462-9405,
예헌전통자수연구실,0.0,0건,리뷰 0,부산 수영구 수영로394번길 18 1층,(지번) 남천동 23-1,051-754-1059,http://blog.naver.com/malee1059
고현갤러리,0.0,0건,리뷰 0,부산 해운대구 해운대해변로 387,(지번) 중동 1764-14,051-747-3825,
대하 ,0.0,0건,리뷰 0,부산 부산진구 신천대로 188-1,(지번) 부암동 689-15,051-806-4295,
촌장과,0.0,0건,리뷰 0,부산 영도구 흰여울길 207,(지번) 영선동4가 1009,연락처 없음,
헤펠레목공방 금,0.0,0건,리뷰 0,부산 금정구 두실로 72,(지번) 남산동 999-16,010-3174-4519,https://blog.naver.com/lkfgjh
달보드레,0.0,0건,리뷰 1,부산 수영구 광안로21번길 39 1층,(지번) 광안동 146-29,연락처 없음,https://www.instagram.com/dal._.bodre/
손으로만든비누공방,0.0,0건,리뷰 0,부산 서구 천마로 149-1,(지번) 남부민동 112-2,연락처 없음,
호박꾸러미,0.0,0건,리뷰 0,부산 부산진구 가야대로691번길 11,(지번) 당감동 817-48,연락처 없음,http://blog.naver.com/vintagehobac
김정희패션공방,0.0,0건,리뷰 0,부산 해운대구 좌동순환로 80,(지번) 좌동 1270-1,051-742-1764,
원도심예술가협동조,0.0,0건,리뷰 0,부산 중구 동광길 42 1층,(지번) 중앙동4가 40-25,051-469-1978,
,"D 유럽풍십자수 수예,자수",0.0,0건,리뷰 0,(지번) 중앙동4가 40-25,051-469-1978,
영신액자,0.0,0건,리뷰 0,부산 중구 흑교로 92-1,(지번) 보수동1가 11-3,051-248-8847,
대창인더스트리,0.0,0건,리뷰 0,부산 사하구 다산로106번길 37,(지번) 다대동 1509-8,051-263-0830,
노말도트,0.0,0건,리뷰 1,부산 부산진구 동성로25번길 32 1층,(지번) 전포동 355-26,070-4406-0327,http://www.normaldott.kr/
한지와자수공예,0.0,0건,리뷰 0,부산 수영구 망미로28번길 3,(지번) 망미동 797-8,연락처 없음,
금산화랑표구사,0.0,0건,리뷰 0,부산 기장군 기장읍 차성로 275,(지번) 기장읍 대라리 118-4,051-724-6585,
세일액자,0.0,0건,리뷰 0,부산 해운대구 선수촌로 111-7,(지번) 반여1동 1217-7,051-724-6585,http://blog.naver.com/5224332
한일자수,0.0,0건,리뷰 0,부산 동래구 중앙대로1277번길 92,(지번) 사직동 139-10,051-507-5301,
예목수석,0.0,0건,리뷰 0,부산 수영구 수미로 29-2,(지번) 망미동 265-33,연락처 없음,https://blog.naver.com/tmdcjf3454
나래미술,0.0,0건,리뷰 0,부산 부산진구 신천대로 207,(지번) 당감동 867-10,051-895-8673,
마루액자,0.0,0건,리뷰 0,부산 강서구 경전철로39번나길 91,(지번) 대저2동 1381-2,051-832-2224,
진주표구재료,0.0,0건,리뷰 0,부산 부산진구 중앙대로 897,(지번) 양정동 394-9,051-852-9209,
오아시스,0.0,0건,리뷰 0,부산 동래구 옥봉로14번길 5-4,(지번) 명장동 477-27,연락처 없음,https://blog.naver.com/oasis477
에이퍼,0.0,0건,리뷰 1,부산 기장군 기장읍 차성로322번길 17-5,(지번) 기장읍 동부리 126-8,연락처 없음,https://blog.naver.com/a_furniture_lab
경인마크사,0.0,0건,리뷰 0,부산 동구 진시장로 19-2 동아사타운 2층,(지번) 범일동 640-5,051-637-6402,http://www.jasoo.net/
편백공,0.0,0건,리뷰 1,부산 사하구 옥천로 57,(지번) 감천동 16-350,연락처 없음,
심뽀글씨캘리그라피,0.0,0건,리뷰 0,부산 부산진구 양지로5번길 37 3층,(지번) 양정동 352-12,070-7867-7500,http://sim-bbo.com/
지성액자,0.0,0건,리뷰 0,부산 동래구 여고로12번길 13,(지번) 사직동 104-5,051-502-4025,
유럽십자수,5.0,1건,리뷰 0,부산 사상구 가야대로284번길 9,(지번) 주례동 507-21,연락처 없음,
퓨어비앙꼬,0.0,0건,리뷰 0,부산 사하구 하신중앙로313번길 84 지오빌1차 307호,(지번) 하단동 870-98,연락처 없음,https://blog.naver.com/gee1600/
중앙,0.0,0건,리뷰 0,부산 동구 중앙대로 523,(지번) 범일동 72-7,051-634-1592,
다다액자,0.0,0건,리뷰 0,부산 부산진구 양지로 24-8,(지번) 양정동 365-13,051-852-5588,http://blog.naver.com/kimdada3678
플로망스다다,5.0,1건,리뷰 7,부산 연제구 중앙천로43번길 22 1층,(지번) 연산동 790-14,010-3886-2373,https://www.instagram.com/flomance_dada/
꼼지락천연아로마공방,0.0,0건,리뷰 0,부산 영도구 조내기로 40,(지번) 청학동 86-4,010-2829-3914,
블루안공작소,0.0,0건,리뷰 3,부산 기장군 정관읍 달산4길 57,(지번) 정관읍 달산리 998-10,010-6756-2577,
제일병풍공장,0.0,0건,리뷰 0,부산 부산진구 거제대로 76,(지번) 양정2동 307-3,051-864-6161,
갤러,0.0,0건,리뷰 1,부산 사상구 백양대로 331 구덕극동아파트상가 1층,(지번) 주례동 41-25,051-325-2920,http://yechon.miraeh.com/
윰스튜디오,5.0,1건,리뷰 0,부산 연제구 쌍미천로93번길 20,(지번) 연산동 653-35,010-9725-5225,https://blog.naver.com/yoom5225
소림당표구사,0.0,0건,리뷰 0,부산 남구 천제등로 28,(지번) 대연동 898-1,051-621-6033,
태평양액자,0.0,0건,리뷰 0,부산 사하구 괴정3동 1022,,연락처 없음,
,"D 위드아이센터 미술,공예",0.0,0건,리뷰 0,,연락처 없음,http://cafe.naver.com/storymom2013
그린바바작업실,0.0,0건,리뷰 0,부산 부산진구 새싹로58번길 3 1층,(지번) 범전동 406-11,연락처 없음,http://blog.naver.com/baba011
파인트리 목공예,0.0,0건,리뷰 0,부산 강서구 명지오션시티4로 61,(지번) 명지동 3239-2,연락처 없음,
JR엔,0.0,0건,리뷰 0,"부산 해운대구 센텀3로 20 센텀호텔 206호,207호",(지번) 우동 1505,연락처 없음,
신라 로구로목,0.0,0건,리뷰 0,부산 동래구 충렬대로272번길 47,(지번) 낙민동 215-9,연락처 없음,
유어플레르,0.0,0건,리뷰 8,부산 부산진구 전포대로 206-2 3층,(지번) 전포동 312-12,연락처 없음,http://yourfleur.co.kr/
예당,0.0,0건,리뷰 0,부산 연제구 거제천로 33-1,(지번) 거제동 566-57,010-8257-5589,
윤이작업실,0.0,0건,리뷰 0,부산 중구 책방골목길 9,(지번) 보수동1가 116-31,051-818-5663,https://blog.naver.com/youne101
고마워공방,0.0,0건,리뷰 11,부산 수영구 수영로606번길 7 2층,(지번) 광안동 118-15,0506-535-1609,https://blog.naver.com/1tjgkdpwls/
카프공방,0.0,0건,리뷰 0,부산 부산진구 양지로8번길 8 2층,(지번) 양정동 363-11,051-804-6722,http://blog.naver.com/calf6700/
지나트,0.0,0건,리뷰 0,부산 수영구 과정로16번길 15,(지번) 망미동 418-5,연락처 없음,
소릿길공방,5.0,1건,리뷰 0,부산 해운대구 해운대로383번길 150 일진상가 101-1호,(지번) 우동 1108-96,연락처 없음,http://blog.naver.com/edzed
DMC황실,0.0,0건,리뷰 0,부산 사하구 낙동대로 187-1,(지번) 괴정동 429-53,051-208-7522,
대한민속골,0.0,0건,리뷰 0,부산 동구 고관로 55,(지번) 수정동 358-25,010-9318-9892,
대구유리액자,5.0,1건,리뷰 0,부산 중구 중구로 36,(지번) 신창동4가 35-3,051-245-6151,
,"D 가죽공방본 미술,공예",0.0,0건,리뷰 2,(지번) 신창동4가 35-3,051-245-6151,http://blog.naver.com/bornleather
금성액자표구,0.0,0건,리뷰 0,부산 사하구 장평로 456,(지번) 괴정동 549-2,051-293-4844,
수를그리다,0.0,0건,리뷰 2,부산 부산진구 서전로37번길 26,(지번) 전포동 664-7,연락처 없음,http://blog.naver.com/deulkkot_jin
테디네,0.0,0건,리뷰 0,부산 금정구 금샘로420번길 38,(지번) 구서동 1016-3,051-515-3200,
명륜표구,5.0,2건,리뷰 0,부산 동래구 명륜로 163,(지번) 명륜동 638-19,051-554-0490,
에포스,0.0,0건,리뷰 0,부산 중구 동광동2가 11-63,,연락처 없음,
끌레르스튜디오,0.0,0건,리뷰 1,부산 금정구 금정로 59-8,(지번) 장전동 421-13,051-805-8803,http://www.claire-studio.com/
고운당화랑표구사,0.0,0건,리뷰 1,부산 해운대구 달맞이길 6,(지번) 중동 1128-42,051-743-0520,
동서그림&액자,0.0,0건,리뷰 0,부산 동래구 충렬대로237번길 144,(지번) 명륜동 612-1,연락처 없음,
갤러리예담,0.0,0건,리뷰 0,부산 사상구 광장로2번길 43 1층,(지번) 괘법동 568-17,연락처 없음,http://galleryyedam.co.kr/
손으로짓는즐거움,0.0,0건,리뷰 3,부산 남구 동명로131번길 38,(지번) 용호동 369-30,연락처 없음,https://www.instagram.com/myeonghyi5188/
고려화랑(,0.0,0건,리뷰 0,부산 사하구 승학로 28,(지번) 당리동 307-2,051-291-1550,
앙쥬캔들스토리,0.0,0건,리뷰 0,부산 남구 수영로 294,(지번) 대연동 74-2,연락처 없음,https://blog.naver.com/dms0317
드네이쳐,5.0,1건,리뷰 5,부산 사하구 사하로 137-1 지하 1층,(지번) 괴정동 493-18,연락처 없음,https://blog.naver.com/kainnkainn
영수기계,0.0,0건,리뷰 0,부산 강서구 미음산단3로 120,(지번) 미음동 1551-15,051-714-0662,
,D 컬러링토이하우스 목공예,0.0,0건,리뷰 0,(지번) 미음동 1551-15,051-714-0662,http://coloringtoyhouse.modoo.at/
린보,0.0,0건,리뷰 6,부산 해운대구 달맞이길117번라길 106 1층,(지번) 중동 1484-1,051-731-0036,https://www.instagram.com/linbo_qin/
황실유럽자수,0.0,0건,리뷰 0,부산 중구 대청로 96,(지번) 대청동2가 23-11,051-242-8723,
비아름,0.0,0건,리뷰 6,부산 수영구 민락로 36 1층,(지번) 민락동 162-20,010-5836-3344,
라곰갤러리,0.0,0건,리뷰 0,부산 수영구 무학로69번길 83,(지번) 민락동 144-5,연락처 없음,
사직체육사,0.0,0건,리뷰 0,부산 동래구 충렬대로126번길 21,(지번) 온천동 1454-3,연락처 없음,
조은액자,0.0,0건,리뷰 0,부산 중구 중구로 28,(지번) 신창동4가 65-3,051-245-6559,
공방라벤더,0.0,0건,리뷰 0,부산 동래구 아시아드대로181번길 12,(지번) 사직동 56-14,051-245-6559,https://lavender925.modoo.at/
퀸즈가든공방 ,0.0,0건,리뷰 0,부산 기장군 정관읍 병산로 101,(지번) 정관읍 용수리 378-10,연락처 없음,https://queenzdiy.modoo.at/
금산화랑표구사,0.0,0건,리뷰 0,부산 기장군 기장읍 차성로 305,(지번) 기장읍 동부리 260-8,051-724-6585,http://www.ok114.co.kr/0517246585
향유재,3.5,2건,리뷰 0,부산 기장군 장안읍 대룡1길 103,(지번) 장안읍 오리 24-4,051-727-9271,
보스케,0.0,0건,리뷰 0,부산 중구 중구로62번길 14,(지번) 대청동3가 4-4,010-3887-4694,https://bosquebosque.modoo.at/
산다원,0.0,0건,리뷰 0,부산 금정구 금단로 123,(지번) 남산동 32-11,051-242-4252,
숨도자공방,0.0,0건,리뷰 5,부산 수영구 수영로540번길 18 2층,(지번) 광안동 169-1,연락처 없음,https://www.instagram.com/ssssum_ceramic/
현이네뜨개나무,0.0,0건,리뷰 0,부산 수영구 수영로 지하 576,(지번) 광안동 205,051-759-9935,
,"D 제일컴퓨터자수 수예,자수",0.0,0건,리뷰 0,(지번) 광안동 205,051-759-9935,
창의공작소,0.0,0건,리뷰 0,부산 중구 동광길 42 1층,(지번) 중앙동4가 40-25,연락처 없음,http://tttg.kr/
네번의,0.0,0건,리뷰 5,부산 수영구 수영로522번길 39,(지번) 광안동 176-29,연락처 없음,
서두연캘리그라피,0.0,0건,리뷰 3,부산 남구 용소로14번길 23 남프라자 7층 702호,(지번) 대연동 63-3,010-6886-2822,https://blog.naver.com/calli_dudu
청룡정밀,0.0,0건,리뷰 0,부산 사상구 사상로46번길 12,(지번) 주례동 847-1,051-305-7851,
작당,5.0,1건,리뷰 0,부산 수영구 수영로408번길 45-4,(지번) 남천동 15-6,010-6789-1206,https://www.instagram.com/jakdang_ing
아게이트,5.0,1건,리뷰 0,부산 해운대구 좌동순환로 118 지하 1층,(지번) 좌동 1282,010-6789-1206,https://m.place.naver.com/place/1340795029/home?entry=pll
미미의세상,0.0,0건,리뷰 1,부산 동래구 충렬대로 343-1,(지번) 안락동 422-23,연락처 없음,
이홍 ,0.0,0건,리뷰 0,부산 동구 망양로 769,(지번) 수정동 689-14,051-468-4483,
웜버,0.0,0건,리뷰 1,부산 부산진구 서전로57번길 27,(지번) 전포동 194-11,연락처 없음,
캐롤샵,0.0,0건,리뷰 2,부산 동구 중앙대로214번길 7-9 5층,(지번) 초량동 1200-13,연락처 없음,https://www.instagram.com/carolshop_gift/
토피어리공작소,0.0,0건,리뷰 4,부산 남구 유엔로157번길 73 동부가든빌라,(지번) 대연동 1737-3,051-633-4399,http://blog.naver.com/sayjune2005
캘리그라피가인,0.0,0건,리뷰 0,부산 부산진구 거제천로 56 4층,(지번) 양정동 156-9,051-868-8923,
천연비누앤 포크아트갤러리,0.0,0건,리뷰 0,부산 부산진구 새싹로 154,(지번) 연지동 165-8,연락처 없음,http://www.xn--od1b85uba.com/
채스아,0.0,1건,리뷰 0,부산 해운대구 달맞이길117번가길 120-33,(지번) 중동 1491-7,연락처 없음,https://chaesart.modoo.at/
호피사랑가죽공방,0.0,0건,리뷰 0,부산 사하구 장림시장5길 226 1층,(지번) 장림동 615-203,010-3982-8200,http://blog.naver.com/82hopi
주얼리 갤러리 공,0.0,0건,리뷰 0,부산 금정구 신천로 36-24,(지번) 선동 529,070-8831-2397,https://www.instagram.com/gallery_gong/
정소이도자기공방,0.0,0건,리뷰 0,부산 수영구 수영로611번길 46,(지번) 광안동 646,연락처 없음,
옥뜨게방,0.0,0건,리뷰 0,부산 동래구 여고북로123번나길 30-4,(지번) 온천동 1468-34,연락처 없음,
꽃바늘,0.0,0건,리뷰 0,부산 연제구 거제대로252번길 7 2층,(지번) 거제동 17-26,연락처 없음,http://xn--js0b66ddvl.com/
한일뜨개방,0.0,0건,리뷰 0,부산 동래구 금강로 119-1,(지번) 온천동 221-13,051-555-3098,
화,0.0,0건,리뷰 0,부산 해운대구 해운대로 814,(지번) 좌동 1479-3,연락처 없음,
서앤강갤러리 오렌지향기는,0.0,0건,리뷰 0,부산 연제구 연수로225번길 11,(지번) 연산동 2123-13,연락처 없음,
양성국갤러리 서,0.0,0건,리뷰 0,부산 강서구 유통단지1로 76 건축자재판매단지 11동 106호,(지번) 대저2동 3141-8,051-941-9401,http://www.gaguis.co.kr/goods/goods_list.php?cateCd=008
도윤당,0.0,0건,리뷰 0,부산 기장군 장안읍 장안로 202,(지번) 장안읍 기룡리 821,연락처 없음,
고려당표구사,0.0,0건,리뷰 0,부산 중구 대청로126번길 4,(지번) 대청동1가 39-1,051-247-6655,
비누하지요,0.0,0건,리뷰 1,부산 연제구 고분로241번길 15,(지번) 연산동 477-49,010-8205-8326,https://blog.naver.com/kkothajiyo
이매진맨션,0.0,0건,리뷰 1,부산 사상구 삼락천로 26 1층,(지번) 삼락동 418-2,010-4539-6377,https://blog.naver.com/lady6377
월드비전 풍선아트공방,0.0,0건,리뷰 0,부산 강서구 미음국제3로 31,(지번) 미음동 1663-2,연락처 없음,
남,0.0,0건,리뷰 0,부산 금정구 금강로 453,(지번) 구서1동 260-11,051-513-5068,
,"D 이하은뜨개공방 수예,자수",0.0,0건,리뷰 0,(지번) 구서1동 260-11,051-513-5068,
오브노벰버,0.0,0건,리뷰 0,부산 해운대구 해운대로91번길 44,(지번) 재송동 210-30,연락처 없음,https://www.instagram.com/of_november_
스마일러브,0.0,0건,리뷰 0,부산 해운대구 재반로270번길 47,(지번) 반여동 1583-14,051-784-0923,
핸드맘도자공예,5.0,1건,리뷰 0,부산 연제구 과정로283번길 14 1층,(지번) 연산동 446-15,051-753-3350,
한국화랑표구사,0.0,0건,리뷰 0,부산 부산진구 냉정로 220-1,(지번) 개금동 546-3,051-893-7510,
뜨개나라,0.0,0건,리뷰 0,부산 동구 범일로65번길 8,(지번) 범일동 290-3,051-645-0995,
천경자,0.0,0건,리뷰 0,부산 연제구 해맞이로67번길 23,(지번) 거제동 676-67,051-504-7610,
인어메모리,0.0,0건,리뷰 1,부산 부산진구 서전로37번길 26 3층,(지번) 전포동 664-6,연락처 없음,https://www.instagram.com/in_a_memory_
반지공간,5.0,5건,리뷰 0,부산 남구 수영로 312,(지번) 대연3동 55-1,연락처 없음,http://www.ring77.co.kr/
원도심창의공작소,0.0,0건,리뷰 0,부산 중구 중앙대로 53-1 2층,(지번) 중앙동2가 35-3,연락처 없음,
금화랑표구사,0.0,0건,리뷰 0,부산 남구 문현로 6-2,(지번) 문현동 202-68,051-634-3909,
금정전기조명공사,0.0,0건,리뷰 0,부산 금정구 서부로 25,(지번) 서동 174-27,051-526-0666,
향기로여는세상,0.0,0건,리뷰 0,부산 사하구 윤공단로 78-1,(지번) 다대동 938-7,연락처 없음,
해운대아,0.0,0건,리뷰 0,부산 해운대구 달맞이길65번길 56,(지번) 중동 1510-1,051-747-7042,
진주뜨게방,0.0,0건,리뷰 0,부산 사하구 낙동대로535번길 28,(지번) 하단동 487-6,연락처 없음,
,"D 은정이네뜨개방 수예,자수",0.0,0건,리뷰 0,(지번) 하단동 487-6,연락처 없음,
두드림공방,0.0,0건,리뷰 0,부산 남구 수영로249번길 9,(지번) 대연동 329-16,051-612-3181,
