공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
미추홀도예공방,0.0,0건,리뷰 0,인천 연수구 컨벤시아대로 70 송도힐스테이트 302동126호,(지번) 송도동 21-59,032-832-0807,
도마산도예공방,0.0,0건,리뷰 0,경기 파주시 광탄면 부흥로275번길 24,(지번) 광탄면 창만리 96-12,032-832-0807,
솔리도예공방,0.0,0건,리뷰 0,서울 송파구 양산로4길 16,(지번) 거여동 294,연락처 없음,
효산도예공방,0.0,0건,리뷰 0,서울 마포구 월드컵북로 118,(지번) 성산동 52-17,연락처 없음,
하음도예공방,0.0,0건,리뷰 0,전남 나주시 봉황면 한들길 46-11,(지번) 봉황면 욱곡리 45,연락처 없음,
도예공방,0.0,0건,리뷰 0,인천 연수구 송도문화로28번길 28 202동 129호,(지번) 송도동 190-2,연락처 없음,http://blog.naver.com/woomet
외얏골 도예공방,0.0,0건,리뷰 0,전남 무안군 청계면 월선길 172-87,(지번) 청계면 월선리 338,061-452-9848,
두울도예공방,0.0,0건,리뷰 0,경기 수원시 팔달구 중부대로223번길 26,(지번) 우만동 101-1,연락처 없음,
이삭도예공방,0.0,0건,리뷰 0,전남 무안군 삼향읍 오룡동길 75-4,(지번) 삼향읍 남악리 42-12,010-3450-3537,
도예공방송원,0.0,0건,리뷰 0,서울 금천구 탑골로4길 61,(지번) 시흥동 268-36,연락처 없음,
채은도예공방,0.0,0건,리뷰 0,서울 송파구 올림픽로 145,(지번) 잠실동 22-6,연락처 없음,
도예공방 꽃,0.0,0건,리뷰 0,경기 구리시 건원대로34번길 25,(지번) 인창동 672-3,연락처 없음,
민도,0.0,0건,리뷰 0,서울 성동구 금호로 100,(지번) 금호동1가 633,연락처 없음,
미리암도예공방,0.0,0건,리뷰 0,서울 서대문구 모래내로24길 23,(지번) 홍제동 156,연락처 없음,
토함도예공방,0.0,0건,리뷰 0,인천 강화군 불은면 불은남로339번길 11-12,(지번) 불은면 오두리 332-1,연락처 없음,
도예공방 도모,0.0,0건,리뷰 0,서울 동작구 동작대로29길 127,(지번) 사당동 105-4,연락처 없음,
경선도예공방,0.0,0건,리뷰 0,인천 연수구 해돋이로 107 더샵퍼스트월드 G동 62호,(지번) 송도동 4-1,032-793-5672,http://blog.naver.com/chocoba1142
흙빛도예공방,0.0,0건,리뷰 0,인천 계양구 주부토로 493,(지번) 계산동 964-49,연락처 없음,
장안도예공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 문부로 30,(지번) 동홍동 410-15,064-733-0327,
이소도예공,0.0,0건,리뷰 0,강원 원주시 남원로469번길 1-11,(지번) 명륜동 840-5,연락처 없음,
우리도예공방,0.0,0건,리뷰 0,경기 광주시 도척면 옛진말길 63-11,(지번) 도척면 진우리 256,031-769-4513,
혜윰도예공,0.0,0건,리뷰 0,전남 보성군 보성읍 봉화로 53,(지번) 보성읍 원봉리 2-17,010-9492-0140,
미네도예공방,0.0,0건,리뷰 0,경기 안성시 원곡면 칠곡호수1길 34-7,(지번) 원곡면 칠곡리 423,031-656-8908,
차명승도예공방,0.0,0건,리뷰 0,경기 양평군 강하면 종자골길 130,(지번) 강하면 성덕리 59-2,031-771-9574,
캔디도예공방,0.0,0건,리뷰 0,경기 이천시 마장면 서이천로719번길 70-5,(지번) 마장면 장암리 388-81,연락처 없음,
도예공방 클레이앤조이,0.0,0건,리뷰 0,서울 마포구 백범로25길 7,(지번) 염리동 149-17,010-4205-9695,https://www.instagram.com/koo_ceramic
조영학도예공방,1.0,2건,리뷰 0,서울 금천구 가산디지털1로 70 호서대벤처타워 809호,(지번) 가산동 319,연락처 없음,http://sseobon.com/
시우도예공방,0.0,0건,리뷰 0,전남 담양군 수북면 원대방길 30,(지번) 수북면 대방리 699-1,연락처 없음,https://www.instagram.com/seomingyo0401/
하은도예공방,0.0,0건,리뷰 0,경기 이천시 백사면 원적로967번길 141-8,(지번) 백사면 송말리 8-4,031-633-7527,
도예공방생각나무,0.0,0건,리뷰 0,경기 고양시 일산동구 강송로87번길 22 지하 1층,(지번) 백석동 1256-6,연락처 없음,
우현도예공방,0.0,0건,리뷰 1,경기 용인시 처인구 모현읍 문현로 348 1층,(지번) 모현읍 일산리 112-130,010-3729-3145,
비움도예공방,0.0,0건,리뷰 0,경기 화성시 노작로3길 11 102호,(지번) 반송동 131-22,연락처 없음,
도예미술,0.0,0건,리뷰 0,경기 양평군 양평읍 관문길 60,(지번) 양평읍 양근리 130-12,연락처 없음,
다온도예공방,0.0,0건,리뷰 0,서울 은평구 은평터널로 146,(지번) 신사동 177,연락처 없음,
금봉도예공방,0.0,0건,리뷰 0,경기 부천시 부흥로 214-2 2층,(지번) 중동 713-13,연락처 없음,http://cafe.naver.com/jksun124
고작도예공방,0.0,0건,리뷰 0,인천 계양구 계양산로 143,(지번) 임학동 2-4,032-543-4646,https://blog.naver.com/parkway5/
그리심도예공방,0.0,0건,리뷰 0,인천 미추홀구 경인로485번길 7,(지번) 주안동 920,032-424-0217,
놀토도예공방,0.0,0건,리뷰 0,인천 부평구 충선로 176-5,(지번) 부개동 496-6,연락처 없음,
토미구움도예공방,0.0,0건,리뷰 0,서울 금천구 독산로 300,(지번) 독산동 991-3,연락처 없음,
세라트와도예공방,0.0,0건,리뷰 0,서울 영등포구 영등포로13길 7,(지번) 양평동1가 192,연락처 없음,https://www.instagram.com/ceratrois/
이동구도예공방 (LEE'S DEC,0.0,0건,리뷰 0,경기 파주시 탄현면 국원말길 130,(지번) 탄현면 법흥리 239-30,연락처 없음,
풍경도예공방,0.0,0건,리뷰 0,경기 안양시 만안구 경수대로1201번길 43,(지번) 석수동 183-61,연락처 없음,
몽키위드클레이 도예공,0.0,0건,리뷰 0,경기 여주시 도예로 83-18,(지번) 오학동 280-10,연락처 없음,
해봉도예공방,0.0,0건,리뷰 0,전남 강진군 칠량면 칠량옹기로 143,(지번) 칠량면 봉황리 199-1,061-432-7238,
도예공방 향,0.0,0건,리뷰 0,인천 남동구 용천로 22,(지번) 구월동 1225,연락처 없음,
바리미도예공방,0.0,0건,리뷰 0,경기 김포시 운양로56번길 25,(지번) 운양동 965-3,연락처 없음,
김성철도예공방,0.0,0건,리뷰 0,경기 광주시 초월읍 숯골길 92-14,(지번) 초월읍 신월리 62-3,031-764-3048,
윤니도예공방,0.0,0건,리뷰 0,경기 파주시 교하로159번길 55,(지번) 목동동 1054-5,연락처 없음,
주언식도예공방,0.0,0건,리뷰 0,경기 이천시 신둔면 마소로 92-14,(지번) 신둔면 소정리 172-2,031-638-8738,
일봉도예공방,0.0,0건,리뷰 0,경기 광주시 퇴촌면 태허정로 267-54,(지번) 퇴촌면 도마리 102-3,연락처 없음,
이규형도예공방,0.0,0건,리뷰 0,강원 원주시 중앙로 25,(지번) 인동 242-3,연락처 없음,
파란마음도예공방,5.0,1건,리뷰 0,제주특별자치도 제주시 애월읍 세비데미길 90,(지번) 애월읍 고성리 791-1,064-799-4278,
정인아도예미술공방,0.0,0건,리뷰 0,경기 양평군 개군면 상자포안말길 17,(지번) 개군면 상자포리 327-10,연락처 없음,
달파란도예공방 도,0.0,0건,리뷰 0,대구 중구 남산로4길 6 1층,(지번) 남산동 2236-2,연락처 없음,http://cafe.naver.com/daeguhandmade
도예공방 들꽃마을 도,1.0,1건,리뷰 6,경기 이천시 신둔면 도자예술로5번길 95,(지번) 신둔면 고척리 599-4,010-7335-6832,https://blog.naver.com/kang6832
도예공방정애 도,0.0,0건,리뷰 0,대구 남구 도촌길 18,(지번) 대명동 1646-1,053-623-2773,
생활도예공방 도,0.0,0건,리뷰 0,서울 양천구 목동중앙서로6길 20-5,(지번) 목동 805-17,연락처 없음,
연초롱도예공방 도,0.0,0건,리뷰 7,인천 부평구 화랑로47번길 7-8,(지번) 산곡동 산 44,032-501-6220,http://mhl9905.blog.me/
터울도예공방 도,5.0,2건,리뷰 0,부산 수영구 민락본동로27번길 6,(지번) 민락동 15-14,연락처 없음,
평촌도예공방 도,5.0,1건,리뷰 0,광주 북구 담안평무길 77,(지번) 충효동 270-3,062-266-8008,http://www.pcdy.co.kr/
단아한도예공방 도,5.0,4건,리뷰 0,충북 청주시 서원구 사직대로175번길 6,(지번) 사창동 253-18,연락처 없음,
풍경도예공,0.0,0건,리뷰 0,충북 청주시 흥덕구 오송읍 쌍청2길 8,(지번) 오송읍 쌍청리 108-41,043-235-9563,http://blog.naver.com/doandcheck1
여유도예공방 도,0.0,0건,리뷰 0,전남 여수시 만성리길 53,(지번) 만흥동 47-6,061-651-6669,http://blog.naver.com/yeouceramic
까페도로시&도예공,5.0,2건,리뷰 0,부산 기장군 정관읍 방곡5로 20,(지번) 정관읍 방곡리 421-1,061-651-6669,
TOYO도예공방 도,0.0,0건,리뷰 0,경기 성남시 분당구 서현로439번길 17 지하1층,(지번) 분당동 104-8,031-705-7917,
달그릇도예공방 도,0.0,0건,리뷰 1,전북 익산시 선화로39길 27,(지번) 남중동 76-21,연락처 없음,
흙토람 이천도예공방 도,4.0,1건,리뷰 0,경기 이천시 대월면 대평로178번길 49-14,(지번) 대월면 초지리 432-4,연락처 없음,
예그리나도예공방 도,0.0,0건,리뷰 0,서울 강동구 동남로81길 54,(지번) 고덕동 643-3,연락처 없음,
노랑그릇도예공방 도,1.0,1건,리뷰 0,서울 양천구 목동서로 77 현대월드타워 1408호,(지번) 목동 907,02-2644-1152,http://blog.naver.com/yellowbowlceramic
이동구도예공방 도,0.0,0건,리뷰 0,경기 파주시 탄현면 국원말길 130,(지번) 탄현면 법흥리 239-30,010-3363-8750,
하랑도예공방 도,0.0,0건,리뷰 0,서울 도봉구 마들로 597,(지번) 방학동 713-30,02-978-6295,
궁뜰도예공방 도,0.0,0건,리뷰 0,전북 익산시 용동면 농소길 10-15,(지번) 용동면 구산리 107-1,063-861-9052,
도,0.0,0건,리뷰 0,경기 의정부시 범골로 37,(지번) 호원동 377-12,070-7637-3013,
도예공방수작 도,0.0,0건,리뷰 0,전북 부안군 상서면 청림리,,연락처 없음,
예랑도예공방 도,1.0,2건,리뷰 0,서울 송파구 백제고분로 414 3층,(지번) 송파동 134-3,02-421-4224,http://cafe.naver.com/yerangdoye
민정도예공방 도,0.0,0건,리뷰 0,경북 경주시 금성로 248 2층,(지번) 노서동 120-2,연락처 없음,
써니도예공방 ,0.0,0건,리뷰 0,충북 옥천군 옥천읍 성신로 17,(지번) 옥천읍 마암리 36,연락처 없음,
흙이야기도예공방 건축,0.0,0건,리뷰 0,광주 북구 중문로83번길 7,(지번) 우산동 606-1,062-265-8619,
흙도울도예공방 도,0.0,0건,리뷰 0,경기 안산시 상록구 능앞길 69,(지번) 팔곡일동 341-8,연락처 없음,
도도 도,0.0,0건,리뷰 0,서울 서초구 효령로14길 18,(지번) 방배동 541-183,02-532-0958,
도예공방단지,0.0,0건,리뷰 0,경기 안성시 보개면 남사당로 198,(지번) 보개면 복평리 303-3,031-676-6543,
Salt란도예공방 ,0.0,0건,리뷰 0,서울 송파구 송이로36길 62-18,(지번) 문정동 88-15,연락처 없음,
아토도예공방 도,0.0,0건,리뷰 0,경기 화성시 매송면 매송로36번길 20 1층,(지번) 매송면 어천리 345-3,연락처 없음,http://blog.naver.com/atoceramic
다락도예공방 도,0.0,0건,리뷰 0,광주 동구 필문대로205번길 46-1 1층,(지번) 지산동 705-11,연락처 없음,
도예공방 도,0.0,0건,리뷰 0,서울 송파구 동남로18길 43,(지번) 가락동 189-21,연락처 없음,
누리도예공방 도,0.0,0건,리뷰 0,경기 성남시 분당구 불정로71번길 4-4,(지번) 정자동 140-7,연락처 없음,
휴도예유리공방 도,0.0,0건,리뷰 0,서울 송파구 송파대로37길 90 4층,(지번) 석촌동 241,연락처 없음,https://m.blog.naver.com/PostList.nhn?blogId=craftstudio_hue
아기자기도예공방 도,0.0,0건,리뷰 0,서울 구로구 고척로51길 4-1,(지번) 고척동 168-56,연락처 없음,
수다도예공방카,0.0,0건,리뷰 1,충남 공주시 먹자1길 4,(지번) 중동 147-135,연락처 없음,https://www.instagram.com/suda_art._/
시나위도예공방 도,0.0,0건,리뷰 0,전남 담양군 가사문학면 무동길 73,(지번) 가사문학면 인암리 209-2,061-383-3747,
태연도예공,0.0,0건,리뷰 0,세종특별자치시 남세종로 466,(지번) 보람동 700-76,044-863-5407,
도예공방 락 도,0.0,0건,리뷰 0,경기 고양시 일산동구 강송로87번길 22 지하 1층,(지번) 백석동 1256-6,연락처 없음,
윤두리도예공방 ,0.0,0건,리뷰 1,충북 충주시 엄정면 도자기길 16,(지번) 엄정면 신만리 211-34,043-855-6267,
소담도,0.0,0건,리뷰 0,광주 광산구 남동길 11-19,(지번) 도산동 1114,062-942-4448,
도예공방화수목토 주방가구,0.0,0건,리뷰 0,광주 북구 설죽로471번길 38-12,(지번) 삼각동 769-13,연락처 없음,
노소도예공방 도,0.0,0건,리뷰 0,경기 수원시 영통구 동탄원천로1109번길 102,(지번) 매탄동 1203-7,031-213-1302,
의향도예공방화원 ,0.0,0건,리뷰 0,경기 고양시 일산동구 식사동 1069-5,(지번) 매탄동 1203-7,연락처 없음,
,"D 도예공방 도자기,도예촌",0.0,0건,리뷰 0,(지번) 매탄동 1203-7,연락처 없음,
도예공방토몽 도,0.0,0건,리뷰 0,서울 은평구 연서로11길 20-1,(지번) 구산동 18-24,연락처 없음,
들꽃누리 야생화&도예공방 ,0.0,0건,리뷰 0,경기 포천시 소흘읍 죽엽산로 606,(지번) 소흘읍 직동리 284-1,031-541-5050,http://cafe.daum.net/wfw21
누보도예공방 도,0.0,0건,리뷰 0,경기 이천시 모가면 사실로1026번길 74-49,(지번) 모가면 신갈리 405,031-633-7903,
새얼도예공방 도,0.0,0건,리뷰 0,경남 김해시 진례면 진례로 277,(지번) 진례면 송정리 336-6,055-345-9324,
11월도예공방 도,0.0,0건,리뷰 1,전남 순천시 호남길 95,(지번) 저전동 137-5,061-744-5546,https://www.instagram.com/1999_november
가마터도예공,0.0,0건,리뷰 0,경북 경주시 현곡면 가막골길 96,(지번) 현곡면 상구리 928-1,054-746-6466,
흙마당 도예공방,0.0,0건,리뷰 0,경기 수원시 장안구 수성로275번길 133,(지번) 정자동 29-1,연락처 없음,
저지도예공방,5.0,1건,리뷰 0,제주특별자치도 제주시 한경면 저지4길 33,(지번) 한경면 저지리 1593,연락처 없음,
정우영도예공방 도,0.0,0건,리뷰 0,부산 해운대구 중동 1621-5,,연락처 없음,
수답연리도예공방,0.0,0건,리뷰 0,경기 안성시 비룡로 26 쌍용아파트상가 202호,(지번) 당왕동 536,연락처 없음,http://blog.naver.com/csw6584
수수도예공방,0.0,0건,리뷰 0,경기 성남시 분당구 불정로87번길 10,(지번) 정자동 132-4,연락처 없음,
박묘진도예공방 도,0.0,0건,리뷰 0,부산 동래구 아시아드대로 249,(지번) 온천동 1276-1,연락처 없음,
덕담도예공방 도,0.0,0건,리뷰 0,경기 안성시 보개면 너리굴길 100,(지번) 보개면 신장리 63-1,031-675-0347,http://www.dukdam.com/
월출산도예공방 도,0.0,0건,리뷰 1,전남 영암군 군서면 모정1길 80-20,(지번) 군서면 모정리 481-4,061-471-4556,
호원도예공방 도,0.0,0건,리뷰 0,서울 도봉구 방학로3길 102,(지번) 쌍문동 36-5,연락처 없음,
정씨네도예공방 도,0.0,0건,리뷰 0,경남 김해시 평전로 99,(지번) 내동 186-17,연락처 없음,
싸리도예공,0.0,0건,리뷰 0,경기 여주시 대신면 현남길 176,(지번) 대신면 천남리 590-4,031-882-1940,
영진기념품하늘도예공방,0.0,0건,리뷰 0,경북 경주시 불국신택지6길 25,(지번) 진현동 651-6,010-5320-8883,
현대도,0.0,0건,리뷰 0,경기 의정부시 녹양로62번길 5,(지번) 녹양동 354-3,연락처 없음,
도예공방흙사랑 도,0.0,0건,리뷰 0,서울 노원구 노원로 540,(지번) 상계동 670-2,연락처 없음,
도하림도예공방 도,0.0,0건,리뷰 0,경기 평택시 진위면 동천길 186,(지번) 진위면 동천리 233-1,연락처 없음,
도예공방 아인,0.0,0건,리뷰 0,경기 부천시 석천로184번길 16,(지번) 중동 1158-2,연락처 없음,
라미도예공방 도,0.0,0건,리뷰 0,서울 송파구 마천로25길 6,(지번) 오금동 115-17,연락처 없음,
토토도예공방,0.0,0건,리뷰 0,경기 수원시 영통구 매영로310번길 87,(지번) 영통동 968,031-429-6984,
이천시노인종합복지관(흙토람이,0.0,0건,리뷰 0,경기 이천시 대월면 대평로178번길 49-14,(지번) 대월면 초지리 432-4,031-636-0190,
도예공방다움,0.0,0건,리뷰 0,경기 고양시 일산동구 산두로 134,(지번) 정발산동 1273-7,031-902-3589,
도예공방빔,0.0,0건,리뷰 0,강원 강릉시 강릉대로194번길 12,(지번) 임당동 12-14,033-641-5301,
도예공방-담,0.0,0건,리뷰 0,경기 이천시 신둔면 석동로 96,(지번) 신둔면 지석리 242,031-322-9753,
흙지기도예공방 도,0.0,0건,리뷰 0,경기 수원시 팔달구 신풍로 47,(지번) 신풍동 32-1,연락처 없음,
가원도예공방,0.0,0건,리뷰 0,경기 광주시 도척면 시어골길50번길 25-6,(지번) 도척면 상림리 126-36,031-764-8054,
여주시 노인복지관(흙토랑 여,0.0,0건,리뷰 0,경기 여주시 청심로 17-34,(지번) 하동 429-8,070-4488-1130,
송전도예공방,0.0,0건,리뷰 0,경기 여주시 오학길 16,(지번) 오학동 134-6,031-886-2288,
송민경도예공방휴,0.0,0건,리뷰 0,경기 동두천시 천보산로 381-22,(지번) 탑동동 514-7,070-4117-4526,
서해도예공방 도,0.0,0건,리뷰 0,전남 무안군 현경면 현해로 502-22,(지번) 현경면 용정리 509,061-453-5518,
휴도예공방 ,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 영어도시로 70,(지번) 대정읍 구억리 1018-3,연락처 없음,
옥토도예,0.0,0건,리뷰 0,경기 고양시 일산동구 호수로 256-75,(지번) 백석동 331-1,연락처 없음,
흙내음도,0.0,0건,리뷰 0,경기 광명시 목감로 120,(지번) 광명동 164-2,02-2616-3813,
다인도,0.0,0건,리뷰 0,경기 연천군 신서면 도신로28번길 177,(지번) 신서면 도신리 308,070-8837-2965,
연꽃도예공방,0.0,0건,리뷰 0,경기 평택시 평남로 690-1,(지번) 비전동 835-2,연락처 없음,
백소연도예공,0.0,0건,리뷰 0,경기 이천시 신둔면 황무로617번길 114-14,(지번) 신둔면 남정리 95-1,연락처 없음,
마실도예공방,0.0,0건,리뷰 0,경기 수원시 장안구 만석로177번길 42,(지번) 파장동 501-79,연락처 없음,
지성미도예공,0.0,0건,리뷰 0,경기 파주시 아동로 22,(지번) 금촌동 51-49,031-941-0834,
도예공방비도,0.0,0건,리뷰 0,경기 수원시 영통구 영일로21번길 8-2,(지번) 영통동 1005-11,031-202-5047,
몽파갤러리 도예공방,0.0,0건,리뷰 0,경기 광주시 곤지암읍 연곡길42번길 32-3,(지번) 곤지암읍 연곡리 116,031-761-8014,
이인도예공,0.0,0건,리뷰 0,경기 광주시 퇴촌면 광동로 72,(지번) 퇴촌면 광동리 142,031-768-2470,
김미선도예공방,0.0,0건,리뷰 0,경기 이천시 신둔면 황무로617번길 224-1,(지번) 신둔면 남정리 152-8,070-4223-5327,
도토리도예공,0.0,0건,리뷰 0,경기 이천시 신둔면 석동로 96,(지번) 신둔면 지석리 242,연락처 없음,
다도락도예공,0.0,0건,리뷰 0,경기 고양시 일산동구 위시티2로11번길 14-9,(지번) 식사동 1537-4,연락처 없음,
도예공방담,0.0,0건,리뷰 0,경기 이천시 신둔면 황무로617번길 136-93,(지번) 신둔면 남정리 120-19,031-634-6074,
흙토야도예공,0.0,0건,리뷰 0,제주특별자치도 제주시 어영길 45-6,(지번) 용담삼동 1129-2,연락처 없음,
다감공방도예,0.0,0건,리뷰 0,울산 울주군 범서읍 평천길 83,(지번) 범서읍 천상리 604-8,연락처 없음,
도자기공방 노원,5.0,1건,리뷰 2,대구 북구 침산남로 9-3,(지번) 노원동1가 217,연락처 없음,https://blog.naver.com/noonecera
포트링공방,0.0,0건,리뷰 63,서울 마포구 월드컵북로6길 57-6,(지번) 연남동 568-28,연락처 없음,https://www.instagram.com/pottring
라움공방,0.0,0건,리뷰 25,경북 경주시 포석로1068번길 11,(지번) 황남동 241-9,연락처 없음,
대구도예재료상사,0.0,0건,리뷰 0,대구 서구 와룡로70길 72,(지번) 중리동 1137-3,053-555-6552,
지혜진아트도자기공방,5.0,1건,리뷰 0,경기 수원시 영통구 매봉로49번길 5 3층,(지번) 매탄동 1195-1,053-555-6552,https://www.instagram.com/cheehyejin_ceramic_studio
도아도,2.0,1건,리뷰 19,대전 서구 둔산로206번길 34,(지번) 둔산동 1903,053-555-6552,https://doahstudio.modoo.at/
하늘닮은도자기공방 마산본점,0.0,0건,리뷰 34,경남 창원시 마산회원구 3.15대로 560,(지번) 회원1동 165-5,010-2979-3507,http://www.xn--ob0bx0i77izi0a.kr/
학산도예,5.0,1건,리뷰 0,경북 칠곡군 가산면 호국로 1356,(지번) 가산면 학산리 324-3,054-973-8223,
도자기공방 모색,0.0,0건,리뷰 7,부산 금정구 중앙대로1660번길 6,(지번) 부곡동 255-2,054-973-8223,https://www.instagram.com/ms_ceramics/
다연도예,0.0,0건,리뷰 0,대구 달성군 화원읍 성암로2길 26,(지번) 화원읍 본리리 125-6,053-639-2713,
도예수공원학원 북구점,0.0,0건,리뷰 0,부산 북구 의성로 111 2층,(지번) 덕천동 412-1,010-9283-3440,https://cafe.naver.com/suwanpot
도혜공방,0.0,0건,리뷰 24,경남 창원시 성산구 마디미로4번길 9 우진상가 3층,(지번) 상남동 5-2,055-607-3143,http://blog.naver.com/dohye_c
길상도예,0.0,0건,리뷰 5,서울 서초구 강남대로39길 15-9 1층,(지번) 서초동 1362-9,055-607-3143,http://cafe.naver.com/gilsangdoye
상상공방,5.0,1건,리뷰 20,서울 송파구 가락로11길 17 지하1층,(지번) 석촌동 261-8,010-2559-8150,https://www.instagram.com/sangsang_ceramicstudio
크레아토도자기공방,0.0,0건,리뷰 1,서울 서초구 방배로16길 11-11 지하,(지번) 방배동 905-10,070-8623-2409,http://blog.naver.com/designstudiok
Ran's 도예창작스튜디오,0.0,0건,리뷰 0,대구 달서구 월곡로 106 1층,(지번) 상인동 1587-5,053-635-0282,
그아저씨공방,5.0,1건,리뷰 22,서울 성동구 무학봉15길 27,(지번) 하왕십리동 946-5,070-4184-3461,
서랑도예,5.0,1건,리뷰 2,부산 기장군 기장읍 소정길 11,(지번) 기장읍 내리 204-1,051-722-8870,http://srang.co.kr/
자산도예,5.0,2건,리뷰 6,전북 전주시 완산구 황강서원2길 27,(지번) 효자동3가 1600-9,010-6438-6286,http://blog.naver.com/buran77
올리공방,5.0,1건,리뷰 4,광주 서구 죽봉대로94번길 30,(지번) 광천동 17-2,연락처 없음,
현정도예,0.0,0건,리뷰 0,대구 달서구 월배로 124-9,(지번) 진천동 238-5,연락처 없음,http://cafe.daum.net/hyunjung-doye
팔봉도예,5.0,1건,리뷰 1,전북 김제시 죽산면 화초로 2,(지번) 죽산면 홍산리 663-17,연락처 없음,
예성도예,0.0,0건,리뷰 0,경북 칠곡군 동명면 경북대로 231,(지번) 동명면 금암리 226-11,054-976-9071,
타다도자기공방,0.0,0건,리뷰 1,서울 마포구 동교로50길 11 3층,(지번) 연남동 224-6,연락처 없음,https://www.instagram.com/tada_ceramic/
연천도예,0.0,0건,리뷰 0,대구 남구 자유1길 8-1,(지번) 대명9동 339-17,053-652-6362,
리노바 도자공방,0.0,0건,리뷰 17,제주특별자치도 제주시 연삼로 351 지하 1층,(지번) 도남동 81-16,연락처 없음,https://blog.naver.com/dinovoa
예현도예스튜디오,0.0,0건,리뷰 0,대구 남구 장전5길 42-7,(지번) 대명동 1663-12,연락처 없음,
양경도예,0.0,0건,리뷰 0,대구 달서구 장기로 58-1,(지번) 성당동 750-1,연락처 없음,
도자공방가원,5.0,1건,리뷰 1,부산 해운대구 달맞이길117번가길 30,(지번) 중동 1507-5,0505-1375-5015,https://blog.naver.com/gawoncera
소소도자기공방,0.0,0건,리뷰 2,경북 포항시 남구 연일읍 유강길 22 청구타운 2층,(지번) 연일읍 유강리 594,010-5684-0755,https://blog.naver.com/najar2
허들링도자기공방,0.0,0건,리뷰 2,인천 부평구 길주로585번길 8-2,(지번) 갈산동 395,연락처 없음,https://www.instagram.com/popomang/
세인도예연구소,0.0,0건,리뷰 2,경북 경주시 하동공예촌길 29,(지번) 하동 201,054-746-0181,
맘씨도예,0.0,0건,리뷰 0,충남 천안시 서북구 불당10길 20-1 1층,(지번) 불당동 1151,연락처 없음,http://blog.naver.com/momom3
도예작업실크래프트프랙티스,5.0,1건,리뷰 4,서울 성동구 성수이로12길 6,(지번) 성수동2가 328-18,연락처 없음,
희락공방,0.0,0건,리뷰 12,서울 성동구 성덕정길 44 2층,(지번) 성수동1가 225-2,02-462-7913,http://heerak.modoo.at/
토요공방,0.0,0건,리뷰 4,충북 청주시 청원구 내수읍 묵방국동로 137-5,(지번) 내수읍 묵방리 253,연락처 없음,http://blog.naver.com/jeehyuk82
꽃길도자기공방,0.0,0건,리뷰 2,전남 순천시 해룡면 매안3길 11 두리안빌딩 1층,(지번) 해룡면 신대리 2029-3,010-8289-9809,https://www.instagram.com/flowerwaypot/
밤골도예,5.0,1건,리뷰 9,강원 원주시 소초면 대왕고개길 44-9,(지번) 소초면 흥양리 406-72,연락처 없음,
아이도예,0.0,0건,리뷰 0,대구 수성구 청수로25길 120,(지번) 황금동 875-9,연락처 없음,https://blog.naver.com/matilda_r
언양도예,0.0,0건,리뷰 0,울산 울주군 상북면 석남로 451,(지번) 상북면 덕현리 산 210-1,052-254-0052,
도란도자기공방,0.0,0건,리뷰 3,경기 고양시 덕양구 권율대로 902,(지번) 신원동 628-1,연락처 없음,
수담도예,0.0,0건,리뷰 0,경북 칠곡군 동명면 구덕리 355,(지번) 신원동 628-1,연락처 없음,
참도예학원,0.0,0건,리뷰 0,인천 남동구 인하로507번길 97 2층,(지번) 구월동 1449-3,032-229-7500,
아토도예,0.0,0건,리뷰 4,대전 유성구 원신흥남로42번길 5-5,(지번) 원신흥동 541-11,042-825-3898,
온도공방,5.0,1건,리뷰 2,충북 증평군 증평읍 역전로 7,(지번) 증평읍 창동리 167,043-838-1161,http://www.ondo.or.kr/
효성도예,0.0,0건,리뷰 0,대구 남구 고산2길 63-12,(지번) 봉덕동 1170-101,연락처 없음,
봉강도예,0.0,0건,리뷰 1,전북 완주군 소양면 위봉길 75-14,(지번) 소양면 대흥리 28-2,연락처 없음,
안나도예공감,0.0,0건,리뷰 15,서울 광진구 자양로18길 56 3층,(지번) 구의동 243-6,연락처 없음,https://www.instagram.com/anna_pottery/
은성도예전,0.0,0건,리뷰 0,경기 여주시 여양로 303,(지번) 오학동 297-3,031-885-0303,
도예랑,0.0,0건,리뷰 0,대전 서구 안터길 7-8,(지번) 산직동 456-3,010-5433-0470,http://www.instagram.com/do_ssam
비밤도자기공방,0.0,0건,리뷰 2,서울 마포구 동교로 212-16 2층,(지번) 동교동 153-14,연락처 없음,https://www.instagram.com/studio_beebalm/
세일도예,0.0,0건,리뷰 0,울산 울주군 상북면 웃궁평길 38-15,(지번) 상북면 산전리 759-2,052-254-2456,
소운도자기공방,0.0,0건,리뷰 2,충북 청주시 흥덕구 3순환로773번길 39,(지번) 석곡동 86,연락처 없음,https://blog.naver.com/cucudi01
이조도예,0.0,0건,리뷰 0,대구 동구 팔공로 477,(지번) 지묘동 228-3,053-983-8898,
이랑도예,0.0,0건,리뷰 2,경북 상주시 상산로 82-3,(지번) 신봉동 314-8,연락처 없음,http://blog.naver.com/erang9172
토광도예,0.0,0건,리뷰 0,경남 김해시 진례면 고모로324번길 103-94,(지번) 진례면 담안리 1203,051-717-2683,
