공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
포크민트공방,0.0,0건,리뷰 0,인천 부평구 안남로 269 산곡푸르지오아파트 상가 2층,(지번) 산곡2동 510,연락처 없음,http://blog.daum.net/folkmint
탑가,0.0,0건,리뷰 0,인천 서구 석남로109번길 13,(지번) 석남동 575-36,032-572-5773,
두손,0.0,0건,리뷰 0,인천 남동구 구월말로 12-1 2층,(지번) 구월동 1313-5,연락처 없음,https://dellhouse.modoo.at/
메무아향초공방,0.0,0건,리뷰 2,인천 남동구 남동대로702번길 8 1층,(지번) 구월동 1181-3,0507-1321-0236,http://www.instagram.com/memoire_scent
솜씨공방,0.0,0건,리뷰 1,인천 남동구 석산로 191 2층,(지번) 간석동 140-7,032-472-4300,http://blog.naver.com/goldpig001
한스공방,0.0,0건,리뷰 2,인천 연수구 계림로112번길 17 1층,(지번) 청학동 552-11,연락처 없음,https://blog.naver.com/jjuunng1/
에이치팩토리 가죽공방,0.0,0건,리뷰 0,인천 계양구 계산새로 110 상가동 2층,(지번) 계산동 1084-2,연락처 없음,https://www.instagram.com/h_factory_leather/
카페공방이들,0.0,0건,리뷰 0,인천 부평구 경원대로1240번길 15-10,(지번) 부평동 278-14,032-512-1188,
볼레옹공방,0.0,0건,리뷰 0,인천 미추홀구 경인로 367,(지번) 주안동 184-10,032-888-0888,
모퉁이공방,0.0,0건,리뷰 0,인천 계양구 계산시장길 29,(지번) 계산동 955,연락처 없음,
,"D 빛나는공방 미술,공예",0.0,0건,리뷰 0,(지번) 계산동 955,연락처 없음,
설띠야미공방,0.0,0건,리뷰 1,인천 서구 승학로 494 준암프라자 4층,(지번) 검암동 606-1,연락처 없음,https://blog.naver.com/mys2051/
진달래공방,0.0,0건,리뷰 0,인천 강화군 삼산면 삼산북로 180,(지번) 삼산면 석포리 547-11,032-933-3691,
노을공방,0.0,0건,리뷰 0,인천 남동구 소래역남로16번길 75 더타워상가 2층 206-2A호,(지번) 논현동 751-1,연락처 없음,https://blog.naver.com/maslinn
바나다,0.0,0건,리뷰 0,인천 남동구 만수서로 76 2층,(지번) 만수동 80-874,연락처 없음,https://blog.naver.com/banada_craft
엘림공방,0.0,0건,리뷰 0,인천 남동구 독점로3번길 30-10,(지번) 구월동 1197-3,연락처 없음,
열린공방 사나래,0.0,0건,리뷰 0,인천 남동구 은봉로312번길 29-3,(지번) 논현동 605-4,연락처 없음,http://xn--1004-987p694a03p.com/
하늘가죽공,0.0,0건,리뷰 0,인천 강화군 강화읍 강화대로 430,(지번) 강화읍 관청리 523-3,070-7013-4545,
예쏘공방,0.0,0건,리뷰 0,인천 미추홀구 주승로 201-1,(지번) 관교동 483-8,010-3902-4838,
뜨개공,0.0,0건,리뷰 0,인천 동구 송미로24번길 17-5,(지번) 송림동 8-666,연락처 없음,
청년공방,0.0,0건,리뷰 2,인천 남동구 인하로507번길 9 5층,(지번) 구월동 1471-1,연락처 없음,https://www.instagram.com/neon.k2513/
작은공방,0.0,0건,리뷰 0,인천 동구 화도진로35번길 4-1,(지번) 송현동 98-505,010-5777-5130,
고작도예공방,0.0,0건,리뷰 0,인천 계양구 계양산로 143,(지번) 임학동 2-4,032-543-4646,https://blog.naver.com/parkway5/
그리심도예공방,0.0,0건,리뷰 0,인천 미추홀구 경인로485번길 7,(지번) 주안동 920,032-424-0217,
갤러리공방 ,0.0,0건,리뷰 0,인천 중구 운남로 189,(지번) 운남동 1503-3,연락처 없음,
,"D 꼬임공방 미술,공예",0.0,0건,리뷰 0,(지번) 운남동 1503-3,연락처 없음,http://www.ccoim.com/
개항로꽃공방,0.0,0건,리뷰 0,인천 중구 개항로 101-1 1층,(지번) 경동 106,연락처 없음,http://pf.kakao.com/_xllWVK
놀토도예공방,0.0,0건,리뷰 0,인천 부평구 충선로 176-5,(지번) 부개동 496-6,연락처 없음,
더리미공,0.0,0건,리뷰 0,인천 강화군 선원면 선원사지로51번길 14,(지번) 선원면 신정리 300-16,연락처 없음,
수수공방,0.0,0건,리뷰 0,인천 강화군 강화읍 강화대로 430,(지번) 강화읍 관청리 523-3,032-934-1674,
키리에공방,0.0,0건,리뷰 0,인천 부평구 길주남로101번길 29 1층,(지번) 부개동 481-4,연락처 없음,http://www.instargram.com/ki_rie_
소성레이저공방,0.0,0건,리뷰 0,인천 부평구 광장로 지하 30,(지번) 부평동 126,연락처 없음,
아띠공방,0.0,0건,리뷰 0,인천 동구 송림로145번길 4,(지번) 송림동 31-20,연락처 없음,
아리공,0.0,0건,리뷰 0,인천 서구 원당대로117번길 78,(지번) 오류동 391,연락처 없음,
고운공방,0.0,0건,리뷰 0,인천 중구 운중로48번길 24,(지번) 운남동 146-2,010-6588-8306,
가배공방,0.0,0건,리뷰 0,인천 미추홀구 독배로436번길 13,(지번) 숭의동 210-13,032-872-1963,
러블리공방,0.0,0건,리뷰 0,인천 남동구 용천로17번길 19,(지번) 구월동 1217,연락처 없음,
수작공방,0.0,0건,리뷰 0,인천 동구 화평동 9-1,,연락처 없음,
예랑아트공방,0.0,0건,리뷰 4,인천 남동구 호구포로 294-1,(지번) 논현동 564-3,연락처 없음,http://blog.naver.com/shoung25/
노리터공방,0.0,0건,리뷰 0,인천 서구 가정로307번길 12,(지번) 석남동 451-41,연락처 없음,https://blog.naver.com/heejini3825
,"D 비니의공방 미술,공예",0.0,0건,리뷰 0,(지번) 석남동 451-41,연락처 없음,
착한공방,0.0,0건,리뷰 0,인천 서구 서곶로 816,(지번) 당하동 895-1,연락처 없음,
디오공방,0.0,0건,리뷰 0,인천 남동구 구월남로268번길 23-25,(지번) 구월동 1276-10,연락처 없음,
음악하는공방실용음악학원 ,0.0,0건,리뷰 0,인천 중구 흰바위로 31,(지번) 운서동 2793-1,032-747-0206,
모퉁이공방,0.0,0건,리뷰 0,인천 서구 검암로10번길 36 검암4차신명스카이뷰골드아파트 상가동 1층,(지번) 검암동 535-2,연락처 없음,
호화공방 ,0.0,0건,리뷰 0,인천 남동구 성말로 38,(지번) 구월동 1172-5,070-8916-7285,
향기공방,0.0,0건,리뷰 0,인천 남동구 구월말로3번길 74,(지번) 구월동 1283-19,연락처 없음,
놀쟁이아트공방,0.0,0건,리뷰 0,인천 부평구 주부토로151번길 43,(지번) 갈산동 377-2,연락처 없음,
감성공방,0.0,0건,리뷰 0,인천 부평구 장제로 220,(지번) 부평동 915,연락처 없음,
민서캔들공방,0.0,0건,리뷰 0,인천 계양구 도두리로 46,(지번) 작전동 912,연락처 없음,
날엔떡공,0.0,0건,리뷰 0,인천 연수구 하모니로 144 A동 207호,(지번) 송도동 8-23,070-4062-9413,http://nalenstudio.moodoo.at/
목소리 공방,0.0,0건,리뷰 0,인천 미추홀구 석정로202번길 15,(지번) 도화동 88,연락처 없음,
지음공방,0.0,0건,리뷰 0,인천 중구 운중로 186,(지번) 중산동 1326,연락처 없음,
태성공방 ,0.0,0건,리뷰 0,인천 동구 솔빛로91번길 55,(지번) 송림동 124-22,032-765-9653,
다손공방,0.0,0건,리뷰 0,인천 계양구 계양산로216번길 19,(지번) 임학동 6-26,032-555-6921,http://cafe.daum.net/dodason
,"D 도예공방 향 미술,공예",0.0,0건,리뷰 0,(지번) 임학동 6-26,032-555-6921,
우,0.0,0건,리뷰 1,인천 서구 대곡로 385,(지번) 대곡동 61,032-563-2707,http://happysem.co.kr/
마루공방,0.0,0건,리뷰 0,인천 남동구 구월남로 337 2층,(지번) 만수동 925-11,010-5092-2523,
이야기공방,0.0,0건,리뷰 0,인천 남동구 용천로11번길 21,(지번) 구월동 1218,연락처 없음,
인디고공방,0.0,0건,리뷰 0,인천 미추홀구 샛골로 8-13,(지번) 숭의동 431-77,연락처 없음,
나무공,0.0,0건,리뷰 3,인천 남동구 논현고잔로 123,(지번) 고잔동 224,032-571-8803,
해오름공방,0.0,0건,리뷰 0,인천 계양구 오류남길 8,(지번) 오류동 85-2,연락처 없음,
뽀심이네가죽공방,0.0,0건,리뷰 0,인천 미추홀구 석정로279번길 11,(지번) 도화동 104-3,연락처 없음,
젱이공방,0.0,0건,리뷰 0,인천 미추홀구 인하로318번길 13-28,(지번) 주안동 1214,010-2616-6363,
레몬트리구명진공방,0.0,0건,리뷰 0,인천 동구 동산로 35-6,(지번) 송림동 93,연락처 없음,
소느로비누공방,0.0,0건,리뷰 0,인천 서구 심곡동 366-1 광명상가 2층 212호,(지번) 송림동 93,연락처 없음,http://www.sonuro.net/
가죽공방 앤셜리,0.0,0건,리뷰 0,인천 연수구 청능대로 109,(지번) 연수동 599-5,연락처 없음,http://blog.naver.com/djlovehy
스미공방,0.0,0건,리뷰 0,인천 계양구 용종로 23 태산상가 지하 1층,(지번) 계산동 1084-3,연락처 없음,http://cmickey.blog.me/
성심공방,0.0,0건,리뷰 0,인천 계양구 임학서로2번길 1,(지번) 임학동 63-8,연락처 없음,
윤가죽공방,0.0,0건,리뷰 0,인천 부평구 부평4동 7,,연락처 없음,
,"D 꼼지공방 미술,공예",0.0,0건,리뷰 0,,연락처 없음,
조이어스공방,0.0,0건,리뷰 0,인천 미추홀구 인주대로330번길 26,(지번) 주안동 1418-84,연락처 없음,
우들스공방,0.0,0건,리뷰 0,인천 남동구 오봉로 2,(지번) 도림동 632-1,070-7559-3128,
한얼공방,0.0,0건,리뷰 0,인천 남동구 만수로 9-5,(지번) 만수동 872-3,032-468-6066,
노트공방 ,0.0,0건,리뷰 0,인천 미추홀구 매소홀로535번길 36,(지번) 문학동 336-1,070-4065-3595,
핸드메이드공,0.0,0건,리뷰 0,인천 서구 고산로40번2길 1,(지번) 원당동 848-4,032-715-7030,
단비공방,0.0,0건,리뷰 0,인천 동구 송림로 지하 4,(지번) 금곡동 10,연락처 없음,
도시락,0.0,0건,리뷰 0,인천 계양구 계양산로 173,(지번) 임학동 4-1,연락처 없음,
자연과함께하는공방,0.0,0건,리뷰 0,인천 미추홀구 경인로 334-20,(지번) 주안동 507-44,032-818-5213,
하마캘리공방,0.0,0건,리뷰 0,인천 남동구 서창남로 2-1,(지번) 서창동 717,연락처 없음,
해인맘,0.0,0건,리뷰 0,인천 동구 방축로37번길 30 38동 113호,(지번) 송현동 129,연락처 없음,https://toolsmarket.co.kr/kbiz/kr/index/index.lime
리코(Rico,0.0,0건,리뷰 0,인천 남동구 앵고개로847번길 80-9,(지번) 논현동 741,연락처 없음,
사루비아 금속공방,0.0,0건,리뷰 0,인천 동구 화도진로27번길 14-5 2층,(지번) 송현동 98-169,연락처 없음,
혀니공방 주안점,0.0,0건,리뷰 0,인천 미추홀구 인하로309번길 25,(지번) 주안동 1490-4,연락처 없음,
다사공방,0.0,0건,리뷰 0,인천 연수구 선학로 101,(지번) 선학동 352,032-816-4234,
,"D 다온공방 미술,공예",0.0,0건,리뷰 0,(지번) 선학동 352,032-816-4234,
명인공,0.0,0건,리뷰 0,인천 서구 가정로151번길 29,(지번) 가좌동 119-19,연락처 없음,
해피공방,0.0,0건,리뷰 0,인천 남동구 하촌서로17번길 4,(지번) 만수동 936-22,연락처 없음,
휴공방,0.0,0건,리뷰 0,인천 남동구 문화로169번길 54-5,(지번) 간석동 508-189,연락처 없음,
이콘공방,0.0,0건,리뷰 0,인천 미추홀구 석정로150번길 58,(지번) 숭의동 92-12,연락처 없음,
글나무공방,0.0,0건,리뷰 0,인천 부평구 하정로 2 1층,(지번) 십정2동 398,연락처 없음,
늘푸른공방,0.0,0건,리뷰 0,인천 부평구 안남로206번길 18,(지번) 산곡동 274-6,연락처 없음,
수블리공방,0.0,0건,리뷰 0,인천 남동구 선수촌공원로 96,(지번) 구월동 1485,연락처 없음,
님의공방,0.0,0건,리뷰 0,인천 남동구 장승로 17,(지번) 만수동 1080,연락처 없음,
예윤공방한지사랑갤러리 ,0.0,0건,리뷰 0,인천 부평구 충선로161번길 24,(지번) 부개동 12-307,연락처 없음,
보물맘의공방스토리 ,0.0,0건,리뷰 0,인천 서구 원창로239번길 16-1,(지번) 가정동 499-17,연락처 없음,
클레오의천연,0.0,0건,리뷰 0,인천 서구 염곡로327번길 21-1,(지번) 신현동 137-16,070-8654-8812,
다행공방,0.0,0건,리뷰 0,인천 미추홀구 한나루로341번길 54-28,(지번) 학익동 705,연락처 없음,
공방더캔솝 ,0.0,0건,리뷰 0,인천 연수구 새말로45번길 20,(지번) 연수동 553,연락처 없음,
예삐공방,0.0,0건,리뷰 0,인천 동구 송림로 지하 4,(지번) 금곡동 10,연락처 없음,
,"D 인화네공방 미술,공예",0.0,0건,리뷰 0,(지번) 금곡동 10,연락처 없음,
비누공방,0.0,0건,리뷰 0,인천 강화군 강화읍 강화대로 429,(지번) 강화읍 신문리 205-5,연락처 없음,
화연공방,0.0,0건,리뷰 0,인천 중구 차이나타운로52번길 15,(지번) 선린동 40,연락처 없음,
다소니공방,0.0,0건,리뷰 0,인천 미추홀구 능해길 12,(지번) 용현동 573-10,연락처 없음,
예나공,0.0,0건,리뷰 1,인천 부평구 부평대로 지하 69,(지번) 부평동 126-10,연락처 없음,
서윤아로마아트공방 ,0.0,0건,리뷰 0,인천 남동구 소래역남로16번길 75,(지번) 논현동 751,연락처 없음,
올리브공방,0.0,0건,리뷰 0,인천 부평구 동수천로 68-14,(지번) 부개동 133-13,연락처 없음,
예전공,0.0,0건,리뷰 0,인천 남동구 백범로 305,(지번) 간석동 22-10,032-423-3790,
롯데갤러리 인천터,0.0,0건,리뷰 12,인천 미추홀구 연남로 35 롯데백화점인천터미널점 5층,(지번) 관교동 15,032-423-3790,https://blog.naver.com/lottegallery_ict
보석십자수 인천구월점,0.0,0건,리뷰 0,인천 남동구 남동대로702번길 8 1층,(지번) 구월동 1181-3,010-8649-2786,https://blog.naver.com/kkang2786
벽화마을 인,5.0,4건,리뷰 0,인천 부평구 백범로529번길 13-1,(지번) 십정동 360-13,032-435-7251,http://www.seventown.com/
포슬린페인팅아트스쿨 인천점,0.0,0건,리뷰 0,인천 남동구 논고개로136번길 6-8 1층 102호,(지번) 논현동 613-3,032-435-7251,http://www.incheonporcelain.com/
코리아퀼트 인천학원,0.0,0건,리뷰 0,인천 남동구 문화로 61,(지번) 구월동 1406-16,032-442-4656,
한지상자닷컴 인천공방,0.0,0건,리뷰 0,인천 서구 원당대로301번길 2 B09호,(지번) 왕길동 596-1,032-442-4656,http://artbox114.com/
로하스문화센터 인천부평분점,0.0,0건,리뷰 0,인천 부평구 후정동로25번길 7,(지번) 삼산동 207-15,032-209-9662,
KBA한국버닝협회 인,0.0,0건,리뷰 0,인천 남동구 인하로521번길 10-25,(지번) 구월동 1176-10,070-8627-3221,
평생문화센터 인천계양지부,0.0,0건,리뷰 0,인천 계양구 효서로 417,(지번) 서운동 203,연락처 없음,
유니트디자인아카데미 인천지사,0.0,0건,리뷰 0,인천 부평구 부평동 756-421,(지번) 서운동 203,연락처 없음,
국제아로마아카데미 인천센터,0.0,0건,리뷰 0,인천 부평구 경원대로1256번길 21 2층,(지번) 부평동 283-113,032-654-7756,http://blog.naver.com/zyx9876
박씨상,3.7,3건,리뷰 10,경기 김포시 고촌읍 아라육로57번길 97,(지번) 고촌읍 전호리 733,031-8049-3263,http://www.koreasang.co.kr/
현대기계족자,0.0,0건,리뷰 0,인천 남동구 문화로115번길 41,(지번) 구월동 1345-5,032-422-7837,
태연수제화,0.0,0건,리뷰 1,인천 계양구 병방시장로 27,(지번) 임학동 154,032-422-7837,http://cafe.daum.net/ty0808
그린공예센터,0.0,0건,리뷰 0,인천 서구 가정로294번길 6 3층,(지번) 석남동 480-9,032-573-5955,http://cafe.daum.net/greenkb
푸른솔천연비누,0.0,0건,리뷰 0,인천 남동구 만수로 12-6 인천남동지역자활센터 2층,(지번) 만수동 102-12,070-7963-9012,http://blog.daum.net/soap2013
